host_timestamp_ns,host_timestamp_iso,pmd_timestamp,ppg0,ppg1,ppg2,ambient
1784137809759862800,2026-07-16T00:50:09.759+07:00,837453008497595059,372432,479957,448957,172717
1784137809778044618,2026-07-16T00:50:09.778+07:00,837453008497595059,372417,479877,448944,172738
1784137809796226436,2026-07-16T00:50:09.796+07:00,837453008497595059,372395,479862,448963,172749
1784137809814408254,2026-07-16T00:50:09.814+07:00,837453008497595059,372354,479862,448925,172771
1784137809832590072,2026-07-16T00:50:09.832+07:00,837453008497595059,372340,479890,448899,172733
1784137809850771890,2026-07-16T00:50:09.850+07:00,837453008497595059,372360,479857,448912,172783
1784137809868953708,2026-07-16T00:50:09.868+07:00,837453008497595059,372329,479880,448928,172795
1784137809887135526,2026-07-16T00:50:09.887+07:00,837453008497595059,372282,479854,448905,172732
1784137809905317344,2026-07-16T00:50:09.905+07:00,837453008497595059,372256,479810,448886,172751
1784137809923499162,2026-07-16T00:50:09.923+07:00,837453008497595059,372241,479885,448859,172752
1784137809941680980,2026-07-16T00:50:09.941+07:00,837453008497595059,372305,479934,448888,172761
1784137809959862798,2026-07-16T00:50:09.959+07:00,837453008497595059,372339,479985,448905,172774
1784137809978044616,2026-07-16T00:50:09.978+07:00,837453008497595059,372305,480021,448935,172749
1784137809996226434,2026-07-16T00:50:09.996+07:00,837453008497595059,372344,480011,448959,172769
1784137810014408252,2026-07-16T00:50:10.014+07:00,837453008497595059,372355,480104,449035,172780
1784137810032590070,2026-07-16T00:50:10.032+07:00,837453008497595059,372327,480080,449000,172728
1784137810050771888,2026-07-16T00:50:10.050+07:00,837453008497595059,372328,480073,448968,172700
1784137810068953706,2026-07-16T00:50:10.068+07:00,837453008497595059,372377,480159,449102,172736
1784137810087135524,2026-07-16T00:50:10.087+07:00,837453008497595059,372394,480221,449172,172784
1784137810105317342,2026-07-16T00:50:10.105+07:00,837453008497595059,372407,480222,449171,172735
1784137810123499160,2026-07-16T00:50:10.123+07:00,837453008497595059,372451,480328,449202,172780
1784137810141680978,2026-07-16T00:50:10.141+07:00,837453008497595059,372416,480282,449197,172735
1784137810159862796,2026-07-16T00:50:10.159+07:00,837453008497595059,372509,480457,449287,172784
1784137810178044614,2026-07-16T00:50:10.178+07:00,837453008497595059,372491,480481,449346,172766
1784137810196226432,2026-07-16T00:50:10.196+07:00,837453008497595059,372503,480531,449337,172746
1784137810214408250,2026-07-16T00:50:10.214+07:00,837453008497595059,372527,480560,449399,172728
1784137810232590068,2026-07-16T00:50:10.232+07:00,837453008497595059,372587,480573,449402,172752
1784137810250771886,2026-07-16T00:50:10.250+07:00,837453008497595059,372623,480689,449472,172741
1784137810268953704,2026-07-16T00:50:10.268+07:00,837453008497595059,372740,480777,449571,172713
1784137810287135522,2026-07-16T00:50:10.287+07:00,837453008497595059,372737,480808,449618,172751
1784137810305317340,2026-07-16T00:50:10.305+07:00,837453008497595059,372716,480830,449611,172675
1784137810323499158,2026-07-16T00:50:10.323+07:00,837453008497595059,372721,480848,449624,172720
1784137810341680976,2026-07-16T00:50:10.341+07:00,837453008497595059,372660,480766,449512,172704
1784137810359862794,2026-07-16T00:50:10.359+07:00,837453008497595059,372581,480749,449477,172721
1784137810378044612,2026-07-16T00:50:10.378+07:00,837453008497595059,372586,480674,449440,172750
1784137810396226430,2026-07-16T00:50:10.396+07:00,837453008497595059,372531,480535,449354,172763
1784137810414408248,2026-07-16T00:50:10.414+07:00,837453008497595059,372426,480404,449284,172792
1784137810432590066,2026-07-16T00:50:10.432+07:00,837453008497595059,372295,480302,449146,172732
1784137810450771884,2026-07-16T00:50:10.450+07:00,837453008497595059,372231,480208,449048,172712
1784137810468953702,2026-07-16T00:50:10.468+07:00,837453008497595059,372150,480065,448939,172706
1784137810487135520,2026-07-16T00:50:10.487+07:00,837453008497595059,372083,480029,448856,172747
1784137810505317338,2026-07-16T00:50:10.505+07:00,837453008497595059,372088,479997,448787,172814
1784137810523499156,2026-07-16T00:50:10.523+07:00,837453008497595059,372003,479981,448771,172787
1784137810541680974,2026-07-16T00:50:10.541+07:00,837453009316431144,372008,479888,448758,172763
1784137810559862792,2026-07-16T00:50:10.559+07:00,837453009316431144,371935,479753,448658,172734
1784137810578044610,2026-07-16T00:50:10.578+07:00,837453009316431144,371874,479748,448666,172702
1784137810596226428,2026-07-16T00:50:10.596+07:00,837453009316431144,371846,479776,448628,172796
1784137810614408246,2026-07-16T00:50:10.614+07:00,837453009316431144,371867,479784,448621,172754
1784137810632590064,2026-07-16T00:50:10.632+07:00,837453009316431144,371868,479785,448637,172753
1784137810650771882,2026-07-16T00:50:10.650+07:00,837453009316431144,371833,479766,448641,172737
1784137810668953700,2026-07-16T00:50:10.668+07:00,837453009316431144,371812,479722,448599,172763
1784137810687135518,2026-07-16T00:50:10.687+07:00,837453009316431144,371759,479674,448530,172680
1784137810705317336,2026-07-16T00:50:10.705+07:00,837453009316431144,371731,479691,448545,172718
1784137810723499154,2026-07-16T00:50:10.723+07:00,837453009316431144,371813,479722,448582,172751
1784137810741680972,2026-07-16T00:50:10.741+07:00,837453009316431144,371744,479715,448567,172709
