host_timestamp_ns,host_timestamp_iso,pmd_timestamp,ppg0,ppg1,ppg2,ambient
1783265973801019200,2026-07-05T22:39:33.801+07:00,540127549108483071,-329432,-297713,-355159,-472886
1783265973819201018,2026-07-05T22:39:33.819+07:00,540127549108483071,-329614,-297850,-355215,-472899
1783265973837382836,2026-07-05T22:39:33.837+07:00,540127549108483071,-329926,-298119,-355412,-472901
1783265973855564654,2026-07-05T22:39:33.855+07:00,540127549108483071,-330241,-298523,-355705,-472848
1783265973873746472,2026-07-05T22:39:33.873+07:00,540127549108483071,-330602,-299067,-356122,-472854
1783265973891928290,2026-07-05T22:39:33.891+07:00,540127549108483071,-330975,-299458,-356482,-472933
1783265973910110109,2026-07-05T22:39:33.910+07:00,540127549108483071,-331232,-299806,-356699,-472863
1783265973928291927,2026-07-05T22:39:33.928+07:00,540127549108483071,-331487,-300066,-356931,-472852
1783265973946473745,2026-07-05T22:39:33.946+07:00,540127549108483071,-331689,-300344,-357131,-472928
1783265973964655563,2026-07-05T22:39:33.964+07:00,540127549108483071,-331852,-300492,-357306,-472878
1783265973982837381,2026-07-05T22:39:33.982+07:00,540127549108483071,-331958,-300572,-357411,-472854
1783265974001019200,2026-07-05T22:39:34.001+07:00,540127549108483071,-332071,-300661,-357493,-472860
1783265974019201018,2026-07-05T22:39:34.019+07:00,540127549108483071,-332104,-300702,-357508,-472887
1783265974037382836,2026-07-05T22:39:34.037+07:00,540127549108483071,-332080,-300685,-357486,-472849
1783265974055564654,2026-07-05T22:39:34.055+07:00,540127549108483071,-332053,-300721,-357507,-472869
1783265974073746472,2026-07-05T22:39:34.073+07:00,540127549108483071,-332138,-300814,-357536,-472898
1783265974091928290,2026-07-05T22:39:34.091+07:00,540127549108483071,-332130,-300751,-357566,-472819
1783265974110110109,2026-07-05T22:39:34.110+07:00,540127549108483071,-332254,-300843,-357613,-472858
1783265974128291927,2026-07-05T22:39:34.128+07:00,540127549108483071,-332266,-300864,-357663,-472853
1783265974146473745,2026-07-05T22:39:34.146+07:00,540127549108483071,-332284,-300881,-357679,-472931
1783265974164655563,2026-07-05T22:39:34.164+07:00,540127549108483071,-332322,-300910,-357731,-472894
1783265974182837381,2026-07-05T22:39:34.182+07:00,540127549108483071,-332261,-300877,-357731,-472882
1783265974201019200,2026-07-05T22:39:34.201+07:00,540127549108483071,-332284,-300860,-357733,-472897
1783265974219201018,2026-07-05T22:39:34.219+07:00,540127549108483071,-332200,-300756,-357699,-472885
1783265974237382836,2026-07-05T22:39:34.237+07:00,540127549108483071,-332129,-300627,-357548,-472834
1783265974255564654,2026-07-05T22:39:34.255+07:00,540127549108483071,-332049,-300536,-357527,-472829
