host_timestamp_ns,host_timestamp_iso,pmd_timestamp,ppg0,ppg1,ppg2,ambient
1783266453679919800,2026-07-05T22:47:33.679+07:00,540128033147725922,-341850,-313452,-366891,-472827
1783266453698101618,2026-07-05T22:47:33.698+07:00,540128033147725922,-341666,-313350,-366779,-472886
1783266453716283436,2026-07-05T22:47:33.716+07:00,540128033147725922,-341506,-313207,-366660,-472882
1783266453734465254,2026-07-05T22:47:33.734+07:00,540128033147725922,-341448,-312956,-366530,-472843
1783266453752647072,2026-07-05T22:47:33.752+07:00,540128033147725922,-341363,-312893,-366500,-472894
1783266453770828890,2026-07-05T22:47:33.770+07:00,540128033147725922,-341238,-312686,-366321,-472843
1783266453789010708,2026-07-05T22:47:33.789+07:00,540128033147725922,-341106,-312590,-366213,-472870
1783266453807192526,2026-07-05T22:47:33.807+07:00,540128033147725922,-340998,-312528,-366226,-472914
1783266453825374344,2026-07-05T22:47:33.825+07:00,540128033147725922,-340747,-312346,-366036,-472823
1783266453843556162,2026-07-05T22:47:33.843+07:00,540128033147725922,-340690,-312187,-365977,-472870
1783266453861737980,2026-07-05T22:47:33.861+07:00,540128033147725922,-340581,-312030,-365825,-472894
1783266453879919798,2026-07-05T22:47:33.879+07:00,540128033147725922,-340651,-312001,-365833,-472857
1783266453898101616,2026-07-05T22:47:33.898+07:00,540128033147725922,-340834,-312214,-365909,-472849
1783266453916283434,2026-07-05T22:47:33.916+07:00,540128033147725922,-341184,-312581,-366223,-472882
1783266453934465252,2026-07-05T22:47:33.934+07:00,540128033147725922,-341613,-313006,-366516,-472852
1783266453952647070,2026-07-05T22:47:33.952+07:00,540128033147725922,-341942,-313432,-366716,-472893
1783266453970828888,2026-07-05T22:47:33.970+07:00,540128033147725922,-342291,-313779,-366979,-472847
1783266453989010706,2026-07-05T22:47:33.989+07:00,540128033147725922,-342598,-314151,-367317,-472825
1783266454007192524,2026-07-05T22:47:34.007+07:00,540128033147725922,-342853,-314444,-367498,-472829
1783266454025374342,2026-07-05T22:47:34.025+07:00,540128033147725922,-343023,-314647,-367722,-472834
1783266454043556160,2026-07-05T22:47:34.043+07:00,540128033147725922,-343188,-314832,-367850,-472845
1783266454061737978,2026-07-05T22:47:34.061+07:00,540128033147725922,-343263,-314973,-367936,-472851
1783266454079919796,2026-07-05T22:47:34.079+07:00,540128033147725922,-343322,-315052,-367989,-472836
1783266454098101614,2026-07-05T22:47:34.098+07:00,540128033147725922,-343309,-315073,-368041,-472844
1783266454116283432,2026-07-05T22:47:34.116+07:00,540128033147725922,-343344,-315148,-368025,-472930
1783266454134465250,2026-07-05T22:47:34.134+07:00,540128033147725922,-343252,-315020,-367993,-472841
1783266454152647068,2026-07-05T22:47:34.152+07:00,540128033147725922,-343277,-315047,-367997,-472846
1783266454170828886,2026-07-05T22:47:34.170+07:00,540128033147725922,-343199,-314977,-367919,-472852
1783266454189010704,2026-07-05T22:47:34.189+07:00,540128033147725922,-343150,-314897,-367947,-472819
1783266454207192522,2026-07-05T22:47:34.207+07:00,540128033147725922,-343149,-314838,-367989,-472823
1783266454225374340,2026-07-05T22:47:34.225+07:00,540128033147725922,-343131,-314882,-367930,-472856
1783266454243556158,2026-07-05T22:47:34.243+07:00,540128033147725922,-343113,-314852,-367978,-472908
1783266454261737976,2026-07-05T22:47:34.261+07:00,540128033147725922,-343056,-314843,-367858,-472888
1783266454279919794,2026-07-05T22:47:34.279+07:00,540128033147725922,-342997,-314793,-367782,-472899
1783266454298101612,2026-07-05T22:47:34.298+07:00,540128033147725922,-342906,-314659,-367708,-472835
1783266454316283430,2026-07-05T22:47:34.316+07:00,540128033147725922,-342773,-314568,-367610,-472795
1783266454334465248,2026-07-05T22:47:34.334+07:00,540128033147725922,-342697,-314433,-367525,-472843
1783266454352647066,2026-07-05T22:47:34.352+07:00,540128033147725922,-342545,-314292,-367427,-472848
1783266454370828884,2026-07-05T22:47:34.370+07:00,540128033147725922,-342544,-314192,-367411,-472863
1783266454389010702,2026-07-05T22:47:34.389+07:00,540128033147725922,-342301,-314045,-367236,-472893
1783266454407192520,2026-07-05T22:47:34.407+07:00,540128033147725922,-342265,-313884,-367175,-472873
1783266454425374338,2026-07-05T22:47:34.425+07:00,540128033147725922,-342102,-313692,-366980,-472846
1783266454443556156,2026-07-05T22:47:34.443+07:00,540128033911744050,-341969,-313550,-366908,-472845
1783266454461737974,2026-07-05T22:47:34.461+07:00,540128033911744050,-341806,-313393,-366755,-472842
1783266454479919792,2026-07-05T22:47:34.479+07:00,540128033911744050,-341697,-313216,-366710,-472840
1783266454498101610,2026-07-05T22:47:34.498+07:00,540128033911744050,-341506,-313138,-366567,-472911
1783266454516283428,2026-07-05T22:47:34.516+07:00,540128033911744050,-341389,-312838,-366417,-472859
1783266454534465246,2026-07-05T22:47:34.534+07:00,540128033911744050,-341326,-312744,-366383,-472876
1783266454552647064,2026-07-05T22:47:34.552+07:00,540128033911744050,-341163,-312647,-366252,-472800
1783266454570828882,2026-07-05T22:47:34.570+07:00,540128033911744050,-341050,-312517,-366136,-472880
1783266454589010700,2026-07-05T22:47:34.589+07:00,540128033911744050,-340896,-312373,-366035,-472865
1783266454607192518,2026-07-05T22:47:34.607+07:00,540128033911744050,-340678,-312080,-365844,-472859
1783266454625374336,2026-07-05T22:47:34.625+07:00,540128033911744050,-340515,-311843,-365709,-472839
