host_timestamp_ns,host_timestamp_iso,pmd_timestamp,ppg0,ppg1,ppg2,ambient
1783776395946689652,2026-07-11T20:26:35.946+07:00,837091597461437810,-344798,-376256,-392697,-472952
1783776395964871470,2026-07-11T20:26:35.964+07:00,837091597461437810,-344759,-376229,-392666,-472998
1783776395983053288,2026-07-11T20:26:35.983+07:00,837091597461437810,-344785,-376172,-392654,-472982
1783776396001235106,2026-07-11T20:26:36.001+07:00,837091597461437810,-344737,-376185,-392663,-472989
1783776396019416924,2026-07-11T20:26:36.019+07:00,837091597461437810,-344703,-376174,-392671,-472968
1783776396037598742,2026-07-11T20:26:36.037+07:00,837091597461437810,-344652,-376081,-392630,-472972
1783776396055780560,2026-07-11T20:26:36.055+07:00,837091597461437810,-344693,-376141,-392687,-473046
1783776396073962378,2026-07-11T20:26:36.073+07:00,837091597461437810,-344624,-376111,-392625,-472984
1783776396092144196,2026-07-11T20:26:36.092+07:00,837091597461437810,-344657,-376133,-392608,-473010
1783776396110326014,2026-07-11T20:26:36.110+07:00,837091597461437810,-344601,-376090,-392586,-472933
1783776396128507832,2026-07-11T20:26:36.128+07:00,837091597461437810,-344507,-376031,-392502,-472947
1783776396146689650,2026-07-11T20:26:36.146+07:00,837091597461437810,-344539,-376028,-392470,-472971
1783776396164871468,2026-07-11T20:26:36.164+07:00,837091597461437810,-344450,-376003,-392471,-472982
1783776396183053286,2026-07-11T20:26:36.183+07:00,837091597461437810,-344497,-376018,-392539,-472951
1783776396201235104,2026-07-11T20:26:36.201+07:00,837091597461437810,-344505,-376010,-392583,-472986
1783776396219416922,2026-07-11T20:26:36.219+07:00,837091597461437810,-344532,-376060,-392602,-473007
1783776396237598740,2026-07-11T20:26:36.237+07:00,837091597461437810,-344598,-376133,-392624,-472963
1783776396255780558,2026-07-11T20:26:36.255+07:00,837091597461437810,-344723,-376216,-392726,-472939
1783776396273962376,2026-07-11T20:26:36.273+07:00,837091597461437810,-344898,-376306,-392825,-473024
1783776396292144194,2026-07-11T20:26:36.292+07:00,837091597461437810,-344955,-376328,-392832,-472975
1783776396310326012,2026-07-11T20:26:36.310+07:00,837091597461437810,-344976,-376362,-392869,-472945
1783776396328507830,2026-07-11T20:26:36.328+07:00,837091597461437810,-345082,-376365,-392963,-472976
1783776396346689648,2026-07-11T20:26:36.346+07:00,837091597461437810,-345117,-376431,-392925,-473012
1783776396364871466,2026-07-11T20:26:36.364+07:00,837091597461437810,-345138,-376479,-392939,-473040
1783776396383053284,2026-07-11T20:26:36.383+07:00,837091597461437810,-345162,-376428,-392931,-473027
1783776396401235102,2026-07-11T20:26:36.401+07:00,837091597461437810,-345097,-376454,-392936,-473013
1783776396419416920,2026-07-11T20:26:36.419+07:00,837091597461437810,-345089,-376435,-392905,-472988
1783776396437598738,2026-07-11T20:26:36.437+07:00,837091597461437810,-345003,-376370,-392897,-472955
1783776396455780556,2026-07-11T20:26:36.455+07:00,837091597461437810,-345003,-376412,-392869,-473020
1783776396473962374,2026-07-11T20:26:36.473+07:00,837091597461437810,-345002,-376373,-392870,-473023
1783776396492144192,2026-07-11T20:26:36.492+07:00,837091597461437810,-345003,-376386,-392876,-472988
1783776396510326010,2026-07-11T20:26:36.510+07:00,837091597461437810,-345045,-376436,-392921,-473070
1783776396528507828,2026-07-11T20:26:36.528+07:00,837091597461437810,-345019,-376432,-392875,-473009
