host_timestamp_ns,host_timestamp_iso,pmd_timestamp,ppg0,ppg1,ppg2,ambient
1783771438509754480,2026-07-11T19:03:58.509+07:00,837086638750977169,215264,174324,196389,1356
1783771438527936298,2026-07-11T19:03:58.527+07:00,837086638750977169,214642,173783,195704,1375
1783771438546118116,2026-07-11T19:03:58.546+07:00,837086638750977169,213931,173176,194997,1319
1783771438564299934,2026-07-11T19:03:58.564+07:00,837086638750977169,213317,172699,194359,1409
1783771438582481752,2026-07-11T19:03:58.582+07:00,837086638750977169,212812,172289,193929,1320
1783771438600663570,2026-07-11T19:03:58.600+07:00,837086638750977169,212558,171999,193629,1310
1783771438618845388,2026-07-11T19:03:58.618+07:00,837086638750977169,212436,171916,193541,1355
1783771438637027206,2026-07-11T19:03:58.637+07:00,837086638750977169,212409,171922,193540,1354
1783771438655209024,2026-07-11T19:03:58.655+07:00,837086638750977169,212477,171996,193715,1351
1783771438673390842,2026-07-11T19:03:58.673+07:00,837086638750977169,212622,172095,193844,1318
1783771438691572660,2026-07-11T19:03:58.691+07:00,837086638750977169,212790,172254,193961,1285
1783771438709754478,2026-07-11T19:03:58.709+07:00,837086638750977169,213105,172502,194224,1325
1783771438727936296,2026-07-11T19:03:58.727+07:00,837086638750977169,213307,172732,194465,1287
1783771438746118114,2026-07-11T19:03:58.746+07:00,837086638750977169,213530,172849,194688,1318
1783771438764299932,2026-07-11T19:03:58.764+07:00,837086638750977169,213693,172937,194882,1371
1783771438782481750,2026-07-11T19:03:58.782+07:00,837086638750977169,213791,173070,194936,1371
1783771438800663568,2026-07-11T19:03:58.800+07:00,837086638750977169,213873,173112,195053,1362
1783771438818845386,2026-07-11T19:03:58.818+07:00,837086638750977169,213914,173182,195133,1352
1783771438837027204,2026-07-11T19:03:58.837+07:00,837086638750977169,214042,173292,195219,1330
1783771438855209022,2026-07-11T19:03:58.855+07:00,837086638750977169,214158,173410,195225,1324
1783771438873390840,2026-07-11T19:03:58.873+07:00,837086638750977169,214249,173510,195402,1310
1783771438891572658,2026-07-11T19:03:58.891+07:00,837086638750977169,214386,173614,195560,1376
1783771438909754476,2026-07-11T19:03:58.909+07:00,837086638750977169,214545,173770,195726,1311
1783771438927936294,2026-07-11T19:03:58.927+07:00,837086638750977169,214733,173863,195930,1341
1783771438946118112,2026-07-11T19:03:58.946+07:00,837086638750977169,214817,173878,195906,1322
1783771438964299930,2026-07-11T19:03:58.964+07:00,837086638750977169,214522,173561,195533,1331
1783771438982481748,2026-07-11T19:03:58.982+07:00,837086638750977169,214028,173145,194970,1355
1783771439000663566,2026-07-11T19:03:59.000+07:00,837086638750977169,213296,172429,194128,1353
1783771439018845384,2026-07-11T19:03:59.018+07:00,837086638750977169,212612,171837,193400,1297
1783771439037027202,2026-07-11T19:03:59.037+07:00,837086638750977169,212023,171406,192809,1347
1783771439055209020,2026-07-11T19:03:59.055+07:00,837086638750977169,211658,171082,192411,1303
1783771439073390838,2026-07-11T19:03:59.073+07:00,837086638750977169,211429,170916,192267,1353
1783771439091572656,2026-07-11T19:03:59.091+07:00,837086638750977169,211394,170892,192275,1308
1783771439109754474,2026-07-11T19:03:59.109+07:00,837086638750977169,211462,170956,192404,1298
1783771439127936292,2026-07-11T19:03:59.127+07:00,837086638750977169,211551,171014,192484,1281
1783771439146118110,2026-07-11T19:03:59.146+07:00,837086639442484535,211796,171232,192742,1307
1783771439164299928,2026-07-11T19:03:59.164+07:00,837086639442484535,212011,171363,192960,1310
1783771439182481746,2026-07-11T19:03:59.182+07:00,837086639442484535,212223,171603,193145,1302
1783771439200663564,2026-07-11T19:03:59.200+07:00,837086639442484535,212486,171820,193422,1375
1783771439218845382,2026-07-11T19:03:59.218+07:00,837086639442484535,212651,171963,193588,1348
1783771439237027200,2026-07-11T19:03:59.237+07:00,837086639442484535,212777,172129,193714,1356
1783771439255209018,2026-07-11T19:03:59.255+07:00,837086639442484535,212868,172119,193802,1332
1783771439273390836,2026-07-11T19:03:59.273+07:00,837086639442484535,213013,172229,193881,1351
1783771439291572654,2026-07-11T19:03:59.291+07:00,837086639442484535,213028,172275,193937,1327
1783771439309754472,2026-07-11T19:03:59.309+07:00,837086639442484535,213086,172341,193929,1335
1783771439327936290,2026-07-11T19:03:59.327+07:00,837086639442484535,213216,172470,194093,1319
1783771439346118108,2026-07-11T19:03:59.346+07:00,837086639442484535,213329,172555,194155,1322
1783771439364299926,2026-07-11T19:03:59.364+07:00,837086639442484535,213503,172724,194421,1310
1783771439382481744,2026-07-11T19:03:59.382+07:00,837086639442484535,213765,172892,194643,1380
1783771439400663562,2026-07-11T19:03:59.400+07:00,837086639442484535,213957,173055,194799,1352
1783771439418845380,2026-07-11T19:03:59.418+07:00,837086639442484535,214067,173066,194805,1336
1783771439437027198,2026-07-11T19:03:59.437+07:00,837086639442484535,213767,172775,194465,1322
1783771439455209016,2026-07-11T19:03:59.455+07:00,837086639442484535,213093,172229,193747,1334
1783771439473390834,2026-07-11T19:03:59.473+07:00,837086639442484535,212291,171396,192848,1291
1783771439491572652,2026-07-11T19:03:59.491+07:00,837086639442484535,211538,170766,192021,1284
1783771439509754470,2026-07-11T19:03:59.509+07:00,837086639442484535,210977,170275,191503,1345
1783771439527936288,2026-07-11T19:03:59.527+07:00,837086639442484535,210665,169954,191137,1366
1783771439546118106,2026-07-11T19:03:59.546+07:00,837086639442484535,210389,169784,190949,1344
1783771439564299924,2026-07-11T19:03:59.564+07:00,837086639442484535,210357,169743,190898,1388
1783771439582481742,2026-07-11T19:03:59.582+07:00,837086639442484535,210275,169790,190881,1366
1783771439600663560,2026-07-11T19:03:59.600+07:00,837086639442484535,210453,169889,191059,1407
1783771439618845378,2026-07-11T19:03:59.618+07:00,837086639442484535,210586,170010,191240,1344
1783771439637027196,2026-07-11T19:03:59.637+07:00,837086639442484535,210883,170219,191437,1407
1783771439655209014,2026-07-11T19:03:59.655+07:00,837086639442484535,211013,170334,191647,1311
1783771439673390832,2026-07-11T19:03:59.673+07:00,837086639442484535,211185,170531,191859,1307
1783771439691572650,2026-07-11T19:03:59.691+07:00,837086639442484535,211407,170708,192051,1388
1783771439709754468,2026-07-11T19:03:59.709+07:00,837086639442484535,211489,170737,192148,1357
1783771439727936286,2026-07-11T19:03:59.727+07:00,837086639442484535,211544,170788,192169,1335
1783771439746118104,2026-07-11T19:03:59.746+07:00,837086639442484535,211627,170901,192300,1377
1783771439764299922,2026-07-11T19:03:59.764+07:00,837086639442484535,211695,170937,192411,1337
1783771439782481740,2026-07-11T19:03:59.782+07:00,837086639442484535,211751,170953,192384,1338
1783771439800663558,2026-07-11T19:03:59.800+07:00,837086639442484535,211872,171086,192546,1335
1783771439818845376,2026-07-11T19:03:59.818+07:00,837086639442484535,212035,171207,192669,1330
1783771439837027194,2026-07-11T19:03:59.837+07:00,837086640079387568,212226,171365,192896,1327
1783771439855209012,2026-07-11T19:03:59.855+07:00,837086640079387568,212433,171612,193136,1344
1783771439873390830,2026-07-11T19:03:59.873+07:00,837086640079387568,212697,171735,193321,1332
1783771439891572648,2026-07-11T19:03:59.891+07:00,837086640079387568,212760,171793,193383,1309
1783771439909754466,2026-07-11T19:03:59.909+07:00,837086640079387568,212583,171605,193121,1307
1783771439927936284,2026-07-11T19:03:59.927+07:00,837086640079387568,212042,171147,192523,1380
1783771439946118102,2026-07-11T19:03:59.946+07:00,837086640079387568,211323,170492,191654,1372
1783771439964299920,2026-07-11T19:03:59.964+07:00,837086640079387568,210508,169788,190905,1310
1783771439982481738,2026-07-11T19:03:59.982+07:00,837086640079387568,209958,169213,190282,1376
1783771440000663556,2026-07-11T19:04:00.000+07:00,837086640079387568,209452,168867,189799,1372
1783771440018845374,2026-07-11T19:04:00.018+07:00,837086640079387568,209157,168652,189547,1328
1783771440037027192,2026-07-11T19:04:00.037+07:00,837086640079387568,209058,168582,189473,1392
1783771440055209010,2026-07-11T19:04:00.055+07:00,837086640079387568,209011,168516,189390,1356
1783771440073390828,2026-07-11T19:04:00.073+07:00,837086640079387568,209095,168563,189537,1347
1783771440091572646,2026-07-11T19:04:00.091+07:00,837086640079387568,209246,168742,189735,1345
1783771440109754464,2026-07-11T19:04:00.109+07:00,837086640079387568,209443,168892,189918,1357
1783771440127936282,2026-07-11T19:04:00.127+07:00,837086640079387568,209620,169075,190141,1342
1783771440146118100,2026-07-11T19:04:00.146+07:00,837086640079387568,209788,169244,190337,1297
1783771440164299918,2026-07-11T19:04:00.164+07:00,837086640079387568,209972,169409,190505,1337
1783771440182481736,2026-07-11T19:04:00.182+07:00,837086640079387568,210131,169470,190593,1391
1783771440200663554,2026-07-11T19:04:00.200+07:00,837086640079387568,210178,169546,190659,1342
1783771440218845372,2026-07-11T19:04:00.218+07:00,837086640079387568,210239,169625,190731,1350
1783771440237027190,2026-07-11T19:04:00.237+07:00,837086640079387568,210231,169610,190743,1256
1783771440255209008,2026-07-11T19:04:00.255+07:00,837086640079387568,210360,169707,190842,1297
1783771440273390826,2026-07-11T19:04:00.273+07:00,837086640079387568,210488,169847,191012,1306
1783771440291572644,2026-07-11T19:04:00.291+07:00,837086640079387568,210634,169964,191237,1298
1783771440309754462,2026-07-11T19:04:00.309+07:00,837086640079387568,210817,170121,191419,1310
1783771440327936280,2026-07-11T19:04:00.327+07:00,837086640079387568,210972,170332,191616,1304
1783771440346118098,2026-07-11T19:04:00.346+07:00,837086640079387568,211251,170550,191911,1362
1783771440364299916,2026-07-11T19:04:00.364+07:00,837086640079387568,211496,170734,192074,1307
1783771440382481734,2026-07-11T19:04:00.382+07:00,837086640079387568,211640,170852,192206,1323
