host_timestamp_ns,host_timestamp_iso,pmd_timestamp,ppg0,ppg1,ppg2,ambient
1783266278261684800,2026-07-05T22:44:38.261+07:00,540127853689968632,-342186,-310163,-364880,-472882
1783266278279866618,2026-07-05T22:44:38.279+07:00,540127853689968632,-342026,-309986,-364732,-472883
1783266278298048436,2026-07-05T22:44:38.298+07:00,540127853689968632,-341850,-309783,-364598,-472882
1783266278316230254,2026-07-05T22:44:38.316+07:00,540127853689968632,-341620,-309607,-364415,-472841
1783266278334412072,2026-07-05T22:44:38.334+07:00,540127853689968632,-341477,-309404,-364334,-472884
1783266278352593890,2026-07-05T22:44:38.352+07:00,540127853689968632,-341382,-309176,-364122,-472896
1783266278370775709,2026-07-05T22:44:38.370+07:00,540127853689968632,-341243,-308971,-363997,-472888
1783266278388957527,2026-07-05T22:44:38.388+07:00,540127853689968632,-341093,-308739,-363776,-472904
1783266278407139345,2026-07-05T22:44:38.407+07:00,540127853689968632,-340886,-308539,-363679,-472826
1783266278425321163,2026-07-05T22:44:38.425+07:00,540127853689968632,-340707,-308329,-363554,-472839
1783266278443502981,2026-07-05T22:44:38.443+07:00,540127853689968632,-340497,-308103,-363358,-472847
1783266278461684800,2026-07-05T22:44:38.461+07:00,540127853689968632,-340297,-307823,-363159,-472901
1783266278479866618,2026-07-05T22:44:38.479+07:00,540127853689968632,-340089,-307614,-363030,-472828
1783266278498048436,2026-07-05T22:44:38.498+07:00,540127853689968632,-339926,-307349,-362905,-472846
1783266278516230254,2026-07-05T22:44:38.516+07:00,540127853689968632,-339748,-307118,-362658,-472895
1783266278534412072,2026-07-05T22:44:38.534+07:00,540127853689968632,-339577,-306906,-362542,-472874
1783266278552593890,2026-07-05T22:44:38.552+07:00,540127853689968632,-339534,-306821,-362488,-472880
1783266278570775709,2026-07-05T22:44:38.570+07:00,540127853689968632,-339737,-306989,-362542,-472919
1783266278588957527,2026-07-05T22:44:38.588+07:00,540127853689968632,-340047,-307341,-362735,-472886
1783266278607139345,2026-07-05T22:44:38.607+07:00,540127853689968632,-340475,-307838,-363123,-472920
1783266278625321163,2026-07-05T22:44:38.625+07:00,540127853689968632,-340999,-308471,-363583,-472922
1783266278643502981,2026-07-05T22:44:38.643+07:00,540127853689968632,-341499,-309001,-364054,-472865
1783266278661684800,2026-07-05T22:44:38.661+07:00,540127853689968632,-341997,-309653,-364567,-472924
1783266278679866618,2026-07-05T22:44:38.679+07:00,540127853689968632,-342433,-310127,-364923,-472880
1783266278698048436,2026-07-05T22:44:38.698+07:00,540127853689968632,-342739,-310542,-365218,-472875
1783266278716230254,2026-07-05T22:44:38.716+07:00,540127853689968632,-343073,-310889,-365509,-472912
1783266278734412072,2026-07-05T22:44:38.734+07:00,540127853689968632,-343287,-311152,-365714,-472883
1783266278752593890,2026-07-05T22:44:38.752+07:00,540127853689968632,-343480,-311438,-365903,-472952
1783266278770775709,2026-07-05T22:44:38.770+07:00,540127853689968632,-343535,-311516,-366033,-472913
1783266278788957527,2026-07-05T22:44:38.788+07:00,540127853689968632,-343502,-311548,-366006,-472850
1783266278807139345,2026-07-05T22:44:38.807+07:00,540127853689968632,-343501,-311584,-366032,-472883
1783266278825321163,2026-07-05T22:44:38.825+07:00,540127853689968632,-343458,-311655,-366019,-472955
1783266278843502981,2026-07-05T22:44:38.843+07:00,540127853689968632,-343426,-311562,-365960,-472915
1783266278861684800,2026-07-05T22:44:38.861+07:00,540127853689968632,-343369,-311519,-366010,-472879
1783266278879866618,2026-07-05T22:44:38.879+07:00,540127853689968632,-343378,-311576,-365979,-472862
1783266278898048436,2026-07-05T22:44:38.898+07:00,540127853689968632,-343263,-311524,-365944,-472878
1783266278916230254,2026-07-05T22:44:38.916+07:00,540127853689968632,-343250,-311567,-365933,-472858
1783266278934412072,2026-07-05T22:44:38.934+07:00,540127853689968632,-343206,-311507,-365863,-472865
1783266279069151200,2026-07-05T22:44:39.069+07:00,540127854381289834,-343171,-311429,-365845,-472845
1783266279087333018,2026-07-05T22:44:39.087+07:00,540127854381289834,-343106,-311352,-365772,-472876
1783266279105514836,2026-07-05T22:44:39.105+07:00,540127854381289834,-343025,-311252,-365688,-472893
1783266279123696654,2026-07-05T22:44:39.123+07:00,540127854381289834,-342861,-311101,-365568,-472880
1783266279141878472,2026-07-05T22:44:39.141+07:00,540127854381289834,-342695,-310951,-365481,-472941
1783266279160060290,2026-07-05T22:44:39.160+07:00,540127854381289834,-342581,-310790,-365342,-472883
1783266279178242109,2026-07-05T22:44:39.178+07:00,540127854381289834,-342503,-310687,-365245,-472917
1783266279196423927,2026-07-05T22:44:39.196+07:00,540127854381289834,-342306,-310536,-365100,-472884
1783266279214605745,2026-07-05T22:44:39.214+07:00,540127854381289834,-342124,-310277,-364921,-472887
1783266279232787563,2026-07-05T22:44:39.232+07:00,540127854381289834,-341984,-310065,-364812,-472857
1783266279250969381,2026-07-05T22:44:39.250+07:00,540127854381289834,-341829,-309896,-364659,-472853
1783266279269151200,2026-07-05T22:44:39.269+07:00,540127854381289834,-341669,-309670,-364499,-472879
1783266279287333018,2026-07-05T22:44:39.287+07:00,540127854381289834,-341489,-309474,-364310,-472884
1783266279305514836,2026-07-05T22:44:39.305+07:00,540127854381289834,-341315,-309223,-364190,-472890
1783266279323696654,2026-07-05T22:44:39.323+07:00,540127854381289834,-341177,-309041,-364068,-472921
1783266279341878472,2026-07-05T22:44:39.341+07:00,540127854381289834,-341004,-308802,-363914,-472844
1783266279360060290,2026-07-05T22:44:39.360+07:00,540127854381289834,-340847,-308638,-363762,-472825
1783266279378242109,2026-07-05T22:44:39.378+07:00,540127854381289834,-340710,-308362,-363563,-472832
1783266279396423927,2026-07-05T22:44:39.396+07:00,540127854381289834,-340463,-308131,-363387,-472857
1783266279414605745,2026-07-05T22:44:39.414+07:00,540127854381289834,-340325,-307929,-363242,-472870
1783266279432787563,2026-07-05T22:44:39.432+07:00,540127854381289834,-340166,-307739,-363111,-472886
1783266279450969381,2026-07-05T22:44:39.450+07:00,540127854381289834,-339948,-307464,-362851,-472822
1783266279469151200,2026-07-05T22:44:39.469+07:00,540127854381289834,-339731,-307189,-362675,-472844
1783266279487333018,2026-07-05T22:44:39.487+07:00,540127854381289834,-339570,-306907,-362518,-472859
1783266279505514836,2026-07-05T22:44:39.505+07:00,540127854381289834,-339432,-306739,-362359,-472851
1783266279523696654,2026-07-05T22:44:39.523+07:00,540127854381289834,-339468,-306833,-362415,-472886
1783266279541878472,2026-07-05T22:44:39.541+07:00,540127854381289834,-339712,-307027,-362632,-472877
1783266279560060290,2026-07-05T22:44:39.560+07:00,540127854381289834,-340128,-307521,-362890,-472913
1783266279578242109,2026-07-05T22:44:39.578+07:00,540127854381289834,-340612,-308037,-363286,-472829
1783266279596423927,2026-07-05T22:44:39.596+07:00,540127854381289834,-341143,-308677,-363756,-472884
1783266279614605745,2026-07-05T22:44:39.614+07:00,540127854381289834,-341600,-309284,-364165,-472900
1783266279632787563,2026-07-05T22:44:39.632+07:00,540127854381289834,-342040,-309739,-364569,-472878
1783266279650969381,2026-07-05T22:44:39.650+07:00,540127854381289834,-342394,-310192,-364924,-472824
1783266279669151200,2026-07-05T22:44:39.669+07:00,540127854381289834,-342755,-310564,-365233,-472909
1783266279687333018,2026-07-05T22:44:39.687+07:00,540127854381289834,-342926,-310938,-365444,-472883
1783266279705514836,2026-07-05T22:44:39.705+07:00,540127854381289834,-343229,-311206,-365662,-472959
1783266279723696654,2026-07-05T22:44:39.723+07:00,540127854381289834,-343246,-311354,-365784,-472893
1783266279741878472,2026-07-05T22:44:39.741+07:00,540127854381289834,-343245,-311369,-365832,-472890
1783266279702544900,2026-07-05T22:44:39.702+07:00,540127855109015960,-343274,-311382,-365874,-472874
1783266279720726718,2026-07-05T22:44:39.720+07:00,540127855109015960,-343225,-311401,-365829,-472871
1783266279738908536,2026-07-05T22:44:39.738+07:00,540127855109015960,-343177,-311424,-365859,-472882
1783266279757090354,2026-07-05T22:44:39.757+07:00,540127855109015960,-343123,-311432,-365810,-472938
1783266279775272172,2026-07-05T22:44:39.775+07:00,540127855109015960,-343121,-311445,-365786,-472918
1783266279793453990,2026-07-05T22:44:39.793+07:00,540127855109015960,-343132,-311407,-365745,-472894
1783266279811635809,2026-07-05T22:44:39.811+07:00,540127855109015960,-343090,-311424,-365781,-472844
1783266279829817627,2026-07-05T22:44:39.829+07:00,540127855109015960,-343006,-311354,-365772,-472865
1783266279847999445,2026-07-05T22:44:39.847+07:00,540127855109015960,-342923,-311274,-365642,-472835
1783266279866181263,2026-07-05T22:44:39.866+07:00,540127855109015960,-342881,-311186,-365614,-472852
1783266279884363081,2026-07-05T22:44:39.884+07:00,540127855109015960,-342792,-311166,-365573,-472876
1783266279902544900,2026-07-05T22:44:39.902+07:00,540127855109015960,-342609,-310992,-365405,-472883
1783266279920726718,2026-07-05T22:44:39.920+07:00,540127855109015960,-342579,-310855,-365369,-472888
1783266279938908536,2026-07-05T22:44:39.938+07:00,540127855109015960,-342455,-310740,-365287,-472868
1783266279957090354,2026-07-05T22:44:39.957+07:00,540127855109015960,-342306,-310588,-365137,-472871
