host_timestamp_ns,host_timestamp_iso,elapsed_s,red,infrared,background
1783265542297501700,2026-07-05T22:32:22.297+07:00,0.669,331074,341487,0
1783265542297501700,2026-07-05T22:32:22.297+07:00,0.669,1149987,1149987,0
1783265542297501700,2026-07-05T22:32:22.297+07:00,0.669,1149987,1149987,0
1783265542297501700,2026-07-05T22:32:22.297+07:00,0.669,1149987,1149987,0
1783265542338711500,2026-07-05T22:32:22.338+07:00,0.710,1149700,1150274,0
1783265542338711500,2026-07-05T22:32:22.338+07:00,0.710,1149987,1149987,0
1783265542338711500,2026-07-05T22:32:22.338+07:00,0.710,1149987,1150274,0
1783265542338711500,2026-07-05T22:32:22.338+07:00,0.710,1149987,1150274,0
1783265542338711500,2026-07-05T22:32:22.338+07:00,0.710,1150274,1150274,0
1783265542338711500,2026-07-05T22:32:22.338+07:00,0.710,1149987,1149987,0
1783265542338711500,2026-07-05T22:32:22.338+07:00,0.710,1149987,1149987,0
1783265542338711500,2026-07-05T22:32:22.338+07:00,0.710,1149987,1150274,0
1783265542338711500,2026-07-05T22:32:22.338+07:00,0.710,1150274,1150274,0
1783265542338711500,2026-07-05T22:32:22.338+07:00,0.710,1149987,1149987,0
1783265542338711500,2026-07-05T22:32:22.338+07:00,0.710,1149987,1150274,0
1783265542338711500,2026-07-05T22:32:22.338+07:00,0.710,1149987,1150274,0
1783265542338711500,2026-07-05T22:32:22.338+07:00,0.710,1150274,1150274,0
1783265542338711500,2026-07-05T22:32:22.338+07:00,0.710,1149987,1149987,0
1783265542338711500,2026-07-05T22:32:22.338+07:00,0.710,1149987,1149987,0
1783265542338711500,2026-07-05T22:32:22.338+07:00,0.710,1149987,1149700,0
1783265542338711500,2026-07-05T22:32:22.338+07:00,0.710,1149987,1149987,0
1783265542378496100,2026-07-05T22:32:22.378+07:00,0.750,1149987,1149987,0
1783265542378496100,2026-07-05T22:32:22.378+07:00,0.750,1149987,1149987,0
1783265542378496100,2026-07-05T22:32:22.378+07:00,0.750,1150274,1149987,0
1783265542378496100,2026-07-05T22:32:22.378+07:00,0.750,1149987,1149987,0
1783265542378496100,2026-07-05T22:32:22.378+07:00,0.750,1149987,1149987,0
1783265542378496100,2026-07-05T22:32:22.378+07:00,0.750,1149987,1149987,0
1783265542378496100,2026-07-05T22:32:22.378+07:00,0.750,1149700,1149987,0
1783265542378496100,2026-07-05T22:32:22.378+07:00,0.750,1149700,1150274,0
1783265542378496100,2026-07-05T22:32:22.378+07:00,0.750,1149987,1149987,0
1783265542378496100,2026-07-05T22:32:22.378+07:00,0.750,1149700,1149987,0
1783265542378496100,2026-07-05T22:32:22.378+07:00,0.750,1150274,1149987,0
1783265542378496100,2026-07-05T22:32:22.378+07:00,0.750,1149987,1149700,0
1783265542378496100,2026-07-05T22:32:22.378+07:00,0.750,1150274,1150274,0
1783265542378496100,2026-07-05T22:32:22.378+07:00,0.750,1149987,1149987,0
1783265542378496100,2026-07-05T22:32:22.378+07:00,0.750,1149987,1149987,0
1783265542378496100,2026-07-05T22:32:22.378+07:00,0.750,1149987,1149987,0
1783265542378496100,2026-07-05T22:32:22.378+07:00,0.750,1149987,1150274,0
1783265542423731600,2026-07-05T22:32:22.423+07:00,0.795,1149987,1150274,0
1783265542423731600,2026-07-05T22:32:22.423+07:00,0.795,0,0,0
1783265542423731600,2026-07-05T22:32:22.423+07:00,0.795,0,0,0
1783265542423731600,2026-07-05T22:32:22.423+07:00,0.795,0,0,0
1783265542423731600,2026-07-05T22:32:22.423+07:00,0.795,0,0,0
1783265542423731600,2026-07-05T22:32:22.423+07:00,0.795,0,0,0
1783265542423731600,2026-07-05T22:32:22.423+07:00,0.795,0,0,0
1783265542423731600,2026-07-05T22:32:22.423+07:00,0.795,0,0,0
1783265542423731600,2026-07-05T22:32:22.423+07:00,0.795,0,0,0
1783265542423731600,2026-07-05T22:32:22.423+07:00,0.795,0,0,0
1783265542423731600,2026-07-05T22:32:22.423+07:00,0.795,0,0,0
1783265542423731600,2026-07-05T22:32:22.423+07:00,0.795,0,0,0
1783265542423731600,2026-07-05T22:32:22.423+07:00,0.795,0,0,0
1783265542423731600,2026-07-05T22:32:22.423+07:00,0.795,0,0,0
1783265542423731600,2026-07-05T22:32:22.423+07:00,0.795,0,0,0
1783265542423731600,2026-07-05T22:32:22.423+07:00,0.795,0,0,0
1783265542423731600,2026-07-05T22:32:22.423+07:00,0.795,0,0,0
1783265542467622600,2026-07-05T22:32:22.467+07:00,0.839,0,0,0
1783265542467622600,2026-07-05T22:32:22.467+07:00,0.839,0,0,0
1783265542467622600,2026-07-05T22:32:22.467+07:00,0.839,0,0,0
1783265542467622600,2026-07-05T22:32:22.467+07:00,0.839,0,0,0
1783265542467622600,2026-07-05T22:32:22.467+07:00,0.839,0,0,0
1783265542467622600,2026-07-05T22:32:22.467+07:00,0.839,0,0,0
1783265542467622600,2026-07-05T22:32:22.467+07:00,0.839,0,0,0
1783265542467622600,2026-07-05T22:32:22.467+07:00,0.839,0,0,0
1783265542467622600,2026-07-05T22:32:22.467+07:00,0.839,0,0,0
1783265542467622600,2026-07-05T22:32:22.467+07:00,0.839,0,0,0
1783265542468645400,2026-07-05T22:32:22.468+07:00,0.840,0,0,0
1783265542468645400,2026-07-05T22:32:22.468+07:00,0.840,0,0,0
1783265542468645400,2026-07-05T22:32:22.468+07:00,0.840,0,0,0
1783265542468645400,2026-07-05T22:32:22.468+07:00,0.840,0,0,0
1783265542468645400,2026-07-05T22:32:22.468+07:00,0.840,0,0,0
1783265542468645400,2026-07-05T22:32:22.468+07:00,0.840,0,0,0
1783265542468645400,2026-07-05T22:32:22.468+07:00,0.840,0,0,0
1783265542500748800,2026-07-05T22:32:22.500+07:00,0.872,0,0,0
1783265542500748800,2026-07-05T22:32:22.500+07:00,0.872,0,0,0
1783265542500748800,2026-07-05T22:32:22.500+07:00,0.872,0,0,0
1783265542500748800,2026-07-05T22:32:22.500+07:00,0.872,0,0,0
1783265542500748800,2026-07-05T22:32:22.500+07:00,0.872,0,0,0
1783265542500748800,2026-07-05T22:32:22.500+07:00,0.872,0,0,0
1783265542500748800,2026-07-05T22:32:22.500+07:00,0.872,0,0,0
1783265542500748800,2026-07-05T22:32:22.500+07:00,0.872,330994,341402,0
1783265542500748800,2026-07-05T22:32:22.500+07:00,0.872,331074,341402,0
1783265542500748800,2026-07-05T22:32:22.500+07:00,0.872,1149700,1150274,0
1783265542500748800,2026-07-05T22:32:22.500+07:00,0.872,1149987,1150274,0
1783265542500748800,2026-07-05T22:32:22.500+07:00,0.872,1149987,1149700,0
1783265542500748800,2026-07-05T22:32:22.500+07:00,0.872,1149987,1149987,0
1783265542500748800,2026-07-05T22:32:22.500+07:00,0.872,1149987,1149987,0
1783265542500748800,2026-07-05T22:32:22.500+07:00,0.872,1149987,1149987,0
1783265542544062600,2026-07-05T22:32:22.544+07:00,0.916,1149987,1150274,0
1783265542544062600,2026-07-05T22:32:22.544+07:00,0.916,1149700,1149700,0
1783265542544062600,2026-07-05T22:32:22.544+07:00,0.916,1149700,1149700,0
1783265542544062600,2026-07-05T22:32:22.544+07:00,0.916,1149987,1149987,0
1783265542544062600,2026-07-05T22:32:22.544+07:00,0.916,1149987,1149987,0
1783265542544062600,2026-07-05T22:32:22.544+07:00,0.916,1149700,1149987,0
1783265542544062600,2026-07-05T22:32:22.544+07:00,0.916,1149987,1149987,0
1783265542544062600,2026-07-05T22:32:22.544+07:00,0.916,1149987,1149987,0
1783265542544062600,2026-07-05T22:32:22.544+07:00,0.916,1149987,1149987,0
1783265542544062600,2026-07-05T22:32:22.544+07:00,0.916,1149987,1149987,0
