host_timestamp_ns,host_timestamp_iso,pmd_timestamp,ppg0,ppg1,ppg2,ambient
1783776104055025843,2026-07-11T20:21:44.055+07:00,837091308043533146,-337013,-370979,-388934,-473021
1783776104073207661,2026-07-11T20:21:44.073+07:00,837091308043533146,-336922,-370948,-388801,-472995
1783776104091389479,2026-07-11T20:21:44.091+07:00,837091308043533146,-336920,-370932,-388825,-473068
1783776104109571297,2026-07-11T20:21:44.109+07:00,837091308043533146,-336845,-370946,-388800,-472998
1783776104127753115,2026-07-11T20:21:44.127+07:00,837091308043533146,-336863,-370958,-388804,-473045
1783776104145934933,2026-07-11T20:21:44.145+07:00,837091308043533146,-336744,-370848,-388731,-473045
1783776104164116751,2026-07-11T20:21:44.164+07:00,837091308043533146,-336772,-370857,-388772,-473017
1783776104182298569,2026-07-11T20:21:44.182+07:00,837091308043533146,-336750,-370866,-388755,-472982
1783776104200480387,2026-07-11T20:21:44.200+07:00,837091308043533146,-336859,-370996,-388861,-472959
1783776104218662205,2026-07-11T20:21:44.218+07:00,837091308043533146,-336966,-371087,-388976,-473044
1783776104236844023,2026-07-11T20:21:44.236+07:00,837091308043533146,-337083,-371160,-388997,-473030
1783776104255025841,2026-07-11T20:21:44.255+07:00,837091308043533146,-337216,-371234,-389087,-473037
1783776104273207659,2026-07-11T20:21:44.273+07:00,837091308043533146,-337247,-371289,-389144,-473012
1783776104291389477,2026-07-11T20:21:44.291+07:00,837091308043533146,-337341,-371305,-389143,-473010
1783776104309571295,2026-07-11T20:21:44.309+07:00,837091308043533146,-337308,-371295,-389137,-472937
1783776104327753113,2026-07-11T20:21:44.327+07:00,837091308043533146,-337418,-371338,-389162,-473010
1783776104345934931,2026-07-11T20:21:44.345+07:00,837091308043533146,-337334,-371379,-389187,-473032
1783776104364116749,2026-07-11T20:21:44.364+07:00,837091308043533146,-337372,-371356,-389172,-473044
1783776104382298567,2026-07-11T20:21:44.382+07:00,837091308043533146,-337380,-371275,-389178,-473033
1783776104400480385,2026-07-11T20:21:44.400+07:00,837091308043533146,-337382,-371289,-389130,-473031
1783776104418662203,2026-07-11T20:21:44.418+07:00,837091308043533146,-337405,-371272,-389136,-473055
1783776104436844021,2026-07-11T20:21:44.436+07:00,837091308043533146,-337341,-371298,-389151,-473009
1783776104455025839,2026-07-11T20:21:44.455+07:00,837091308043533146,-337305,-371258,-389177,-472997
1783776104473207657,2026-07-11T20:21:44.473+07:00,837091308043533146,-337332,-371313,-389183,-473024
1783776104491389475,2026-07-11T20:21:44.491+07:00,837091308043533146,-337302,-371297,-389155,-472954
1783776104509571293,2026-07-11T20:21:44.509+07:00,837091308043533146,-337374,-371267,-389156,-473050
1783776104527753111,2026-07-11T20:21:44.527+07:00,837091308043533146,-337285,-371238,-389165,-472938
1783776104545934929,2026-07-11T20:21:44.545+07:00,837091308043533146,-337357,-371366,-389233,-473010
1783776104564116747,2026-07-11T20:21:44.564+07:00,837091308043533146,-337353,-371334,-389217,-472980
1783776104582298565,2026-07-11T20:21:44.582+07:00,837091308043533146,-337342,-371382,-389194,-473011
1783776104600480383,2026-07-11T20:21:44.600+07:00,837091308043533146,-337294,-371301,-389200,-472970
1783776104618662201,2026-07-11T20:21:44.618+07:00,837091308043533146,-337285,-371317,-389183,-473016
1783776104636844019,2026-07-11T20:21:44.636+07:00,837091308043533146,-337314,-371339,-389152,-472986
1783776104655025837,2026-07-11T20:21:44.655+07:00,837091308043533146,-337309,-371318,-389140,-472967
1783776104673207655,2026-07-11T20:21:44.673+07:00,837091308043533146,-337205,-371255,-389075,-473005
1783776104691389473,2026-07-11T20:21:44.691+07:00,837091308043533146,-337095,-371223,-389025,-472992
1783776104709571291,2026-07-11T20:21:44.709+07:00,837091308043533146,-337113,-371195,-388984,-473004
1783776104727753109,2026-07-11T20:21:44.727+07:00,837091308043533146,-337041,-371138,-388965,-473000
1783776104745934927,2026-07-11T20:21:44.745+07:00,837091308043533146,-337057,-371163,-388990,-472996
1783776104764116745,2026-07-11T20:21:44.764+07:00,837091308043533146,-337036,-371096,-388980,-473007
1783776104782298563,2026-07-11T20:21:44.782+07:00,837091308043533146,-336957,-371041,-388934,-472995
