host_timestamp_ns,host_timestamp_iso,pmd_timestamp,ppg0,ppg1,ppg2,ambient
1783770402355943363,2026-07-11T18:46:42.355+07:00,837085604462288196,499540,442652,316524,1287
1783770402374125181,2026-07-11T18:46:42.374+07:00,837085604462288196,499594,442639,316537,1332
1783770402392306999,2026-07-11T18:46:42.392+07:00,837085604462288196,499574,442706,316603,1306
1783770402410488817,2026-07-11T18:46:42.410+07:00,837085604462288196,499586,442746,316639,1342
1783770402428670635,2026-07-11T18:46:42.428+07:00,837085604462288196,499662,442766,316621,1318
1783770402446852453,2026-07-11T18:46:42.446+07:00,837085604462288196,499729,442790,316711,1281
1783770402465034271,2026-07-11T18:46:42.465+07:00,837085604462288196,499779,442799,316766,1316
1783770402483216089,2026-07-11T18:46:42.483+07:00,837085604462288196,499818,442881,316824,1266
1783770402501397907,2026-07-11T18:46:42.501+07:00,837085604462288196,499914,442921,316865,1320
1783770402519579725,2026-07-11T18:46:42.519+07:00,837085604462288196,499897,442947,316867,1299
1783770402537761543,2026-07-11T18:46:42.537+07:00,837085604462288196,499904,442959,316890,1310
1783770402555943361,2026-07-11T18:46:42.555+07:00,837085604462288196,499932,442998,316938,1302
1783770402574125179,2026-07-11T18:46:42.574+07:00,837085604462288196,499984,442997,316985,1357
1783770402592306997,2026-07-11T18:46:42.592+07:00,837085604462288196,500034,443051,316957,1337
1783770402610488815,2026-07-11T18:46:42.610+07:00,837085604462288196,499971,443132,316996,1331
1783770402628670633,2026-07-11T18:46:42.628+07:00,837085604462288196,500112,443230,317045,1373
1783770402646852451,2026-07-11T18:46:42.646+07:00,837085604462288196,500238,443257,317158,1421
1783770402665034269,2026-07-11T18:46:42.665+07:00,837085604462288196,500324,443401,317291,1357
1783770402683216087,2026-07-11T18:46:42.683+07:00,837085604462288196,500350,443427,317298,1338
1783770402701397905,2026-07-11T18:46:42.701+07:00,837085604462288196,500398,443528,317390,1405
1783770402719579723,2026-07-11T18:46:42.719+07:00,837085604462288196,500511,443509,317449,1371
1783770402737761541,2026-07-11T18:46:42.737+07:00,837085604462288196,500651,443602,317548,1321
1783770402755943359,2026-07-11T18:46:42.755+07:00,837085604462288196,500743,443764,317656,1296
1783770402774125177,2026-07-11T18:46:42.774+07:00,837085604462288196,500836,443825,317737,1297
1783770402792306995,2026-07-11T18:46:42.792+07:00,837085604462288196,500973,443906,317812,1253
1783770402810488813,2026-07-11T18:46:42.810+07:00,837085604462288196,501103,443988,317977,1321
1783770402828670631,2026-07-11T18:46:42.828+07:00,837085604462288196,501212,444178,318053,1311
1783770402846852449,2026-07-11T18:46:42.846+07:00,837085604462288196,501279,444199,318132,1359
1783770402865034267,2026-07-11T18:46:42.865+07:00,837085604462288196,501325,444209,318091,1318
1783770402883216085,2026-07-11T18:46:42.883+07:00,837085604462288196,501236,444203,317981,1308
1783770402901397903,2026-07-11T18:46:42.901+07:00,837085604462288196,501064,444023,317740,1320
1783770402919579721,2026-07-11T18:46:42.919+07:00,837085604462288196,500773,443826,317453,1310
1783770402937761539,2026-07-11T18:46:42.937+07:00,837085604462288196,500549,443565,317218,1298
1783770402955943357,2026-07-11T18:46:42.955+07:00,837085604462288196,500221,443330,316981,1269
1783770402974125175,2026-07-11T18:46:42.974+07:00,837085604462288196,499940,443188,316757,1321
1783770402992306993,2026-07-11T18:46:42.992+07:00,837085604462288196,499737,443002,316571,1322
1783770403010488811,2026-07-11T18:46:43.010+07:00,837085604462288196,499670,442908,316477,1271
1783770403028670629,2026-07-11T18:46:43.028+07:00,837085604462288196,499574,442887,316417,1259
1783770403046852447,2026-07-11T18:46:43.046+07:00,837085604462288196,499515,442794,316411,1282
1783770403065034265,2026-07-11T18:46:43.065+07:00,837085604462288196,499541,442823,316430,1323
1783770403083216083,2026-07-11T18:46:43.083+07:00,837085604462288196,499543,442883,316460,1283
1783770403101397901,2026-07-11T18:46:43.101+07:00,837085604462288196,499600,442928,316456,1347
1783770403119579719,2026-07-11T18:46:43.119+07:00,837085604462288196,499695,442913,316511,1291
1783770403137761537,2026-07-11T18:46:43.137+07:00,837085604462288196,499642,442906,316485,1287
1783770403155943355,2026-07-11T18:46:43.155+07:00,837085605245070312,499741,442955,316546,1340
1783770403174125173,2026-07-11T18:46:43.174+07:00,837085605245070312,499743,442971,316586,1378
1783770403192306991,2026-07-11T18:46:43.192+07:00,837085605245070312,499815,442995,316600,1311
1783770403210488809,2026-07-11T18:46:43.210+07:00,837085605245070312,499812,442987,316671,1331
1783770403228670627,2026-07-11T18:46:43.228+07:00,837085605245070312,499839,443023,316617,1283
1783770403246852445,2026-07-11T18:46:43.246+07:00,837085605245070312,499854,443059,316665,1336
1783770403265034263,2026-07-11T18:46:43.265+07:00,837085605245070312,499762,443049,316633,1306
1783770403283216081,2026-07-11T18:46:43.283+07:00,837085605245070312,499803,443082,316681,1323
1783770403301397899,2026-07-11T18:46:43.301+07:00,837085605245070312,499775,443116,316697,1331
1783770403319579717,2026-07-11T18:46:43.319+07:00,837085605245070312,499859,443172,316639,1297
1783770403337761535,2026-07-11T18:46:43.337+07:00,837085605245070312,499933,443184,316710,1305
1783770403355943353,2026-07-11T18:46:43.355+07:00,837085605245070312,500023,443235,316846,1320
1783770403374125171,2026-07-11T18:46:43.374+07:00,837085605245070312,500056,443302,316928,1285
1783770403392306989,2026-07-11T18:46:43.392+07:00,837085605245070312,500119,443384,317027,1304
1783770403410488807,2026-07-11T18:46:43.410+07:00,837085605245070312,500264,443497,317072,1347
1783770403428670625,2026-07-11T18:46:43.428+07:00,837085605245070312,500334,443562,317179,1318
1783770403446852443,2026-07-11T18:46:43.446+07:00,837085605245070312,500497,443678,317303,1337
1783770403465034261,2026-07-11T18:46:43.465+07:00,837085605245070312,500593,443833,317367,1325
1783770403483216079,2026-07-11T18:46:43.483+07:00,837085605245070312,500632,443898,317472,1326
1783770403501397897,2026-07-11T18:46:43.501+07:00,837085605245070312,500705,443980,317539,1283
1783770403519579715,2026-07-11T18:46:43.519+07:00,837085605245070312,500858,444104,317661,1256
1783770403537761533,2026-07-11T18:46:43.537+07:00,837085605245070312,501008,444134,317738,1299
1783770403555943351,2026-07-11T18:46:43.555+07:00,837085605245070312,501037,444190,317772,1357
1783770403574125169,2026-07-11T18:46:43.574+07:00,837085605245070312,500900,444076,317578,1376
1783770403592306987,2026-07-11T18:46:43.592+07:00,837085605245070312,500592,443887,317318,1294
1783770403610488805,2026-07-11T18:46:43.610+07:00,837085605245070312,500397,443739,317012,1383
1783770403628670623,2026-07-11T18:46:43.628+07:00,837085605245070312,500076,443407,316732,1357
1783770403646852441,2026-07-11T18:46:43.646+07:00,837085605245070312,499665,443104,316362,1289
1783770403665034259,2026-07-11T18:46:43.665+07:00,837085605245070312,499406,442867,316135,1298
1783770403683216077,2026-07-11T18:46:43.683+07:00,837085605245070312,499227,442740,315995,1330
1783770403701397895,2026-07-11T18:46:43.701+07:00,837085605245070312,499086,442468,315782,1310
1783770403719579713,2026-07-11T18:46:43.719+07:00,837085605245070312,498982,442420,315760,1270
1783770403737761531,2026-07-11T18:46:43.737+07:00,837085605245070312,498985,442468,315696,1339
1783770403755943349,2026-07-11T18:46:43.755+07:00,837085605245070312,498952,442438,315720,1323
1783770403774125167,2026-07-11T18:46:43.774+07:00,837085605245070312,499016,442502,315766,1345
1783770403792306985,2026-07-11T18:46:43.792+07:00,837085605245070312,498958,442523,315843,1277
1783770403810488803,2026-07-11T18:46:43.810+07:00,837085605245070312,499088,442523,315888,1234
1783770403828670621,2026-07-11T18:46:43.828+07:00,837085605245070312,499133,442613,315873,1259
1783770403846852439,2026-07-11T18:46:43.846+07:00,837085605245070312,499099,442616,315883,1323
1783770403865034257,2026-07-11T18:46:43.865+07:00,837085605245070312,499142,442591,315910,1282
1783770403883216075,2026-07-11T18:46:43.883+07:00,837085605245070312,499151,442628,315993,1302
1783770403901397893,2026-07-11T18:46:43.901+07:00,837085605245070312,499155,442574,315920,1331
1783770403919579711,2026-07-11T18:46:43.919+07:00,837085605245070312,499140,442598,315898,1287
1783770403937761529,2026-07-11T18:46:43.937+07:00,837085606027861596,499113,442557,315827,1338
1783770403955943347,2026-07-11T18:46:43.955+07:00,837085606027861596,499152,442555,315822,1289
1783770403974125165,2026-07-11T18:46:43.974+07:00,837085606027861596,499144,442533,315810,1318
1783770403992306983,2026-07-11T18:46:43.992+07:00,837085606027861596,499139,442589,315926,1335
1783770404010488801,2026-07-11T18:46:44.010+07:00,837085606027861596,499096,442627,315953,1279
1783770404028670619,2026-07-11T18:46:44.028+07:00,837085606027861596,499168,442633,315990,1248
1783770404046852437,2026-07-11T18:46:44.046+07:00,837085606027861596,499272,442654,316037,1280
1783770404065034255,2026-07-11T18:46:44.065+07:00,837085606027861596,499337,442716,316082,1318
1783770404083216073,2026-07-11T18:46:44.083+07:00,837085606027861596,499326,442766,316177,1305
1783770404101397891,2026-07-11T18:46:44.101+07:00,837085606027861596,499514,442868,316250,1350
1783770404119579709,2026-07-11T18:46:44.119+07:00,837085606027861596,499585,443027,316352,1374
1783770404137761527,2026-07-11T18:46:44.137+07:00,837085606027861596,499690,443068,316429,1357
1783770404155943345,2026-07-11T18:46:44.155+07:00,837085606027861596,499853,443147,316534,1325
1783770404174125163,2026-07-11T18:46:44.174+07:00,837085606027861596,499916,443179,316570,1335
1783770404192306981,2026-07-11T18:46:44.192+07:00,837085606027861596,499960,443298,316698,1339
1783770404210488799,2026-07-11T18:46:44.210+07:00,837085606027861596,500105,443378,316762,1371
