host_timestamp_ns,host_timestamp_iso,pmd_timestamp,ppg0,ppg1,ppg2,ambient
1783264964389011400,2026-07-05T22:22:44.389+07:00,540126538885968458,259358,254852,262875,222182
1783264964407193218,2026-07-05T22:22:44.407+07:00,540126538885968458,259693,257100,261032,223423
1783264964425375036,2026-07-05T22:22:44.425+07:00,540126538885968458,260904,255452,260344,224602
1783264964443556854,2026-07-05T22:22:44.443+07:00,540126538885968458,258106,254438,262489,224451
1783264964461738672,2026-07-05T22:22:44.461+07:00,540126538885968458,259491,256863,260891,224386
1783264964479920490,2026-07-05T22:22:44.479+07:00,540126538885968458,257646,257683,259829,224771
1783264964498102309,2026-07-05T22:22:44.498+07:00,540126538885968458,258860,257395,261264,224105
1783264964516284127,2026-07-05T22:22:44.516+07:00,540126538885968458,260041,257774,259444,222555
1783264964534465945,2026-07-05T22:22:44.534+07:00,540126538885968458,259190,255156,260830,224658
1783264964552647763,2026-07-05T22:22:44.552+07:00,540126538885968458,260327,257253,260068,224146
1783264964570829581,2026-07-05T22:22:44.570+07:00,540126538885968458,258559,257906,259398,224720
1783264964589011400,2026-07-05T22:22:44.589+07:00,540126538885968458,259800,255498,261945,222413
1783264964607193218,2026-07-05T22:22:44.607+07:00,540126538885968458,260518,256476,262839,221817
1783264964625375036,2026-07-05T22:22:44.625+07:00,540126538885968458,260205,258254,262314,220591
1783264964643556854,2026-07-05T22:22:44.643+07:00,540126538885968458,258169,255875,262005,223764
1783264964661738672,2026-07-05T22:22:44.661+07:00,540126538885968458,258933,257457,260165,224463
1783264964679920490,2026-07-05T22:22:44.679+07:00,540126538885968458,258689,256723,261557,224276
1783264964698102309,2026-07-05T22:22:44.698+07:00,540126538885968458,258489,256992,261728,224376
1783264964716284127,2026-07-05T22:22:44.716+07:00,540126538885968458,256558,257348,263795,224782
1783264964734465945,2026-07-05T22:22:44.734+07:00,540126538885968458,259670,257917,260547,224568
1783264964752647763,2026-07-05T22:22:44.752+07:00,540126538885968458,260217,257408,262683,221848
1783264964770829581,2026-07-05T22:22:44.770+07:00,540126538885968458,260567,257409,262749,222274
1783264964789011400,2026-07-05T22:22:44.789+07:00,540126538885968458,260015,256698,262738,222825
1783264964807193218,2026-07-05T22:22:44.807+07:00,540126538885968458,260137,254880,263360,221749
1783264964825375036,2026-07-05T22:22:44.825+07:00,540126538885968458,260199,253488,262649,224363
1783264964843556854,2026-07-05T22:22:44.843+07:00,540126538885968458,260776,256674,261875,222653
1783264964389011400,2026-07-05T22:22:44.389+07:00,540126539359510158,259948,255060,263018,221963
1783264964407193218,2026-07-05T22:22:44.407+07:00,540126539359510158,260419,255444,263272,221405
1783264964425375036,2026-07-05T22:22:44.425+07:00,540126539359510158,260536,254517,263450,220895
1783264964443556854,2026-07-05T22:22:44.443+07:00,540126539359510158,257870,255692,264042,223946
1783264964461738672,2026-07-05T22:22:44.461+07:00,540126539359510158,259257,257823,263098,221357
1783264964479920490,2026-07-05T22:22:44.479+07:00,540126539359510158,257082,256083,262409,223767
1783264964498102309,2026-07-05T22:22:44.498+07:00,540126539359510158,256645,257612,260517,224489
1783264964516284127,2026-07-05T22:22:44.516+07:00,540126539359510158,258938,255638,262207,222055
1783264964534465945,2026-07-05T22:22:44.534+07:00,540126539359510158,259695,254928,262997,221037
1783264964552647763,2026-07-05T22:22:44.552+07:00,540126539359510158,261053,255826,260196,222831
1783264964570829581,2026-07-05T22:22:44.570+07:00,540126539359510158,260602,257669,262060,220789
1783264964589011400,2026-07-05T22:22:44.589+07:00,540126539359510158,260407,257031,263013,220104
1783264964607193218,2026-07-05T22:22:44.607+07:00,540126539359510158,259236,258345,260958,222396
1783264964625375036,2026-07-05T22:22:44.625+07:00,540126539359510158,257596,258946,259739,223514
1783264964643556854,2026-07-05T22:22:44.643+07:00,540126539359510158,256108,258682,262467,223581
1783264964661738672,2026-07-05T22:22:44.661+07:00,540126539359510158,259435,259597,259783,222935
1783264964679920490,2026-07-05T22:22:44.679+07:00,540126539359510158,259486,258463,262201,221022
1783264964698102309,2026-07-05T22:22:44.698+07:00,540126539359510158,260337,258142,262788,220622
1783264964716284127,2026-07-05T22:22:44.716+07:00,540126539359510158,260275,256802,262907,220721
1783264964734465945,2026-07-05T22:22:44.734+07:00,540126539359510158,260569,257336,262955,220648
1783264964752647763,2026-07-05T22:22:44.752+07:00,540126539359510158,261129,255609,261575,223378
1783264964770829581,2026-07-05T22:22:44.770+07:00,540126539359510158,261264,258221,259432,223610
1783264964789011400,2026-07-05T22:22:44.789+07:00,540126539359510158,259406,259101,258862,224179
1783264964807193218,2026-07-05T22:22:44.807+07:00,540126539359510158,259942,256695,261566,221795
1783264964825375036,2026-07-05T22:22:44.825+07:00,540126539359510158,260153,256659,262371,221428
1783264964843556854,2026-07-05T22:22:44.843+07:00,540126539359510158,260058,255333,261318,223614
1783264964441894500,2026-07-05T22:22:44.441+07:00,540126539833079326,260878,258453,259672,222597
1783264964460076318,2026-07-05T22:22:44.460+07:00,540126539833079326,261100,259440,259856,222453
1783264964478258136,2026-07-05T22:22:44.478+07:00,540126539833079326,258556,259653,259215,223704
1783264964496439954,2026-07-05T22:22:44.496+07:00,540126539833079326,259516,258388,261196,222572
1783264964514621772,2026-07-05T22:22:44.514+07:00,540126539833079326,260044,258220,262097,221920
1783264964532803590,2026-07-05T22:22:44.532+07:00,540126539833079326,261071,258144,259508,222675
1783264964550985409,2026-07-05T22:22:44.550+07:00,540126539833079326,261363,259486,258739,222841
1783264964569167227,2026-07-05T22:22:44.569+07:00,540126539833079326,260149,259864,258458,223720
1783264964587349045,2026-07-05T22:22:44.587+07:00,540126539833079326,260068,256984,261266,221844
1783264964605530863,2026-07-05T22:22:44.605+07:00,540126539833079326,260298,256655,262268,221246
1783264964623712681,2026-07-05T22:22:44.623+07:00,540126539833079326,259876,258706,263242,220027
1783264964641894500,2026-07-05T22:22:44.641+07:00,540126539833079326,260998,259492,260003,221744
1783264964660076318,2026-07-05T22:22:44.660+07:00,540126539833079326,261150,259749,261164,221274
1783264964678258136,2026-07-05T22:22:44.678+07:00,540126539833079326,258104,258855,261142,223201
1783264964696439954,2026-07-05T22:22:44.696+07:00,540126539833079326,257571,259070,260796,223725
1783264964714621772,2026-07-05T22:22:44.714+07:00,540126539833079326,257259,259126,260741,224106
1783264964732803590,2026-07-05T22:22:44.732+07:00,540126539833079326,260118,256959,259753,224235
1783264964750985409,2026-07-05T22:22:44.750+07:00,540126539833079326,260910,258901,258657,223849
1783264964769167227,2026-07-05T22:22:44.769+07:00,540126539833079326,258620,259182,259079,224448
1783264964787349045,2026-07-05T22:22:44.787+07:00,540126539833079326,260042,258720,261452,222724
1783264964805530863,2026-07-05T22:22:44.805+07:00,540126539833079326,259931,259284,262074,223540
1783264964823712681,2026-07-05T22:22:44.823+07:00,540126539833079326,260563,260036,263680,221461
1783264964841894500,2026-07-05T22:22:44.841+07:00,540126539833079326,258952,257416,263763,224454
1783264964860076318,2026-07-05T22:22:44.860+07:00,540126539833079326,257891,256486,264020,224680
1783264964878258136,2026-07-05T22:22:44.878+07:00,540126539833079326,260166,258807,263079,223852
1783264964896439954,2026-07-05T22:22:44.896+07:00,540126539833079326,260892,258747,263311,223144
1783264965217090900,2026-07-05T22:22:45.217+07:00,540126540306624084,261098,259074,263351,223055
1783264965235272718,2026-07-05T22:22:45.235+07:00,540126540306624084,259750,257731,263909,225259
1783264965253454536,2026-07-05T22:22:45.253+07:00,540126540306624084,258861,256725,263091,225823
1783264965271636354,2026-07-05T22:22:45.271+07:00,540126540306624084,258578,256165,263661,224878
1783264965289818172,2026-07-05T22:22:45.289+07:00,540126540306624084,259642,258801,262118,224658
1783264965307999990,2026-07-05T22:22:45.308+07:00,540126540306624084,258263,259875,260933,225047
1783264965326181809,2026-07-05T22:22:45.326+07:00,540126540306624084,260506,260834,260470,224098
1783264965344363627,2026-07-05T22:22:45.344+07:00,540126540306624084,258105,259848,263340,223768
1783264965362545445,2026-07-05T22:22:45.362+07:00,540126540306624084,260039,260010,263912,221655
1783264965380727263,2026-07-05T22:22:45.380+07:00,540126540306624084,259136,260457,261248,223946
1783264965398909081,2026-07-05T22:22:45.398+07:00,540126540306624084,259373,260251,261285,224381
1783264965417090900,2026-07-05T22:22:45.417+07:00,540126540306624084,260181,259842,262142,224055
1783264965435272718,2026-07-05T22:22:45.435+07:00,540126540306624084,261509,259594,259954,223523
1783264965453454536,2026-07-05T22:22:45.453+07:00,540126540306624084,262032,260634,259887,223240
1783264965471636354,2026-07-05T22:22:45.471+07:00,540126540306624084,259942,260187,259969,224672
1783264965489818172,2026-07-05T22:22:45.489+07:00,540126540306624084,260384,260175,260690,224495
1783264965507999990,2026-07-05T22:22:45.508+07:00,540126540306624084,260798,257922,262586,222896
1783264965526181809,2026-07-05T22:22:45.526+07:00,540126540306624084,258740,258034,261680,224698
1783264965544363627,2026-07-05T22:22:45.544+07:00,540126540306624084,258878,259365,263601,222132
1783264965562545445,2026-07-05T22:22:45.562+07:00,540126540306624084,260792,260054,261196,223402
1783264965580727263,2026-07-05T22:22:45.580+07:00,540126540306624084,260405,256999,263110,222958
1783264965598909081,2026-07-05T22:22:45.598+07:00,540126540306624084,260201,257089,263322,223584
1783264965617090900,2026-07-05T22:22:45.617+07:00,540126540306624084,258268,258471,261262,224812
1783264965635272718,2026-07-05T22:22:45.635+07:00,540126540306624084,261086,255764,261270,225647
1783264965653454536,2026-07-05T22:22:45.653+07:00,540126540306624084,258170,255331,263366,225780
1783264965671636354,2026-07-05T22:22:45.671+07:00,540126540306624084,260491,257838,262507,224615
1783264965647300400,2026-07-05T22:22:45.647+07:00,540126540780181044,261235,257565,263578,223144
1783264965665482218,2026-07-05T22:22:45.665+07:00,540126540780181044,259186,258466,261821,224681
1783264965683664036,2026-07-05T22:22:45.683+07:00,540126540780181044,257709,257410,262099,225568
1783264965701845854,2026-07-05T22:22:45.701+07:00,540126540780181044,258358,258788,263976,222705
1783264965720027672,2026-07-05T22:22:45.720+07:00,540126540780181044,257391,256300,263544,225023
1783264965738209490,2026-07-05T22:22:45.738+07:00,540126540780181044,258028,258113,261295,225677
1783264965756391309,2026-07-05T22:22:45.756+07:00,540126540780181044,258739,257675,262432,225175
1783264965774573127,2026-07-05T22:22:45.774+07:00,540126540780181044,257955,258497,261494,225527
1783264965792754945,2026-07-05T22:22:45.792+07:00,540126540780181044,258353,259796,262706,222313
1783264965810936763,2026-07-05T22:22:45.810+07:00,540126540780181044,260829,259942,260644,223454
1783264965829118581,2026-07-05T22:22:45.829+07:00,540126540780181044,258755,256598,262698,224454
1783264965847300400,2026-07-05T22:22:45.847+07:00,540126540780181044,257862,257447,262498,225151
1783264965865482218,2026-07-05T22:22:45.865+07:00,540126540780181044,259932,255975,263579,222798
1783264965883664036,2026-07-05T22:22:45.883+07:00,540126540780181044,260775,257914,263104,222972
1783264965901845854,2026-07-05T22:22:45.901+07:00,540126540780181044,261185,259669,261408,222107
1783264965920027672,2026-07-05T22:22:45.920+07:00,540126540780181044,261586,260093,261313,222316
1783264965938209490,2026-07-05T22:22:45.938+07:00,540126540780181044,260496,260101,260128,224006
1783264965956391309,2026-07-05T22:22:45.956+07:00,540126540780181044,258226,259950,259994,224853
1783264965974573127,2026-07-05T22:22:45.974+07:00,540126540780181044,257351,259907,259858,225018
1783264965992754945,2026-07-05T22:22:45.992+07:00,540126540780181044,256280,260162,263295,224098
1783264966010936763,2026-07-05T22:22:46.010+07:00,540126540780181044,259416,258516,261518,225085
