,red_Mean_NN,red_Median_NN,red_Heart_Rate,red_Mean_HR,red_SDNN,red_SDSD,red_RMSSD,red_NN_Count,red_SD1,red_SD2,red_SD1_SD2,infrared_Mean_NN,infrared_Median_NN,infrared_Heart_Rate,infrared_Mean_HR,infrared_SDNN,infrared_SDSD,infrared_RMSSD,infrared_NN_Count,infrared_SD1,infrared_SD2,infrared_SD1_SD2,ppg0_Mean_NN,ppg0_Median_NN,ppg0_Heart_Rate,ppg0_Mean_HR,ppg0_SDNN,ppg0_SDSD,ppg0_RMSSD,ppg0_NN_Count,ppg0_SD1,ppg0_SD2,ppg0_SD1_SD2,ppg1_Mean_NN,ppg1_Median_NN,ppg1_Heart_Rate,ppg1_Mean_HR,ppg1_SDNN,ppg1_SDSD,ppg1_RMSSD,ppg1_NN_Count,ppg1_SD1,ppg1_SD2,ppg1_SD1_SD2,ppg2_Mean_NN,ppg2_Median_NN,ppg2_Heart_Rate,ppg2_Mean_HR,ppg2_SDNN,ppg2_SDSD,ppg2_RMSSD,ppg2_NN_Count,ppg2_SD1,ppg2_SD2,ppg2_SD1_SD2
red_Mean_NN,21212.71951260515,17027.412405361305,-126.41132554125761,-257.4014629580585,25490.249484239946,34547.68064081554,34318.45599251003,-1873.2934601330899,24428.899255387885,31608.598001879614,-0.3974912335689441,13320.72876267807,5279.0124323929795,155.2321018155588,233.53438818621862,27573.391547333937,39549.050356990265,39315.20413392432,-1089.9022893274364,27965.40169691607,33601.60621319357,0.8519734723877509,-3846.175428214531,-50.76833693424387,184.60684235027898,188.10614771827863,-2199.2256866629773,-2932.8880948596193,-2912.884446793503,604.4717624629009,-2073.8650603365304,-2742.0087842945727,0.24546877761673613,-4707.149038454417,-860.5142556457566,160.30601382415867,230.48060441587774,-3349.4067183494453,-4321.13949923292,-4295.1397745624,718.977952654452,-3055.507042360639,-4206.722131810913,0.1778429557093839,-4707.637229216307,-237.90690264012565,246.97762436229235,199.05757697862026,-4925.708060872985,-5708.801293468045,-5658.659422390778,654.2652774505663,-4036.732107057788,-6348.961989042533,0.5839572377971975
red_Median_NN,17027.412405361305,23546.699969085657,-303.7464141602009,-401.01935771883177,14073.047541160748,19763.74285547561,19620.38471729689,-1584.8041429079067,13975.076594733984,17243.911500670198,0.49268050907203065,11847.323555362118,10751.67198904265,-127.53850837757506,-36.57664316986059,17592.845854073963,24275.37637670326,24118.760302618128,-995.3836659642435,17165.2832518226,21705.12480237644,-0.25270532499871295,-3470.5260231052052,-76.52514558028233,25.86465970592043,159.6692546154735,-2531.828150715257,-3863.8756434950315,-3841.5009878072574,569.3726728950337,-2732.172669176869,-3023.415268496856,-0.3638265518563117,-5807.396283772972,-1218.00643218391,257.10119492298656,270.2448391385271,-4837.80098601491,-6602.428782183274,-6566.974722467889,968.9668574334523,-4668.6221641830325,-5980.146562091868,-0.2326082431027635,-3889.4021988208365,-223.89609359826326,88.94361882747774,155.0358213952135,-4819.25423445147,-5634.8300263084075,-5585.766066272492,541.9774963693284,-3984.426522436253,-6191.017757576021,-0.018914903973730402
red_Heart_Rate,-126.41132554125761,-303.7464141602009,1752.9594588460006,21.368818825559746,248.1111980908788,336.25470241358255,335.24839769901627,11.06843647585473,237.76798028250897,309.1538381799668,0.01697559630157845,-43.58714224346407,-209.11413284164757,156.97340773635884,7.412084053121006,269.49628416949406,334.5559399926632,333.4753742477954,3.4646792660234076,236.56677385505168,346.14644438512784,-0.07956263751760984,74.26688266083629,-6.351493094479565,38.961503346441724,-0.7509046639834518,200.70243119941017,224.59620660721944,223.31423902644912,-2.134711829692372,158.81350072073985,261.72021456689896,-0.03439042433717587,85.13199266599399,-22.427886005397614,28.35481203797182,-1.1268668066666228,204.02232502463931,168.47219728793166,167.39120309844063,-9.92964361367555,119.12783314369415,281.0473339143916,-0.07670316064530706,140.15743825279944,13.475328381188618,5.853121124428331,0.9916691668114255,673.9638838745162,709.5141215343125,707.1732653964568,-6.912908414740658,501.7022466845283,884.4473852905662,0.01606322433678988
red_Mean_HR,-257.4014629580585,-401.01935771883177,21.368818825559746,22.359902919272724,95.51182606027596,109.48614194001955,110.02249561484471,23.212923443825087,77.41839341174077,123.98959463841382,-0.01679262666343625,-5.533585705531631,-190.74481106117548,15.969436098552782,10.809632939316751,224.85586924921705,302.58045789194045,301.098818346231,1.5839199842399558,213.95669362992192,279.6582646170036,-0.012007871933425632,-27.820604555857454,1.859734947759773,-0.9271791436314921,-0.1436852219708351,-68.80922851235054,-70.12149966590111,-69.59678389958844,3.411988926186781,-49.583387920729045,-91.5047594151508,0.01708750202459924,41.1271555168327,17.7545422762903,1.525271440190033,-3.1927719337282108,-20.12960446489144,14.464872062516628,14.506350690790985,-8.76720930850861,10.22820912440129,-35.91906403418768,0.04018658682175561,-42.167682952864965,0.31400877055351073,5.436890662825279,-0.08241758382000557,-136.74807299623814,-147.17081255635054,-146.00744503274672,3.8826074552512697,-104.06547955132967,-179.12888694076634,0.02073447294053554
red_SDNN,25490.249484239946,14073.047541160748,248.1111980908788,95.51182606027596,41431.73626741113,55645.15981156195,55307.66064006188,-2220.7086358381935,39347.0698429646,51520.35914237491,-1.0827086330545426,17545.4820810971,898.4080239149233,681.3353021949143,609.7108470278417,43420.67228615449,62380.04085305838,62022.431860320045,-1404.963173534897,44109.34989789144,52891.40957668116,1.4728544913879875,-5712.933550613817,8.87650572280458,244.95321401585156,252.61733914760572,-4108.3510514911695,-4909.142954334455,-4873.372271757356,872.8480107088542,-3471.288272824056,-5274.390698762248,0.8807624154223882,-5043.592061110213,-715.3486478091643,163.26491913231604,227.83766023182582,-4326.427427272638,-4732.9274295855175,-4700.44521265729,695.5208203473488,-3346.6850803237376,-5657.524198812167,1.1151679999219062,-7375.057144062672,-333.3242751720095,489.21501866489024,276.7342625909669,-9380.694413039066,-10521.439054134822,-10429.346040512974,970.4142730031548,-7439.780903019703,-12183.977597250392,1.499834613665028
red_SDSD,34547.68064081554,19763.74285547561,336.25470241358255,109.48614194001955,55645.15981156195,77838.99958092239,77369.94028273918,-3007.3144302100186,55040.48444444703,68341.28954038532,1.1735683520560027,23115.63055080455,1555.0167284418503,820.0214388947893,851.7383705053244,58233.144302528715,83365.41941848188,82888.76116451347,-1859.4369627993322,58948.253387269215,71021.25610796883,1.7135667052604868,-8048.418994246308,34.41628020249517,298.32220230618555,346.74917325993977,-6455.664090076549,-8006.519043372421,-7951.857828449317,1277.8344997462843,-5661.463909267866,-8208.277262325322,1.031563397806771,-7149.945713774755,-967.1541063519071,219.61617563690032,314.479389594479,-6497.089980790832,-7587.516514622723,-7538.116107142421,1038.365690864282,-5365.18437985465,-8368.503342241049,1.0522797816436404,-10156.403186516054,-390.8342575068877,746.2042938966337,370.66867350329943,-13753.440479585994,-15670.664586485454,-15538.562114532484,1378.867091153278,-11080.833194803734,-17798.215888902883,1.9435435065502396
red_RMSSD,34318.45599251003,19620.38471729689,335.24839769901627,110.02249561484471,55307.66064006188,77369.94028273918,76903.82701608007,-2987.586246092336,54708.80943392308,67925.91337546978,1.1696700235539574,22972.37365388212,1535.5116537441,816.355374582621,847.1379512818158,57884.81464615567,82866.29693801413,82392.51300061177,-1847.8698592378905,58595.32049668782,70596.55311029287,1.703341587614003,-8001.735089919878,34.464876841797114,296.2414859203453,344.67840474839386,-6419.562548435113,-7960.83452299813,-7906.475943586088,1270.3536530540446,-5629.160075115961,-8162.6130648762555,1.0260745829658577,-7105.60612149276,-960.4199861402643,218.237846742261,312.45392317985556,-6459.664535563582,-7543.830904376084,-7494.713708989733,1031.783196275975,-5334.293988608972,-8320.286050956312,1.0454819009032692,-10098.206666261018,-388.42743324090213,741.8635100093254,368.4438828591469,-13679.798131979354,-15587.365381235399,-15455.969388901618,1370.7964466801734,-11021.931761903983,-17702.73698422748,1.9315085203837836
red_NN_Count,-1873.2934601330899,-1584.8041429079067,11.06843647585473,23.212923443825087,-2220.7086358381935,-3007.3144302100186,-2987.586246092336,170.2186900505136,-2126.492426761662,-2754.268721227925,0.034046749641546546,-1234.5637642850147,-552.4287047188607,-8.384990570023515,-19.51447639670863,-2467.7262969367493,-3542.3173861694077,-3521.3160337368504,101.72628980078326,-2504.7966448753946,-3006.2020803955634,-0.07962720160417304,355.4479725528844,4.655517961109617,-17.046231691091833,-17.798317388304632,175.98855697886043,236.10050229034866,234.36758217185522,-55.71415233554686,166.94826621105554,219.02993171266698,-0.02125261534961646,452.4210861026795,85.76640722129467,-16.053923700543987,-22.385399236748277,304.6752197035727,406.82262146228084,404.3661380702785,-69.27138316590045,287.66703437606685,378.9639239599967,0.0018186695360322756,432.11479773949094,22.25771372886033,-18.251366770696155,-18.59898295751504,425.83530045694727,497.817641106865,493.20981838733303,-59.65361541517681,352.01022982095554,547.6767103041653,-0.040603140180507535
red_SD1,24428.899255387885,13975.076594733984,237.76798028250897,77.41839341174077,39347.0698429646,55040.48444444703,54708.80943392308,-2126.492426761662,38919.49979046118,48324.589269039694,0.8298381399247204,16345.219113876823,1099.5628735397502,579.8427201608556,602.2699775810951,41177.051226132826,58948.253387269215,58611.20510357959,-1314.8204855843258,41682.709709240946,50219.611802331274,1.2116746373051803,-5691.091648662177,24.335985114400682,210.9456522292091,245.18869178293238,-4564.843855155607,-5661.463909267867,-5622.812593527843,903.5654400047163,-4003.2595216862096,-5804.1285140495775,0.7294254738130037,-5055.775099325819,-683.8812270538489,155.2920870511082,222.37050892566236,-4594.136383396374,-5365.18437985465,-5330.253016731949,734.2354213615884,-3793.758257311361,-5917.425461680935,0.7440741693057161,-7181.661565650157,-276.36155380312937,527.6461163648287,262.1023326076054,-9725.151027760814,-11080.83319480373,-10987.42264107429,975.0062705094517,-7835.332293242725,-12585.239148065368,1.3742927930127558
red_SD2,31608.598001879614,17243.911500670198,309.1538381799668,123.98959463841382,51520.35914237491,68341.28954038532,67925.91337546978,-2754.268721227925,48324.589269039694,64301.13325568121,-2.0751822911974744,21936.468874683036,1004.5457253941896,872.7981148399527,749.9905012415747,54036.71365822372,77716.57600148204,77270.7772701565,-1754.1850686614491,54953.91790124768,65798.04738806852,1.9080682818026544,-7001.108273879396,4.889982270018081,314.2102165761613,312.10394275986033,-4856.979034733234,-5725.709387982487,-5683.0269139633965,1057.156718822439,-4048.6879353458944,-6256.729654212613,1.1365195278795706,-6170.08072823526,-886.7717067727431,203.7100174529294,281.04479662685213,-5197.662572848037,-5558.873486440881,-5520.03688928817,837.2742797920502,-3930.7171380204527,-6830.570696816867,1.5070468035100795,-9104.05669798127,-430.35688566918515,585.0860134618772,344.70846878492205,-11341.69207738871,-12652.974524633984,-12540.858280971059,1187.3341353485152,-8947.004088549325,-14749.11925136015,1.886108581803403
