,red_Mean_NN,red_Median_NN,red_Heart_Rate,red_Mean_HR,red_SDNN,red_SDSD,red_RMSSD,red_NN_Count,red_SD1,red_SD2,red_SD1_SD2,infrared_Mean_NN,infrared_Median_NN,infrared_Heart_Rate,infrared_Mean_HR,infrared_SDNN,infrared_SDSD,infrared_RMSSD,infrared_NN_Count,infrared_SD1,infrared_SD2,infrared_SD1_SD2,ppg0_Mean_NN,ppg0_Median_NN,ppg0_Heart_Rate,ppg0_Mean_HR,ppg0_SDNN,ppg0_SDSD,ppg0_RMSSD,ppg0_NN_Count,ppg0_SD1,ppg0_SD2,ppg0_SD1_SD2,ppg1_Mean_NN,ppg1_Median_NN,ppg1_Heart_Rate,ppg1_Mean_HR,ppg1_SDNN,ppg1_SDSD,ppg1_RMSSD,ppg1_NN_Count,ppg1_SD1,ppg1_SD2,ppg1_SD1_SD2,ppg2_Mean_NN,ppg2_Median_NN,ppg2_Heart_Rate,ppg2_Mean_HR,ppg2_SDNN,ppg2_SDSD,ppg2_RMSSD,ppg2_NN_Count,ppg2_SD1,ppg2_SD2,ppg2_SD1_SD2
red_Mean_NN,141353.794791977,90643.84755038704,-3972.434942587834,-4178.0259869985875,87308.4659150461,137793.54681901482,136412.70957163832,-8559.528843374841,97434.75135947143,102660.14081990084,9.722647397516583,149226.38848626305,71939.01057299145,-3719.332107886887,-4158.25886826333,96639.485393111,158223.73374825058,156510.14325072,-7702.03554308652,111881.07507804282,111834.43451664719,11.852535079904248,14085.638080315435,979.8609300887259,-348.9219892773964,-778.6323991051922,7673.814226396946,13529.64092815495,13464.52438690946,-2642.5532039211366,9566.900847317422,8677.438498560732,4.618678000669285,19047.164222481253,9557.488170758317,-1210.245540311623,-988.2771873313741,12132.165887839068,18854.130127864795,18756.371019557682,-3301.6545188574064,13331.8832667868,14405.230891336036,2.7297157210729512,21041.773590339853,12432.412846291287,-872.1951527406461,-1138.944604447295,8818.162409337072,13423.664747143623,13340.015805831526,-3593.273023555001,9491.964371080056,10544.93521191739,2.075374538882375
red_Median_NN,90643.84755038704,73610.27206335258,-2664.6845439260965,-2867.6687765507313,49707.72602640614,78817.60414183476,78012.95001437892,-5900.378788944043,55732.46236556826,58353.267015017154,6.239862350371477,98091.75293717002,56627.414960978174,-2670.7417428008316,-2946.698579290225,56636.227066239975,93948.93068550447,92916.73763199654,-5412.639353141952,66431.92597294513,65180.58673022759,8.375764584571204,7177.035747658012,531.0388150286462,-324.97348517682696,-445.261089085392,1477.8993966078224,4097.973169794594,4073.779292800662,-1342.28256685515,2897.704617482289,1264.6991701020709,3.3817958181804104,9024.930195674775,4935.7460413837225,-686.3583032377489,-510.3065554175729,3705.143567850767,6616.078857293944,6576.644478273563,-1555.790479690346,4678.274224857493,4172.997880501207,1.7662470558927197,11566.17655597066,7546.875212696865,-587.2639512527809,-661.3162571619516,2849.5518984806517,4895.367696861422,4856.428763956251,-1940.6401123573978,3461.5476948522814,3255.6836951716796,1.6396344535327467
red_Heart_Rate,-3972.434942587834,-2664.6845439260965,1473.483927893941,122.06555682380858,-2307.0900361365475,-3691.980820416176,-3653.7889197997742,237.27133160405126,-2610.624674126952,-2697.84495992004,-0.2915962934873789,-4255.60928235804,-2262.5673900688316,313.124636041152,130.3887477224216,-2283.7898405076135,-3934.1260163538846,-3887.184886801217,214.9434258520448,-2781.847184206251,-2585.812063957819,-0.41389163074475344,-473.5809441472867,-34.32843545586466,39.488211644820126,26.881518282140753,-235.8043966585827,-376.4801192951241,-374.43343729241826,100.87953780995291,-266.2116453355024,-277.15147735935983,-0.08124042223516895,-644.7725538526504,-351.2557147757968,45.70841300066369,33.684314952238324,-389.0982900944061,-635.2503778610825,-631.7868350064113,121.67054330096134,-449.1898499368881,-454.1238064255155,-0.12970458626093873,-673.1149567142767,-368.8313437041585,36.82421835556802,37.95481022231833,-209.37554152235546,-329.6361729089269,-327.10039653117417,128.11672448043709,-233.08797318828357,-247.4394386305885,-0.06481443040518214
red_Mean_HR,-4178.0259869985875,-2867.6687765507313,122.06555682380858,130.67878932836254,-2383.227314193797,-3783.6738822325465,-3744.6551082066485,257.4374303130717,-2675.461459925064,-2795.819141133265,-0.2823672104414713,-4456.381842938289,-2288.9382380827988,121.72987100685101,130.27656873114472,-2690.939187554926,-4461.949399346709,-4412.493632544396,232.75082856301526,-3155.0746775893017,-3097.2828069485927,-0.3718632344987873,-403.7169647589102,-29.241921160129326,11.638500474313092,23.373034604231325,-157.4641201355558,-317.95643196551055,-316.27796340382315,76.5965743785634,-224.82914916469178,-167.05091824613802,-0.1654524862039394,-543.8517064840598,-279.385346201953,37.11716521677411,29.03188158640733,-295.9922695590922,-484.6138571406474,-481.95055445898413,94.80746537235115,-342.6737446411204,-344.69068028953717,-0.10350505880283443,-608.1922210328905,-375.2547766957517,29.663041433901178,33.76721192987726,-203.0820766863266,-334.5467843738881,-332.2590430449586,104.3560202523552,-236.56029985492984,-235.8642261500529,-0.09289896088820787
red_SDNN,87308.4659150461,49707.72602640614,-2307.0900361365475,-2383.227314193797,62615.06123756546,97664.9518620752,96737.74946427358,-5203.675710444067,69059.54974593112,73960.04101701944,6.079466103428519,89017.09199585684,37894.48070170592,-1816.8467628813567,-2285.619920380942,64539.3848251561,103833.26694681267,102747.32982670287,-4504.094684009272,73421.20717084424,75240.38190378285,6.598136863964166,8800.825175837097,637.0557126499641,-172.3049762352428,-453.8509833599944,6641.855891861995,10484.598076593164,10438.436600498642,-1619.8454908994825,7413.73039797446,7847.354267081273,1.8918610229381312,11826.643713706904,5750.565736745931,-695.8903891805837,-589.0638107289847,8842.652193215094,12988.846336003617,12925.52849001688,-2031.1965430403568,9184.501323978197,10704.751471296953,0.9113936012692263,12831.654954915055,6838.106750020198,-425.4756848503885,-661.5067288280339,7288.116599920358,10460.883492351266,10404.015255935918,-2175.397197664576,7396.961654643995,8889.88266608877,0.6296763539179416
red_SDSD,137793.54681901482,78817.60414183476,-3691.980820416176,-3783.6738822325465,97664.9518620752,154480.5095333455,153009.53260041057,-8171.083840077386,109234.21585218167,114740.3835766344,11.255329470924464,141752.03802458284,60683.56701254128,-3084.226422009591,-3673.1664666858196,101661.04669620578,164054.0111080935,162324.85296793003,-7151.609621003663,116003.703735386,118361.18088840602,10.533541099687335,13963.893378519693,1007.1523817508756,-266.00513440795345,-726.8286673596565,10123.725152455,16010.348949224917,15938.800352859485,-2562.0236336007183,11321.026311159865,11951.986846058431,2.950223459367758,18778.55732630532,9407.478838057135,-1128.166485923227,-941.1039784771219,13807.037119385626,20330.88745053111,20231.23229634886,-3218.8506731349294,14376.108383811039,16698.839931068633,1.4910587684047003,20309.09738848437,10822.87387826186,-705.7769947146415,-1051.5531324395267,11238.043469957169,16090.056060105739,16001.19165493912,-3433.422319772325,11377.387749772477,13717.598792696646,0.9286576593960315
red_RMSSD,136412.70957163832,78012.95001437892,-3653.7889197997742,-3744.6551082066485,96737.74946427358,153009.53260041057,151553.0173813482,-8090.038624126936,108194.07808793444,113652.46191803306,11.149124091758006,140316.60878518998,60049.83091727679,-3050.7658329554088,-3634.6995029138952,100674.355105321,162450.00071457465,160738.09559491306,-7079.518817572988,114869.49710903522,117215.94340944772,10.424566742093266,13819.0936922456,997.2260950224816,-263.19326999847993,-719.1174134477615,10029.473314683051,15857.036793452722,15786.197064462725,-2535.2402553550296,11212.61824617501,11841.887204399583,2.914954068888895,18583.50177577698,9311.665372337133,-1116.5830619638562,-931.1860885433837,13671.74882470106,20125.07251757884,20026.44713328847,-3185.33016224053,14230.575249051024,16537.031192823324,1.4664021458100949,20099.41756941376,10710.163069630837,-698.0881175262069,-1040.5228494941382,11132.123662222459,15934.497470363009,15846.52570476962,-3397.7924036562963,11267.39121609357,13589.391927103301,0.9133792128735521
red_NN_Count,-8559.528843374841,-5900.378788944043,237.27133160405126,257.4374303130717,-5203.675710444067,-8171.083840077386,-8090.038624126936,539.0435564237586,-5777.828792962535,-6131.310443653187,-0.5719652157154688,-9047.574194664063,-4621.474977942087,228.8323596215071,253.40265225054748,-5809.759175662242,-9500.38893728767,-9398.850920833747,481.728492157862,-6717.789441465765,-6727.080657246843,-0.7344803908851839,-744.4596575782688,-55.754380493245215,22.21802990917638,42.37925340209678,-350.17252809379477,-672.4194999277853,-669.1174762164461,140.57625417586783,-475.4723882010043,-381.086489035113,-0.30098559831868044,-1003.2005070478594,-527.9825654924178,70.93126679647088,52.801500129203376,-598.4952165162246,-935.1014140425827,-930.1282527984696,174.95481003340694,-661.2165509666397,-709.5298584990226,-0.13451419644875331,-1171.871026014981,-731.8845895407054,55.349621813177045,64.20182755094737,-446.2205000385045,-693.2819173870025,-688.7697830524544,199.74079610441086,-490.22434505836134,-529.7951900051455,-0.13216211033237385
red_SD1,97434.75135947143,55732.46236556826,-2610.624674126952,-2675.461459925064,69059.54974593112,109234.21585218167,108194.07808793444,-5777.828792962535,77240.25476667276,81133.70330298375,7.958719793379488,100233.82733419591,42909.76174115624,-2180.8774177177033,-2597.3209170205737,71885.21550140937,116003.703735386,114781.00428873263,-5056.951659410647,82027.00555404671,83693.99363543947,7.4483383414961155,9873.96369971721,712.1642788242268,-188.09403437030298,-513.9454794507946,7158.554706169743,11321.026311159862,11270.43381348548,-1811.6242848792683,8005.1744746124605,8451.330947500333,2.0861230141345755,13278.445226330821,6652.092080259141,-797.7341725037122,-665.4610049828116,9763.049575211944,14376.108383811032,14305.64154850857,-2276.071138600591,10165.443725265555,11807.862953207337,1.0543377662866267,14360.700483175304,7652.927511245713,-499.05969896818544,-743.560350725945,7946.496744875914,11377.387749772475,11314.551126273043,-2427.7962049882585,8045.028030052869,9699.807127912198,0.656660128359762
red_SD2,102660.14081990084,58353.267015017154,-2697.84495992004,-2795.819141133265,73960.04101701944,114740.3835766344,113652.46191803306,-6131.310443653187,81133.70330298375,87540.16886373046,6.673796077727952,104302.6838249792,44312.87733694782,-2074.6078864041997,-2668.5745006386833,75937.98411258431,122023.52432983762,120751.32108442902,-5284.255134856955,86283.66151790987,88575.31498680438,7.722161958496451,10323.160479978593,749.371368817753,-203.99936449369667,-530.4078685576602,7910.234498397703,12478.22261975835,12423.591388331646,-1901.8835776825158,8823.435831586496,9348.633626990897,2.233810666508046,13869.067386211333,6662.371971973504,-809.4071170708509,-689.0598706609303,10440.541542646622,15319.246197163453,15244.735115906346,-2383.359387752916,10832.342868680507,12644.27417636669,1.0534782503628133,15066.641101724668,8034.050804839137,-489.6921154723364,-775.434263068961,8640.791096195431,12412.698049839448,12345.616621096475,-2556.5850702229363,8777.102963862508,10537.436846152415,0.7566009539738343
