host_timestamp_ns,red,infrared,ppg0,ppg1,ppg2,label
1784138273937894499,152515,64894,375252,470950,446408,deceptive
1784138273937894500,152596,64996,375252,470950,446408,deceptive
1784138273937894501,152650,64967,375252,470950,446408,deceptive
1784138273937894502,152596,64967,375252,470950,446408,deceptive
1784138273937894503,152623,64923,375252,470950,446408,deceptive
1784138273937894504,152596,64923,375252,470950,446408,deceptive
1784138273937894505,152623,64908,375252,470950,446408,deceptive
1784138273937894506,152515,64879,375252,470950,446408,deceptive
1784138273937894507,152650,64996,375252,470950,446408,deceptive
1784138273937894508,152704,65070,375252,470950,446408,deceptive
1784138273937894509,152704,65055,375252,470950,446408,deceptive
1784138273937894510,152650,65055,375252,470950,446408,deceptive
1784138273937894511,152677,65011,375252,470950,446408,deceptive
1784138273937894512,152731,65011,375252,470950,446408,deceptive
1784138273937894513,152677,64981,375252,470950,446408,deceptive
1784138273982627414,152623,64967,375252,470950,446408,deceptive
1784138273982627415,152677,65055,375252,470950,446408,deceptive
1784138273982627416,152785,65114,375252,470950,446408,deceptive
1784138273982627417,152812,65128,375252,470950,446408,deceptive
1784138273982627418,152812,65099,375252,470950,446408,deceptive
1784138273982627419,152812,65084,375252,470950,446408,deceptive
1784138273982627420,152758,65084,375252,470950,446408,deceptive
1784138273982627421,152785,65099,375252,470950,446408,deceptive
1784138273982627422,152704,65055,375252,470950,446408,deceptive
1784138273982627423,152758,65114,375252,470950,446408,deceptive
1784138273982627424,152920,65246,375252,470950,446408,deceptive
1784138273982627425,152866,65202,375252,470950,446408,deceptive
1784138273982627426,152812,65187,375252,470950,446408,deceptive
1784138273982627427,152893,65158,375252,470950,446408,deceptive
1784138273982627428,152893,65202,375252,470950,446408,deceptive
1784138273982627429,152866,65158,375252,470950,446408,deceptive
1784138273982627430,152785,65084,375252,470950,446408,deceptive
1784138274019523431,152893,65202,375252,470950,446408,deceptive
1784138274019523432,152947,65291,375252,470950,446408,deceptive
1784138274019523433,152974,65291,375252,470950,446408,deceptive
1784138274019523434,152947,65306,375252,470950,446408,deceptive
1784138274019523435,152947,65261,375252,470950,446408,deceptive
1784138274019523436,152947,65217,375252,470950,446408,deceptive
1784138274019523437,152974,65232,375252,470950,446408,deceptive
1784138274019523438,152893,65187,375252,470950,446408,deceptive
1784138274019523439,152920,65291,375252,470950,446408,deceptive
1784138274019523440,153055,65380,375252,470950,446408,deceptive
1784138274019523441,153055,65395,375252,470950,446408,deceptive
1784138274019523442,153028,65365,375252,470950,446408,deceptive
1784138274019523443,153055,65350,375252,470950,446408,deceptive
1784138274019523444,153001,65350,375252,470950,446408,deceptive
1784138274019523445,153055,65335,375252,470950,446408,deceptive
1784138274063034546,152974,65276,375252,470950,446408,deceptive
1784138274063034547,153028,65350,375252,470950,446408,deceptive
1784138274063034548,153164,65469,375252,470950,446408,deceptive
1784138274063034549,153137,65439,375252,470950,446408,deceptive
1784138274063034550,153110,65424,375252,470950,446408,deceptive
