,red_Mean_NN,red_Median_NN,red_Heart_Rate,red_Mean_HR,red_SDNN,red_SDSD,red_RMSSD,red_NN_Count,red_SD1,red_SD2,red_SD1_SD2,infrared_Mean_NN,infrared_Median_NN,infrared_Heart_Rate,infrared_Mean_HR,infrared_SDNN,infrared_SDSD,infrared_RMSSD,infrared_NN_Count,infrared_SD1,infrared_SD2,infrared_SD1_SD2,ppg0_Mean_NN,ppg0_Median_NN,ppg0_Heart_Rate,ppg0_Mean_HR,ppg0_SDNN,ppg0_SDSD,ppg0_RMSSD,ppg0_NN_Count,ppg0_SD1,ppg0_SD2,ppg0_SD1_SD2,ppg1_Mean_NN,ppg1_Median_NN,ppg1_Heart_Rate,ppg1_Mean_HR,ppg1_SDNN,ppg1_SDSD,ppg1_RMSSD,ppg1_NN_Count,ppg1_SD1,ppg1_SD2,ppg1_SD1_SD2,ppg2_Mean_NN,ppg2_Median_NN,ppg2_Heart_Rate,ppg2_Mean_HR,ppg2_SDNN,ppg2_SDSD,ppg2_RMSSD,ppg2_NN_Count,ppg2_SD1,ppg2_SD2,ppg2_SD1_SD2
red_SD1_SD2,5.7100511389650235,3.800467301541209,-0.20009093337792722,-0.19417299433950133,2.817771685137684,7.311214385648684,7.249778364281451,-0.29678748283703227,5.16980927080082,2.508057310769648,0.002673413227119236,6.411769643489051,3.138923739566682,-0.25912486028116044,-0.19054786402144785,4.104063739806214,7.11839097028627,7.039716135699284,-0.2784991233887116,5.033462526226526,4.641061174473639,0.00047743518515515516,0.38128211773821763,0.04915446600170424,-0.0406239428868861,-0.035919474048189036,-0.5942559376415967,-0.8540623814627751,-0.8454476318440306,-0.06180929337222852,-0.6039133014886613,-0.7232587268135666,-5.3000042131561255e-05,0.9750095702857493,0.6407163586317274,-0.04917470586144743,-0.05900304873060245,0.22903829215465088,0.27121415293691675,0.2733092762679586,-0.15308933219412288,0.1917773666954558,0.2948283774441802,-0.0001305459783188417,0.7716128572753729,0.5566641255110859,0.004006219626626383,-0.05233780723174294,-0.49482052326907683,-0.633741510066964,-0.6286008820541423,-0.11911445715516765,-0.4481229192877573,-0.6193391747997066,-6.236503119329585e-05
infrared_Mean_NN,101245.83685936446,61946.56983026474,-3065.9659978139516,-2606.09254078432,77041.40500854279,117680.44999371219,116628.81419565083,-6520.848324101425,83212.64420363827,91723.95630838966,6.411769643489051,136672.823736669,53369.24031495498,-2733.404513140098,-2690.313473806101,139674.63564375805,209562.1536706421,207622.44623189617,-7341.758055523942,148182.81994056836,167272.3323078098,7.894148486864489,8016.936314990863,501.34813079425,-275.12296769299917,-590.6859361742274,-2553.1828413207636,-1217.4233053460082,-1227.0747748452195,-2003.0306461363327,-860.848274784742,-3765.6843737759054,2.782032996915769,10337.975489515218,7153.387927136743,-853.2424969194444,-643.5663752870745,1028.6447893096847,2835.572929601628,2805.2652043324397,-2254.665667182707,2005.052847070293,889.5662213981791,1.432672180073791,5217.342874794658,7439.816459261528,-342.0559701585892,-530.4360553492886,-10827.001186296007,-12857.918866066684,-12812.640698101786,-1518.6889643878762,-9091.921622142207,-13890.863703486033,1.3004028039997937
infrared_Median_NN,41240.11239698293,34142.8668384356,-1636.3014174064074,-1526.2579385320266,15449.009060571463,26439.76725223807,26150.73684204968,-2351.0716942249082,18695.738717051565,17568.567414972495,3.138923739566682,53369.24031495498,45313.52714818818,-1902.0770299496596,-2142.0645827188696,8018.414675872671,21359.835618473597,20960.723521914988,-2751.1677335258128,15103.684610852642,6907.412272350392,5.436774953949388,1028.3257491971958,263.81046061144696,-35.09106371870876,-180.9540155674433,-5400.056652526767,-6457.756900480428,-6410.607641537472,-38.10022389872935,-4566.323695583933,-6932.42171088117,1.0920760536014134,3378.740050001752,3265.997346995282,-412.46687319201015,-265.5350920158341,-2555.046334745318,-2881.1733673776544,-2857.2519730480903,-366.31913972955937,-2037.2972258468185,-3323.012791447347,0.3581945230525734,1056.7173493293799,3679.57614360604,-166.47748761614332,-235.81546832669977,-9258.254949454145,-11618.382016439054,-11551.704125933846,-70.50115129442085,-8215.436710239914,-11711.508471494732,0.3504428040572602
infrared_Heart_Rate,-2176.430091917851,-1619.5210225116732,182.4956212782622,82.8648153818417,-748.7152936564246,-1413.5865411522839,-1393.3292737411846,148.56709529341506,-999.5566290428175,-814.8393020684582,-0.25912486028116044,-2733.404513140098,-1902.0770299496596,1961.610118365679,111.9931876080759,-717.7884579185722,-1314.4814151081684,-1289.8976049728562,153.77139055706513,-929.478722366676,-783.540485143542,-0.22715636904591108,-204.15192103287092,-20.010085466067864,11.275860795160693,16.103532716891333,87.46028842292785,78.98177177266074,80.94803231652243,74.95838042145438,55.848546410576844,118.91763650692988,-0.054223276156766954,-300.2980752992991,-173.92271568087276,62.03017168833318,19.15455353394615,16.52800926452095,2.574783159637151,4.76761500844879,88.42678618999771,1.8206466322658217,26.714830511765907,-0.02631627232654114,-88.73044619528174,-215.31634167651725,7.2926870054818504,15.946343208585464,335.08063196503946,449.3614530107593,447.0434440548327,70.40692381036095,317.7465306277492,418.99366533709014,-0.029835669520756922
infrared_Mean_HR,-2244.384694588584,-1742.4879390649944,90.09300486528477,98.20431647947497,-395.0605074235929,-872.9298326244821,-858.7848801362825,107.92388566887806,-617.2546041488109,-391.7646795169253,-0.19054786402144785,-2690.313473806101,-2142.0645827188696,111.9931876080759,142.2097923011518,759.6674926810443,348.983326868714,362.3333661944757,118.76083421175478,246.7684769499067,1138.7078795787772,-0.3430590275796039,-215.12730070964915,-23.586602995996728,-0.6359393189266399,15.609736803785855,100.69465807588831,79.2257090682002,77.5330755506893,19.829116485824816,56.02103612643697,140.6818428259239,-0.08739260850521677,-421.4506365691755,-236.7477980051328,27.396400254330324,24.261195874606905,-131.2846881040701,-225.58099178884518,-225.44059941205404,50.44155150963833,-159.50984900067775,-149.8258871564954,-0.057573832668286196,-373.99248160517647,-269.5123661981812,19.53508120147733,24.29992162685613,54.423071060500526,53.27425333451265,52.772544058116296,43.16977042764892,37.670585795486296,73.2442985729968,-0.03711073222286001
infrared_SDNN,88580.36011454333,39140.1277107886,-1663.0140211866508,-739.0683699057976,121333.01848784677,175130.3540764899,173839.04156321083,-7127.717020969709,123835.86095908673,147452.6138207298,4.104063739806214,139674.63564375805,8018.414675872671,-717.7884579185722,759.6674926810443,300487.4210392061,415215.09889910865,412123.37829899316,-8540.054926089393,293601.4120826024,370181.0319866303,-0.6647009164794646,7697.771147787624,-125.92201461388699,-593.945770219895,-522.0266671588174,614.7427887148939,2358.1786734516677,2279.475927400575,-3098.486129794781,1667.4841312471237,378.19338569764363,1.284031631514984,1666.9001020244852,3107.8086088283007,-413.26409574282235,-175.3368337574556,-3457.0076055430145,-4253.557158719336,-4290.448964229952,-1957.7175254872081,-3007.719111094983,-4394.791320723961,0.24487197432152352,-3727.176248012611,2205.4699225573545,49.35622759385769,-33.638317795040514,-14463.940817531366,-17791.43209692229,-17754.907176034627,-1198.835318496572,-12580.442282753686,-18382.033558487925,0.6016239551227305
infrared_SDSD,136949.08097638408,63676.09021154566,-2640.9321778589524,-1610.169572403669,171122.23054453518,249395.9128206877,247522.00289026354,-10474.83907338925,176349.5411557172,207258.43602006964,7.11839097028627,209562.1536706421,21359.835618473597,-1314.4814151081684,348.983326868714,415215.09889910865,588179.6193067137,583694.9852432354,-12424.98467738052,415905.79736749904,507534.26641147444,5.974404484517037,12147.654432393769,-53.35046327989466,-837.12771091642,-803.2305098129874,1948.7244891480939,5171.493121843641,5070.002366633036,-4260.313706201299,3656.79785531514,1770.3872900868926,2.3671365864705223,5362.107461688521,5833.017470466371,-756.2158888798155,-400.58285777127924,-2725.758587460096,-2750.838808888782,-2805.2517333479395,-2932.8510684016564,-1945.1367757163455,-3624.246382464643,0.7354889819428593,-2565.0176506612784,4558.427482368369,-13.403824624307374,-179.25847350437417,-18513.603405394064,-22471.268378925124,-22412.96849327273,-1793.493423670997,-15889.586252600695,-23601.918261318406,1.0042685449921227
infrared_RMSSD,135641.54879788673,63010.920187523276,-2608.58764934697,-1587.3782197547669,169753.4383379565,247365.57289475223,245509.20383859886,-10374.898362833806,174913.87402597442,205611.38551399854,7.039716135699284,207622.44623189617,20960.723521914988,-1289.8976049728562,362.3333661944757,412123.37829899316,583694.9852432354,579250.0123573391,-12308.730368820261,412734.68221007264,503785.38729303,5.883861456021684,12017.015878525337,-55.37883097764148,-831.8956132047883,-794.5679851976979,1937.5157099841629,5125.062049007867,5025.411080979992,-4210.829984009615,3623.9661288551974,1764.8110503657,2.332988212698178,5264.779623938953,5757.837167920795,-747.3320273521118,-394.2589541427491,-2723.4605514485734,-2768.162144609488,-2821.134487095733,-2890.3333505971073,-1957.3862238771942,-3615.7759114505507,0.71238656735063,-2595.634132528844,4492.0652077938275,-11.172359871691048,-174.42370523624942,-18351.1636756292,-22274.744951387012,-22216.75958603555,-1759.6911053317338,-15750.62320432655,-23394.658099212702,0.991817982579822
infrared_NN_Count,-5300.596165962681,-3338.458163734055,159.54770995420256,119.03784395779017,-4467.582765203962,-6664.0133089821165,-6598.434263659801,1715.5270161205428,-4712.169000698652,-5364.711698506885,-0.2784991233887116,-7341.758055523942,-2751.1677335258128,153.77139055706513,118.76083421175478,-8540.054926089393,-12424.98467738052,-12308.730368820261,1640.4131722448749,-8785.790921514727,-10336.632391239804,-0.35305894211777356,-351.3458791886483,-19.01220574797085,12.14278900548354,28.98934354053766,245.85961919437997,189.22479609456684,195.93616457257096,2156.387075493552,133.80213648711282,343.85089596494157,-0.1758961820443165,-397.28776955189977,-325.70258658991446,40.269465762274905,27.924340675300673,125.08850640702117,69.20948996025604,75.21241695766737,2144.9251977345607,48.93849967335924,182.52267447443376,-0.11430475225667516,-24.21236118817584,-340.1268106348537,15.175654555081472,18.97833206330869,907.5408965398202,1116.847284004374,1115.9903705098534,2073.107211784767,789.7302880692718,1154.8743253684443,-0.08682019265441542
infrared_SD1,96837.62383566711,45025.79518803031,-1867.421051617824,-1138.561823506883,121001.68962980852,176349.54115571728,175024.48673658166,-7406.829740631364,124697.95641034385,146553.84556790948,5.033462526226526,148182.81994056836,15103.684610852642,-929.478722366676,246.7684769499067,293601.4120826024,415905.79736749904,412734.68221007264,-8785.790921514727,294089.80965335673,358880.9214640944,4.2245419245533276,8589.688824656425,-37.72447436465541,-591.9386811081722,-567.9697403446905,1377.9563009408935,3656.7978553151875,3585.03305407803,-3012.4967116369257,2585.7465609217343,1251.8528581468754,1.6738183322880884,3791.5825476109517,4124.566208146383,-534.7253830679301,-283.2548551571583,-1927.4023810705282,-1945.1367757163725,-1983.6125235856332,-2073.838878677019,-1375.4194044443743,-2562.729193731588,0.5200692466197888,-1813.7413746457648,3223.294984329798,-9.47793528568223,-126.75488220009191,-13091.094512152587,-15889.586252600771,-15848.362008113605,-1268.1913618912356,-11235.634189462544,-16689.07645158893,0.7101250982962803
infrared_SD2,104890.11608104703,45441.35959429351,-1941.575743053093,-740.5818769298925,148419.17900201582,213542.29232810604,211978.75389870597,-8594.271449168004,150997.2029753237,180569.78268738612,4.641061174473639,167272.3323078098,6907.412272350392,-783.540485143542,1138.7078795787772,370181.0319866303,507534.26641147444,503785.38729303,-10336.632391239804,358880.9214640944,457144.63369094185,-2.7525274762586243,9049.230216016205,-189.371437848818,-726.6744010333762,-619.3069550449052,459.5029594278218,2373.979038861023,2275.514184265241,-3817.401454047483,1678.656676773274,131.40051485606156,1.4037122505694648,1172.6979227551733,3380.4719900828995,-454.53664942088443,-170.01208197567033,-4824.600559002735,-6114.133104883278,-6158.1613154062225,-2340.435458201371,-4323.344979540065,-6086.314886468048,0.17882047961164121,-5337.789896047976,2276.0987407103044,86.502276992551,-2.4396223514481385,-18203.27527984025,-22473.823403282167,-22430.784618325477,-1430.865827080711,-15891.392927649686,-23114.07432989228,0.6933324785255608
infrared_SD1_SD2,7.324649752810421,5.182727577024624,-0.25033262548261104,-0.2962472401204323,1.798995875112358,3.463872751470059,3.4119348280274178,-0.38531155131861095,2.449327911731784,1.9307684355929573,0.00047743518515515516,7.894148486864489,5.436774953949388,-0.22715636904591108,-0.3430590275796039,-0.6647009164794646,5.974404484517037,5.883861456021684,-0.35305894211777356,4.2245419245533276,-2.7525274762586243,0.0041486072438176235,0.8645740574909248,0.0583357334763713,-0.01849714132192414,-0.04381259999073378,0.8021109658580019,1.3879278472685148,1.3806086743660657,-0.07509156873042731,0.9814131926012125,0.9129216251447066,0.0004395253002968277,1.5022281956881265,0.7004027772442275,-0.11145859496231282,-0.07889178171020629,0.9924290584000935,1.5108644608005102,1.5019752979335577,-0.18120584483552857,1.0683425056857918,1.1843794346275076,0.0001859347373948815,1.3037932203446625,0.7363228686741642,-0.0484088941905484,-0.0669415466842323,0.664386340813306,0.956354916798767,0.9533681143767868,-0.13543835194034642,0.6762450468894997,0.8093422348227668,0.0001179706386071836
ppg0_Mean_NN,6119.473718691669,2317.682544038149,-168.9000745470824,-220.46305489400822,3171.0589717329826,5204.90829702692,5137.53617851842,-311.6957336003219,3680.4259522818816,3667.0034241220474,0.38128211773821763,8016.936314990863,1028.3257491971958,-204.15192103287092,-215.12730070964915,7697.771147787624,12147.654432393769,12017.015878525337,-351.3458791886483,8589.688824656425,9049.230216016205,0.8645740574909248,9957.019178744375,113.59331153967297,-213.57379345622127,-291.2021417846949,16257.707394824363,21682.47809166818,21564.96996140687,-1586.3724204325713,15331.827291547324,20258.97991865455,-0.07191757817075202,8679.858900589943,892.6717989839299,-271.39268559590914,-274.30045991899834,13538.222460470528,17027.257300568337,16931.994685949205,-1386.2235841668116,12040.089102240037,17131.72094973505,-0.654085094766132,13388.47368661512,1065.6152358831255,-273.6001731160319,-276.8122627522727,29361.58233994246,35519.03045625233,35247.10599052308,-1633.223975894861,25115.747296787544,37457.71613135712,-0.5136901783161772
ppg0_Median_NN,585.0060886182259,327.6187550096419,-22.67581966599749,-22.243840855750253,212.6739234961309,375.5967996844063,370.9496688217399,-27.966542798964518,265.5870440488092,238.97889797573688,0.04915446600170424,501.34813079425,263.81046061144696,-20.010085466067864,-23.586602995996728,-125.92201461388699,-53.35046327989466,-55.37883097764148,-19.01220574797085,-37.72447436465541,-189.371437848818,0.0583357334763713,113.59331153967297,52.39926889082966,-1.2436032898527623,-6.902439229546398,26.17927209834302,56.006689101478,55.8882933050565,-15.285943161211312,39.602709655461574,26.90045066013082,0.02720082573187174,160.3879749316622,127.86885128226474,-9.5049577077433,-8.80290742270722,69.84203880281883,118.79168310869359,118.30160350801648,-22.162410158260148,83.99840467471995,79.86892994859777,0.03116121948560969,134.44036010998911,129.43256647293538,-3.6323775817772956,-7.957332682818789,15.04185464757008,26.327251734076714,26.2974652443237,-18.564435751350217,18.6161782311705,17.313041371929856,0.0010557358034956642
ppg0_Heart_Rate,-255.24787760470596,-257.9832027371557,48.673015257727464,5.184446130035271,-254.14268916603035,-402.0485345353132,-400.1323841070703,14.409483500611795,-284.29124513603455,-298.599835905729,-0.0406239428868861,-275.12296769299917,-35.09106371870876,11.275860795160693,-0.6359393189266399,-593.945770219895,-837.12771091642,-831.8956132047883,12.14278900548354,-591.9386811081722,-726.6744010333762,-0.01849714132192414,-213.57379345622127,-1.2436032898527623,454.1571093878759,7.689196253170835,-331.73926222818375,-398.51883047227227,-397.3376615963126,34.598409345074316,-281.7953674574754,-425.7571038982043,0.07843076734920679,-134.1930074688936,5.574097445217492,149.57221491087094,4.113437351138312,-251.87379163916222,-297.54228867773224,-296.6043584015448,20.297279408719355,-210.3941700137906,-324.5267672292826,0.07264541836819666,-171.19263432429238,8.257945930714634,164.71454982777385,4.822428365117153,-365.1884081179239,-400.12005302922705,-398.49793193485027,25.878039818812102,-282.92760278568784,-477.2677184061859,0.06638080039281705
ppg0_Mean_HR,-465.59306104757627,-262.68896104767765,15.0742421816049,15.15947248944352,-269.4524443698433,-437.26296955513163,-432.3374155661131,27.369333126428906,-309.1916109342013,-313.35572251579293,-0.035919474048189036,-590.6859361742274,-180.9540155674433,16.103532716891333,15.609736803785855,-522.0266671588174,-803.2305098129874,-794.5679851976979,28.98934354053766,-567.9697403446905,-619.3069550449052,-0.04381259999073378,-291.2021417846949,-6.902439229546398,7.689196253170835,12.909769040189332,-283.86152718387234,-396.53634517013086,-394.29314092817356,55.00174982204324,-280.3935386567293,-349.0499517077204,-0.013439913882437106,-271.2646196745499,-56.070908103972336,11.214005262844596,12.155022826453996,-255.186716440901,-336.5384367825065,-334.5425690610091,50.083484721259936,-237.9686107788307,-318.9737998480981,0.005536391941407648,-341.1592530022929,-63.68328714662829,10.633976519713494,12.704776449266996,-443.3420504901107,-553.002287297047,-548.8555854148242,54.02047232081896,-391.0316673594133,-561.328668084733,-0.004478889655310504
