,red_Mean_NN,red_Median_NN,red_Heart_Rate,red_Mean_HR,red_SDNN,red_SDSD,red_RMSSD,red_NN_Count,red_SD1,red_SD2,red_SD1_SD2,infrared_Mean_NN,infrared_Median_NN,infrared_Heart_Rate,infrared_Mean_HR,infrared_SDNN,infrared_SDSD,infrared_RMSSD,infrared_NN_Count,infrared_SD1,infrared_SD2,infrared_SD1_SD2,ppg0_Mean_NN,ppg0_Median_NN,ppg0_Heart_Rate,ppg0_Mean_HR,ppg0_SDNN,ppg0_SDSD,ppg0_RMSSD,ppg0_NN_Count,ppg0_SD1,ppg0_SD2,ppg0_SD1_SD2,ppg1_Mean_NN,ppg1_Median_NN,ppg1_Heart_Rate,ppg1_Mean_HR,ppg1_SDNN,ppg1_SDSD,ppg1_RMSSD,ppg1_NN_Count,ppg1_SD1,ppg1_SD2,ppg1_SD1_SD2,ppg2_Mean_NN,ppg2_Median_NN,ppg2_Heart_Rate,ppg2_Mean_HR,ppg2_SDNN,ppg2_SDSD,ppg2_RMSSD,ppg2_NN_Count,ppg2_SD1,ppg2_SD2,ppg2_SD1_SD2
red_Mean_NN,1.0,0.8514253021775998,-0.21190696825642266,-0.8351350876650139,0.7938690870191929,0.8257628667753832,0.8246972705111402,-0.899963798063673,0.8257628667753844,0.7781964614931928,0.3529745569159773,0.8753314668544169,0.6192162660615329,-0.15706333891514102,-0.6015462136300497,0.51648860401873,0.5707429904063022,0.5696343423748482,-0.7854084856780204,0.570742990406304,0.49584301904073697,0.36347299714021397,0.19601344080691235,0.25830583846053445,-0.03828208042045191,-0.41417483989903237,-0.04044618571425867,-0.018563625415557762,-0.018479310506526667,-0.18169639866792184,-0.018563625415558106,-0.04654384234722803,0.16601490131219734,0.2973755757067933,0.5283588489153486,-0.1234923313186299,-0.45949877096717623,0.019790034372041684,0.04524037949046132,0.04524990706274321,-0.2470637926833691,0.045240379490460524,0.012610822445150896,0.12795215850025174,0.0965980050303242,0.5536095101765073,-0.05607183749834549,-0.3654685756719677,-0.07802708998784331,-0.07617759258824011,-0.07636059930037901,-0.14392855673463878,-0.07617759258824036,-0.07828946774361469,0.07968086039766266
red_Median_NN,0.8514253021775998,1.0,-0.21241684794421709,-0.8409936483405596,0.5233906992327073,0.5588200065917395,0.5577969086842655,-0.7943388733801586,0.5588200065917404,0.5080624469129709,0.32558188825824813,0.7422196758030326,0.7104644203078848,-0.16197072525725736,-0.6472339850392744,0.3162753709190989,0.36777117465949155,0.3667237860215673,-0.685546065361653,0.36777117465949183,0.29770133855684267,0.3564211804269648,0.10288346005941998,0.20047601704937343,-0.05362220331634488,-0.32384624818304114,-0.1131671171698511,-0.10058929079093491,-0.10046072870122734,-0.08732974601016086,-0.10058929079093502,-0.11637135487333523,0.12442530825945966,0.19088780796364496,0.4341990629267583,-0.10135179636606273,-0.35863105920666016,-0.06039236821205993,-0.043329115108726765,-0.04324935545731415,-0.14058369837556042,-0.043329115108726925,-0.06484172939341455,0.09172725492578059,0.037258273952749686,0.45994261693407607,-0.062152494444136654,-0.2763246777038382,-0.10765520852044064,-0.10815809613715827,-0.1084044357472001,-0.058799487621336695,-0.10815809613715875,-0.10726714820939004,0.07099691747456802
red_Heart_Rate,-0.21190696825642266,-0.21241684794421709,1.0,0.2318115582611574,-0.10825085033315862,-0.12223494298929337,-0.12178570206454334,0.18744283118573982,-0.12223494298929373,-0.10272078376410608,-0.09213337563464237,-0.197446240991056,-0.18300880780984463,0.09809993545440471,0.17986594367455516,-0.07222796554182365,-0.0819832029917646,-0.08160091477377097,0.1760952394212674,-0.08198320299176469,-0.06836757000438713,-0.09253135312690054,-0.04029839866325067,-0.07458010668750617,0.05437606953551869,0.09988467744578715,0.02134592741229252,0.016967908381327956,0.01701785632900479,0.05158600979691711,0.016967908381328157,0.022499116712259272,-0.024929513724108527,-0.0651485896540299,-0.1384404387342429,0.040826237104884186,0.11414730236632303,0.009034484826670516,-0.0008741873625798459,-0.0008174926453087914,0.0655733656161608,-0.0008741873625795388,0.01164448596215245,-0.03536176289396252,-0.016892881492075896,-0.13221473164905892,0.0182821084889334,0.10369640946268549,0.039298921316461004,0.035422239198577635,0.03560217242922521,0.046629492331212996,0.03542223919857774,0.040092042001480636,-0.025680535206743595
red_Mean_HR,-0.8351350876650139,-0.8409936483405596,0.2318115582611574,1.0,-0.3609965662833724,-0.4205464643603689,-0.41905438446323784,0.6681257293486758,-0.4205464643603687,-0.3383042297706192,-0.37560507043724584,-0.7050573010879151,-0.717116419219471,0.1871283056328589,0.8236477014953609,-0.1348488144279998,-0.20998694446727972,-0.20860420370264632,0.5519441539294364,-0.20998694446728072,-0.10955240894208079,-0.46002222804600756,-0.22097686800367172,-0.3073426490078676,0.024331841141052687,0.4219884045725187,0.027861917362686454,0.0077001654653820716,0.00726544960676814,0.1182140910526135,0.007700165465382232,0.033582548763462686,-0.1894420323118376,-0.36006796835361504,-0.5472788078332035,0.13527758690737518,0.51819490528717,-0.06351488613071928,-0.08289787363302595,-0.08324056557716598,0.21356351544359445,-0.08289787363302492,-0.0577305529107435,-0.10628481308438956,-0.18727347601979802,-0.5891151550524111,0.09351270358849681,0.47299494758508653,0.020042124373691173,0.015588125985316219,0.015559578551182921,0.15967171005082326,0.015588125985316666,0.02116276123215366,-0.10295184162231936
red_SDNN,0.7938690870191929,0.5233906992327073,-0.10825085033315862,-0.3609965662833724,1.0,0.9875511710585281,0.9876356740741821,-0.795020437106356,0.9875511710585267,0.9985677079341795,0.18683574417196439,0.7144475026200101,0.24881347991627278,-0.05795588867202614,-0.11357587146283953,0.7588449800122548,0.764959880049509,0.7646677347039553,-0.7100586778047079,0.7649598800495089,0.7525761025900432,0.09575604905941602,0.10894990564460316,0.10072536298403557,-0.040884790262224406,-0.25710475162840646,-0.028683470638135818,-0.01409891536808502,-0.014219222598196456,-0.1607327191878203,-0.014098915368085562,-0.032639548933189974,0.08043872378566179,0.09160094735757576,0.27997643758686597,-0.06170650521122542,-0.18414841882682098,-0.04179202538636136,-0.023316690288614807,-0.023482950673103662,-0.13564188693950457,-0.023316690288614966,-0.046700656371053584,0.09719332744807085,-0.03518134878298141,0.25821323487293246,-1.2300020690879991e-05,-0.09877472838254815,-0.10150856448268093,-0.10375897012743589,-0.10401827734040534,-0.04285090052238216,-0.10375897012743564,-0.10064241766392067,0.027771003368069785
red_SDSD,0.8257628667753832,0.5588200065917395,-0.12223494298929337,-0.4205464643603689,0.9875511710585281,1.0,0.9999919493123517,-0.8073858205707953,1.0000000000000016,0.9777338755197295,0.33112592561598975,0.745418126646352,0.29085759331081473,-0.07473994394035167,-0.17141597667973338,0.7481436433112129,0.7615020180313176,0.7611021406066871,-0.7234474485610507,0.7615020180313177,0.7395947167452908,0.12593530011603418,0.12214765201307286,0.12150551264996638,-0.0441786191733715,-0.2849838020483978,-0.035153776482546924,-0.02089467005443904,-0.02095128020992265,-0.1663757856019748,-0.020894670054439523,-0.038993120925176684,0.08294310917906708,0.12374362666884142,0.3271834155190887,-0.06703876122854668,-0.23027471879888772,-0.03535666653731083,-0.01730746870487817,-0.017418651488357306,-0.15570923261415037,-0.017307468704878325,-0.04017883068463028,0.09144835135190388,-0.012856520808525812,0.29577144633512165,-0.002502295003506456,-0.14346176730542656,-0.09884337842988496,-0.10091844872994522,-0.1011669643974985,-0.06275523627092378,-0.10091844872994525,-0.09801883642139504,0.027279357852398177
red_RMSSD,0.8246972705111402,0.5577969086842655,-0.12178570206454334,-0.41905438446323784,0.9876356740741821,0.9999919493123517,1.0,-0.8056185216949363,0.9999919493123536,0.977852003131436,0.3309053660877214,0.7445209155443723,0.2899226345564453,-0.07424368877398528,-0.16995414650272955,0.7484215724191888,0.7616771917754748,0.7612843087559124,-0.721917287176689,0.7616771917754753,0.7399078724985824,0.12501487550000037,0.12150729360622252,0.12093847843052614,-0.04431112431245823,-0.2839721254960556,-0.035261027611648225,-0.021092578872443653,-0.02113680129957683,-0.1644110234680765,-0.02109257887244444,-0.03907295359888691,0.08222477401357686,0.1228241817802102,0.3261954838158431,-0.06675242959052295,-0.22903498070337608,-0.03561696473516438,-0.017688809578221647,-0.017788708503334683,-0.15347807767761823,-0.01768880957822189,-0.040402801942700114,0.09067543974998087,-0.01339292515667497,0.29465881161373464,-0.002230856653013449,-0.14225699576067571,-0.09886812472454826,-0.1009700620803832,-0.10121414203798061,-0.06068302351518093,-0.10097006208038313,-0.09803575910771928,0.02675391859924014
red_NN_Count,-0.899963798063673,-0.7943388733801586,0.18744283118573982,0.6681257293486758,-0.795020437106356,-0.8073858205707953,-0.8056185216949363,1.0,-0.8073858205707958,-0.7860360285556115,-0.26450602118771654,-0.8128043953964945,-0.5089498223982007,0.1545750210719743,0.4170382127040632,-0.5991841680937485,-0.6293835709097435,-0.6281651717733094,0.9721098570290861,-0.6293835709097447,-0.5857405386144868,-0.2756664394548352,-0.14394255743207554,-0.17803246186174712,0.031157914704733603,0.3510168849765749,0.06506215841887605,0.04203303827149158,0.04343002984441157,0.8864056800069567,0.04203303827149212,0.07148293500964378,-0.17631639687172046,-0.18772705440488838,-0.41877033947262626,0.10185993929603969,0.3352841122569327,0.03962413911138115,0.014893991343873614,0.016208677327227555,0.8907431638280998,0.014893991343874155,0.04645066132289463,-0.14731575903996286,-0.010059297540067378,-0.4314699490775035,0.04998457298012261,0.22918352276554874,0.11562097219213588,0.11662563011504778,0.11741518084643447,0.8665455885263612,0.11662563011504765,0.11520124488045376,-0.10183535634667538
red_SD1,0.8257628667753844,0.5588200065917404,-0.12223494298929373,-0.4205464643603687,0.9875511710585267,1.0000000000000016,0.9999919493123536,-0.8073858205707958,1.0,0.9777338755197277,0.3311259256159898,0.7454181266463521,0.2908575933108152,-0.0747399439403518,-0.171415976679734,0.748143643311211,0.7615020180313176,0.761102140606687,-0.7234474485610501,0.7615020180313182,0.7395947167452904,0.12593530011603427,0.12214765201307366,0.12150551264996656,-0.04417861917337164,-0.28498380204839874,-0.03515377648254689,-0.02089467005443896,-0.020951280209922554,-0.16637578560197513,-0.020894670054439658,-0.03899312092517702,0.08294310917906739,0.12374362666884169,0.3271834155190893,-0.06703876122854692,-0.23027471879888872,-0.03535666653731095,-0.01730746870487811,-0.017418651488357386,-0.15570923261415065,-0.017307468704878474,-0.04017883068462992,0.09144835135190356,-0.012856520808525397,0.2957714463351225,-0.00250229500350657,-0.1434617673054276,-0.09884337842988444,-0.1009184487299453,-0.10116696439749803,-0.06275523627092443,-0.10091844872994504,-0.09801883642139492,0.027279357852398278
red_SD2,0.7781964614931928,0.5080624469129709,-0.10272078376410608,-0.3383042297706192,0.9985677079341795,0.9777338755197295,0.977852003131436,-0.7860360285556115,0.9777338755197277,1.0,0.13675365507940695,0.6994814923552564,0.23267887110756744,-0.05186807789634007,-0.09261792785857427,0.7583572798028673,0.7618891054290283,0.761638109748215,-0.7011571086296698,0.7618891054290287,0.7529268680733073,0.08451106261974901,0.10360511007132905,0.09307466315843468,-0.03950217776056837,-0.24587418120681284,-0.026531752446771882,-0.011955031082399661,-0.012093540740017571,-0.1574213598336711,-0.011955031082400017,-0.03049375402261108,0.0790133748934794,0.07971586704218017,0.26182227562464805,-0.059376756578947705,-0.16690807859519427,-0.04400477782868564,-0.02554739335771172,-0.025728950450138073,-0.127402008310236,-0.02554739335771178,-0.0488972786756601,0.09839919005681144,-0.04280281874716821,0.24378000307190703,0.0010639155392544353,-0.08257198212198813,-0.10192066568357988,-0.10423228008254685,-0.10449361633521632,-0.03526808969157183,-0.10423228008254694,-0.10104153051047599,0.02776415900241355
red_SD1_SD2,0.3529745569159773,0.32558188825824813,-0.09213337563464237,-0.37560507043724584,0.18683574417196439,0.33112592561598975,0.3309053660877214,-0.26450602118771654,0.3311259256159898,0.13675365507940695,1.0,0.33543145121733037,0.28518966572838306,-0.11315394197569471,-0.3090340172903473,0.14479978023894732,0.17951213216490675,0.1788912403326719,-0.2497038319951038,0.17951213216490736,0.13275700119040745,0.14336073364212454,0.07390072841937854,0.13133102156772092,-0.036867693490531976,-0.1933471105974363,-0.05980462447106911,-0.06487887820523225,-0.06455759544296807,-0.05550827431165588,-0.06487887820523233,-0.05808919580696787,-0.021695589331603645,0.1850513164626562,0.313823786973577,-0.04521657395339683,-0.2794645992055778,0.025507770913953478,0.023223649177763695,0.023518347685276563,-0.137936852004447,0.02322364917776327,0.02604249182408892,-0.05247675406780521,0.09267670008959136,0.2623056258144357,0.0035402636539143793,-0.23769840659604924,-0.023890167086748817,-0.02547236657907055,-0.02548194361361618,-0.10059910710561373,-0.02547236657907079,-0.02332940770752661,-0.024785990547149438
infrared_Mean_NN,0.8753314668544169,0.7422196758030326,-0.197446240991056,-0.7050573010879151,0.7144475026200101,0.745418126646352,0.7445209155443723,-0.8128043953964945,0.7454181266463521,0.6994814923552564,0.33543145121733037,1.0,0.6781659851386662,-0.16693848850840104,-0.6102349143344526,0.6892286394037005,0.7391231133350046,0.7379045599944649,-0.920647558229425,0.7391231133350047,0.6692004367418124,0.33152252905146956,0.21732149210866228,0.18734223742851172,-0.034920681071190396,-0.44468892223082007,-0.035936445423132145,-0.012934430536758317,-0.0131045956455569,-0.2515842815455202,-0.012934430536758895,-0.04229972659836017,0.15927568302043618,0.27441684140444345,0.49003126113720863,-0.10972872238491883,-0.42632191430204014,0.016022187298723494,0.033958687595124236,0.0337612347614465,-0.28412503091860325,0.03395868759512383,0.010989640867038089,0.08054568089436982,0.08764203383697419,0.4903075215165933,-0.042275620401890236,-0.33692694682158536,-0.07310913237666297,-0.0722802731998818,-0.07264206382443539,-0.17938678643597175,-0.07228027319988185,-0.0731806688488714,0.07228280471447522
infrared_Median_NN,0.6192162660615329,0.7104644203078848,-0.18300880780984463,-0.717116419219471,0.24881347991627278,0.29085759331081473,0.2899226345564453,-0.5089498223982007,0.2908575933108152,0.23267887110756744,0.28518966572838306,0.6781659851386662,1.0,-0.20174734133008168,-0.843827889612516,0.06871656309508536,0.13083652052014766,0.12937766520989852,-0.5991527485923196,0.13083652052014774,0.04799263891353419,0.39653019319437405,0.048411897443472136,0.17120461377188537,-0.007735342369021668,-0.23658927557092108,-0.13200143910426426,-0.11915562339478561,-0.1188992028398683,-0.008310948422266214,-0.11915562339478558,-0.13524018845868566,0.10858434928413015,0.1557604496486028,0.38855722247058433,-0.09212215068500126,-0.30548745843016767,-0.06911659005087542,-0.05992480329555509,-0.05972003968710378,-0.08017040994737254,-0.05992480329555504,-0.07129587102519384,0.034973695125759506,0.03082826303071399,0.42114464012467295,-0.03573349350471311,-0.26013701255286276,-0.10857247324049271,-0.11342842608920609,-0.11374249043713744,-0.014462553261336757,-0.11342842608920636,-0.10715368494561,0.033829953006844556
infrared_Heart_Rate,-0.15706333891514102,-0.16197072525725736,0.09809993545440471,0.1871283056328589,-0.05795588867202614,-0.07473994394035167,-0.07424368877398528,0.1545750210719743,-0.0747399439403518,-0.05186807789634007,-0.11315394197569471,-0.16693848850840104,-0.20174734133008168,1.0,0.21204132450509253,-0.02956493822483012,-0.038698409657968134,-0.03826624643176537,0.16095468263217827,-0.03869840965796818,-0.026165454420902793,-0.0796282939450982,-0.046193668413360645,-0.06241370779047654,0.011946489361088693,0.10119418968090552,0.01027540250261858,0.007004341474453995,0.007215951907982272,0.07858702373740974,0.007004341474454017,0.011149994426181928,-0.025912403069340194,-0.06653689784550915,-0.09944960307236185,0.06658640453889923,0.10591344219479139,0.0021488774999983756,0.000257386327456235,0.00047893912050307,0.09301348626785029,0.0002573863274564423,0.0027548146067590735,-0.012349646843656322,-0.012441434891407532,-0.11844536304281968,0.007523416866493701,0.08454706850753936,0.01888632716184154,0.021085293794055365,0.02115602123619528,0.06941793966916585,0.021085293794055434,0.01842507730095539,-0.013842917273637628
