host_timestamp_ns,red,infrared,ppg0,ppg1,ppg2,label
1783423132343688365,74175,24197,206739,166475,168844,truth
1783423132343688366,74214,24201,206739,166475,168844,truth
1783423132343688367,74265,24217,206739,166475,168844,truth
1783423132343688368,74226,24189,206739,166475,168844,truth
1783423132343688369,74201,24181,206739,166475,168844,truth
1783423132343688370,74201,24205,206739,166475,168844,truth
1783423132392171359,74188,24201,207019,166737,169178,truth
1783423132392171360,74239,24222,207019,166737,169178,truth
1783423132392171361,74277,24246,207019,166737,169178,truth
1783423132392171362,74303,24250,207019,166737,169178,truth
1783423132392171363,74367,24303,207019,166737,169178,truth
1783423132392171364,74341,24254,207019,166737,169178,truth
1783423132392171365,74290,24242,207019,166737,169178,truth
1783423132392171366,74290,24254,207019,166737,169178,truth
1783423132392171367,74277,24226,207019,166737,169178,truth
1783423132392171368,74380,24279,207019,166737,169178,truth
1783423132392171369,74354,24307,207019,166737,169178,truth
1783423132392171370,74380,24295,207019,166737,169178,truth
1783423132392171371,74405,24328,207019,166737,169178,truth
1783423132392171372,74367,24279,207019,166737,169178,truth
1783423132392171373,74405,24295,207019,166737,169178,truth
1783423132392171374,74418,24307,207019,166737,169178,truth
1783423132392171375,74380,24275,207019,166737,169178,truth
1783423132428524747,74482,24340,207043,166756,169250,truth
1783423132428524748,74469,24361,207043,166756,169250,truth
1783423132428524749,74469,24369,207043,166756,169250,truth
1783423132428524750,74547,24415,207043,166756,169250,truth
1783423132428524751,74521,24344,207043,166756,169250,truth
1783423132428524752,74521,24369,207043,166756,169250,truth
1783423132428524753,74534,24365,207043,166756,169250,truth
1783423132428524754,74508,24394,207043,166756,169250,truth
1783423132428524755,74547,24415,207043,166756,169250,truth
1783423132428524756,74598,24427,207043,166756,169250,truth
1783423132428524757,74585,24431,207043,166756,169250,truth
1783423132428524758,74650,24452,207043,166756,169250,truth
1783423132428524759,74598,24427,207043,166756,169250,truth
1783423132428524760,74585,24423,207043,166756,169250,truth
1783423132428524761,74585,24435,207043,166756,169250,truth
1783423132428524762,74572,24415,207043,166756,169250,truth
1783423132428524763,74598,24448,207043,166756,169250,truth
1783423132471063923,74650,24489,206884,166570,169070,truth
1783423132471063924,74662,24468,206884,166570,169070,truth
1783423132471063925,74675,24502,206884,166570,169070,truth
1783423132471063926,74714,24435,206884,166570,169070,truth
1783423132471063927,74598,24423,206884,166570,169070,truth
1783423132471063928,74598,24406,206884,166570,169070,truth
1783423132471063929,74495,24369,206884,166570,169070,truth
1783423132471063930,74521,24353,206884,166570,169070,truth
1783423132471063931,74508,24365,206884,166570,169070,truth
1783423132471063932,74418,24340,206884,166570,169070,truth
1783423132471063933,74469,24316,206884,166570,169070,truth
1783423132471063934,74290,24283,206884,166570,169070,truth
1783423132471063935,74252,24201,206884,166570,169070,truth
1783423132471063936,74175,24157,206884,166570,169070,truth
1783423132471063937,74010,24100,206884,166570,169070,truth
1783423132471063938,74010,24100,206884,166570,169070,truth
1783423132471063939,73947,24040,206884,166570,169070,truth
1783423132516198580,73871,23992,206710,166347,168928,truth
1783423132516198581,73833,23960,206710,166347,168928,truth
1783423132516198582,73644,23888,206710,166347,168928,truth
1783423132516198583,73619,23817,206710,166347,168928,truth
1783423132516198584,73506,23770,206710,166347,168928,truth
1783423132516198585,73406,23680,206710,166347,168928,truth
1783423132516198586,73344,23660,206710,166347,168928,truth
1783423132516198587,73270,23637,206710,166347,168928,truth
1783423132516198588,73170,23575,206710,166347,168928,truth
1783423132516198589,73183,23556,206710,166347,168928,truth
1783423132516198590,73022,23483,206710,166347,168928,truth
1783423132516198591,72948,23422,206710,166347,168928,truth
1783423132516198592,72886,23380,206710,166347,168928,truth
1783423132516198593,72800,23316,206710,166347,168928,truth
1783423132516198594,72702,23289,206710,166347,168928,truth
1783423132516198595,72715,23285,206710,166347,168928,truth
1783423132553752703,72666,23255,206622,166354,168990,truth
1783423132553752704,72678,23267,206622,166354,168990,truth
1783423132553752705,72568,23188,206622,166354,168990,truth
1783423132553752706,72507,23147,206622,166354,168990,truth
1783423132553752707,72446,23128,206622,166354,168990,truth
1783423132553752708,72373,23076,206622,166354,168990,truth
1783423132553752709,72386,23062,206622,166354,168990,truth
1783423132553752710,72398,23099,206622,166354,168990,truth
1783423132553752711,72386,23088,206622,166354,168990,truth
1783423132553752712,72386,23076,206622,166354,168990,truth
1783423132553752713,72337,23084,206622,166354,168990,truth
1783423132553752714,72313,23021,206622,166354,168990,truth
1783423132553752715,72277,23032,206622,166354,168990,truth
1783423132553752716,72289,22999,206622,166354,168990,truth
1783423132553752717,72337,23032,206622,166354,168990,truth
1783423132553752718,72349,23058,206622,166354,168990,truth
1783423132553752719,72361,23043,206622,166354,168990,truth
1783423132601521674,72410,23065,206601,166320,168957,truth
1783423132601521675,72386,23040,206601,166320,168957,truth
1783423132601521676,72337,23062,206601,166320,168957,truth
1783423132601521677,72349,23036,206601,166320,168957,truth
1783423132601521678,72337,23025,206601,166320,168957,truth
1783423132601521679,72434,23073,206601,166320,168957,truth
1783423132601521680,72446,23099,206601,166320,168957,truth
1783423132601521681,72483,23132,206601,166320,168957,truth
1783423132601521682,72507,23121,206601,166320,168957,truth
1783423132601521683,72471,23117,206601,166320,168957,truth
1783423132601521684,72495,23099,206601,166320,168957,truth
1783423132601521685,72495,23110,206601,166320,168957,truth
1783423132601521686,72471,23102,206601,166320,168957,truth
1783423132601521687,72544,23117,206601,166320,168957,truth
1783423132601521688,72568,23173,206601,166320,168957,truth
1783423132601521689,72580,23192,206601,166320,168957,truth
1783423132601521690,72666,23207,206601,166320,168957,truth
