host_timestamp_ns,red,infrared,ppg0,ppg1,ppg2,label
1783333595431094395,120300,44492,178044,198176,146768,base
1783333595431094396,120300,44485,178044,198176,146768,base
1783333595431094397,120325,44506,178044,198176,146768,base
1783333595431094398,120325,44492,178044,198176,146768,base
1783333595431094399,120300,44506,178044,198176,146768,base
1783333595431094400,120325,44513,178044,198176,146768,base
1783333595431094401,120300,44506,178044,198176,146768,base
1783333595431094402,120351,44513,178044,198176,146768,base
1783333595431094403,120351,44533,178044,198176,146768,base
1783333595431094404,120351,44533,178044,198176,146768,base
1783333595431094405,120376,44533,178044,198176,146768,base
1783333595431094406,120376,44554,178044,198176,146768,base
1783333595431094407,120376,44547,178044,198176,146768,base
1783333595431094408,120401,44547,178044,198176,146768,base
1783333595431094409,120401,44547,178044,198176,146768,base
1783333595431094410,120476,44547,178044,198176,146768,base
1783333595431094411,120476,44568,178044,198176,146768,base
1783333595468019426,120451,44575,178109,198261,146793,base
1783333595468019427,120451,44582,178109,198261,146793,base
1783333595468019428,120451,44561,178109,198261,146793,base
1783333595468019429,120426,44588,178109,198261,146793,base
1783333595468019430,120426,44588,178109,198261,146793,base
1783333595468019431,120476,44609,178109,198261,146793,base
1783333595468019432,120476,44602,178109,198261,146793,base
1783333595468019433,120502,44630,178109,198261,146793,base
1783333595468019434,120502,44623,178109,198261,146793,base
1783333595468019435,120527,44623,178109,198261,146793,base
1783333595468019436,120527,44630,178109,198261,146793,base
1783333595468019437,120577,44644,178109,198261,146793,base
1783333595468019438,120527,44658,178109,198261,146793,base
1783333595468019439,120577,44651,178109,198261,146793,base
1783333595468019440,120577,44678,178109,198261,146793,base
1783333595511231813,120603,44671,178193,198290,146911,base
1783333595511231814,120628,44685,178193,198290,146911,base
1783333595511231815,120653,44699,178193,198290,146911,base
1783333595511231816,120628,44685,178193,198290,146911,base
1783333595511231817,120678,44706,178193,198290,146911,base
1783333595511231818,120678,44727,178193,198290,146911,base
1783333595511231819,120704,44741,178193,198290,146911,base
1783333595511231820,120729,44741,178193,198290,146911,base
1783333595511231821,120704,44734,178193,198290,146911,base
1783333595511231822,120729,44748,178193,198290,146911,base
1783333595511231823,120754,44748,178193,198290,146911,base
1783333595511231824,120729,44748,178193,198290,146911,base
1783333595511231825,120754,44727,178193,198290,146911,base
1783333595511231826,120754,44755,178193,198290,146911,base
1783333595511231827,120729,44755,178193,198290,146911,base
