,red_Mean_NN,red_Median_NN,red_Heart_Rate,red_Mean_HR,red_SDNN,red_SDSD,red_RMSSD,red_NN_Count,red_SD1,red_SD2,red_SD1_SD2,infrared_Mean_NN,infrared_Median_NN,infrared_Heart_Rate,infrared_Mean_HR,infrared_SDNN,infrared_SDSD,infrared_RMSSD,infrared_NN_Count,infrared_SD1,infrared_SD2,infrared_SD1_SD2,ppg0_Mean_NN,ppg0_Median_NN,ppg0_Heart_Rate,ppg0_Mean_HR,ppg0_SDNN,ppg0_SDSD,ppg0_RMSSD,ppg0_NN_Count,ppg0_SD1,ppg0_SD2,ppg0_SD1_SD2,ppg1_Mean_NN,ppg1_Median_NN,ppg1_Heart_Rate,ppg1_Mean_HR,ppg1_SDNN,ppg1_SDSD,ppg1_RMSSD,ppg1_NN_Count,ppg1_SD1,ppg1_SD2,ppg1_SD1_SD2,ppg2_Mean_NN,ppg2_Median_NN,ppg2_Heart_Rate,ppg2_Mean_HR,ppg2_SDNN,ppg2_SDSD,ppg2_RMSSD,ppg2_NN_Count,ppg2_SD1,ppg2_SD2,ppg2_SD1_SD2
red_Mean_NN,1.0,0.8204347895261084,-0.17451556365190024,-0.7884628576572876,0.779066506054475,0.8096992463103142,0.8085709314090538,-0.9079127224120024,0.8096992463103132,0.7637273521475342,0.27131511305971906,0.8621305804376855,0.5676271034006668,-0.12947236636297035,-0.5329520957606829,0.5332070755304887,0.5828741322665751,0.5818393005726586,-0.7749168959674942,0.5828741322665774,0.5141343326072899,0.31682757463323125,0.18044340505751502,0.268867077483662,-0.03856857304920996,-0.3758106796577668,-0.05402227225295842,-0.026134360480054786,-0.026125906972140404,-0.16650518432019218,-0.0261343604800547,-0.06174165023741635,0.19386199515411304,0.31249223869093545,0.5184324826101083,-0.11348052001119109,-0.4628967834851324,0.031108618638693283,0.060224440694292856,0.0601870285943509,-0.26138762024491363,0.060224440694293634,0.02269668230060574,0.15670373882889113,0.09274187673023634,0.5425528580107325,-0.046702874436082,-0.3208679773329227,-0.0728260224810743,-0.0672804836700472,-0.06746187329317357,-0.13027733396567379,-0.06728048367004721,-0.07404864041090672,0.12234552375377505
red_Median_NN,0.8204347895261084,1.0,-0.181685796271453,-0.8167316825036754,0.4530274092735328,0.4866570241536944,0.48555961686228494,-0.7828189986520714,0.48665702415369416,0.438739764760649,0.25000105738587125,0.7282551439757508,0.7144427222059171,-0.13881353617056402,-0.6255402752427976,0.3001738899394058,0.3480643237665551,0.34707255231397066,-0.6899396848809983,0.3480643237665549,0.2829523214468257,0.3357637787642773,0.08289376435840298,0.19850840125364116,-0.05811326772663171,-0.30566960204025506,-0.1513550341421327,-0.1290735404880126,-0.12905755483998888,-0.07091077380512988,-0.1290735404880131,-0.15705099118590377,0.18394504406808695,0.19734346483705387,0.3968185100308342,-0.09219259277928434,-0.37253048870074057,-0.07712456500863343,-0.05737065265023771,-0.05738306354320639,-0.150450994534893,-0.057370652650237164,-0.08227365199062434,0.11549739162050075,0.025075929149401117,0.41960194656718547,-0.05536853451356475,-0.23590852257026035,-0.1135898672233742,-0.11092240486033227,-0.1112216845292182,-0.038015791025048776,-0.11092240486033231,-0.11403117227902577,0.1301985444615863
red_Heart_Rate,-0.17451556365190024,-0.181685796271453,1.0,0.2035690688814691,-0.06979337659650438,-0.08370830528452076,-0.08329325746723937,0.15356826960480086,-0.08370830528452099,-0.06454593132142224,-0.07594818190264378,-0.1673935621660654,-0.1605892824679704,0.09066943551005806,0.16169631380495172,-0.050449382747485005,-0.057258193986674845,-0.05690344203267414,0.14895297669585122,-0.057258193986674866,-0.04770747100970961,-0.06666917154196815,-0.027401668136190414,-0.06486423271534406,0.0450128197559824,0.07525842525558357,0.02822598470944581,0.022170384101767002,0.022238390989393793,0.04013465380043269,0.022170384101766843,0.029783456462136204,-0.033478279807607036,-0.047593109922276534,-0.11774366280680798,0.021335396108223496,0.08741045423226043,0.014768042561873952,0.006693057094535719,0.006764070569669278,0.05167265926298873,0.006693057094535434,0.016907109831936485,-0.028994818725695502,-0.006422200582927356,-0.11408199781545324,0.010236869425168861,0.07563269496749754,0.042612466379020185,0.040562271299794804,0.04077295825366885,0.03197056214876109,0.040562271299794894,0.042984111358494156,-0.02133961359995599
red_Mean_HR,-0.7884628576572876,-0.8167316825036754,0.2035690688814691,1.0,-0.2643541062029417,-0.32484421935288993,-0.32321070086009795,0.6382078687737496,-0.3248442193528897,-0.24223360261940569,-0.31930191788127493,-0.666589444355568,-0.6966748098159348,0.17249522264857847,0.8066301652976005,-0.09893496403792634,-0.16708531615756814,-0.1656846921338569,0.5246576267925758,-0.16708531615756855,-0.07607240001790032,-0.41689149146424,-0.21061353181659248,-0.2995185852182355,0.03099013281526324,0.4104137776787259,0.06276716785778973,0.037032517588110596,0.03678368432315581,0.12152849264793059,0.03703251758811005,0.0699074226581884,-0.2115215590461921,-0.34904305275490777,-0.5209741207151788,0.12946963986940596,0.5058672981439261,-0.03729365036699762,-0.05300839901779604,-0.053179762009406044,0.21642187532399015,-0.053008399017796894,-0.0325203954696271,-0.09859752140640939,-0.18349401718294633,-0.5612290027601713,0.09573999710801882,0.44637723204139873,0.03253495193198551,0.028558203731718485,0.028666306034941195,0.1559031442897572,0.028558203731719176,0.03357656574365824,-0.12244409528813842
red_SDNN,0.779066506054475,0.4530274092735328,-0.06979337659650438,-0.2643541062029417,1.0,0.9859213690022729,0.9860089921878683,-0.7810834521090297,0.9859213690022721,0.998463208001518,0.10190510104478659,0.6703883575868895,0.16351709878627926,-0.025091453132552677,-0.014285399241592826,0.7577255609496021,0.7621520024196877,0.7619903409690301,-0.6623443387576493,0.7621520024196882,0.7523067798415557,0.05467420596406004,0.08684613486234762,0.1119547213769913,-0.03257097372298608,-0.1914167235378942,-0.01611434189798197,0.00176492834400136,0.0016684201864502278,-0.1303942173787988,0.0017649283440010456,-0.021056656473526326,0.09772607223001611,0.1190469659573195,0.2647121364277817,-0.05354017158285835,-0.1887205156469096,0.004403733750599029,0.03072077644351846,0.03062346195502711,-0.15417857002384133,0.030720776443519105,-0.002992124876186101,0.14010576011027473,-0.03474074259284401,0.24489759726895424,0.014715040364752414,-0.05298087367180549,-0.0764595410954074,-0.07256725489470035,-0.07269714415932382,-0.030999151383260797,-0.07256725489469988,-0.07716294192185866,0.0728757657654069
red_SDSD,0.8096992463103142,0.4866570241536944,-0.08370830528452076,-0.32484421935288993,0.9859213690022729,1.0,0.9999927897814734,-0.7924009358781902,1.0000000000000007,0.975155163712169,0.25878186140789156,0.7002908930858007,0.20096773048649638,-0.041871219021487965,-0.06652451027952702,0.7499070819160685,0.7604091098603509,0.7601356981369527,-0.673970038948661,0.7604091098603508,0.7425616042952268,0.08021212288553221,0.10015509008826816,0.13179653472594,-0.036472774519841725,-0.2207859982024325,-0.02596363947696316,-0.008875148151926662,-0.00892516548763178,-0.1353043895220138,-0.008875148151926795,-0.030645610121026807,0.09939158883270251,0.14604268277144536,0.3118023030182401,-0.05578546954575084,-0.23025358382618066,0.003760033257694558,0.028273586858558995,0.028209387105766207,-0.16838671748334894,0.028273586858559987,-0.003120734808836295,0.12927589118312277,-0.012647842444168705,0.28311056846779364,0.014436582436820493,-0.09810945090608518,-0.07650868997752634,-0.07290007502754603,-0.0730370649191682,-0.0492042856237662,-0.07290007502754546,-0.07713459989328349,0.07104316110444876
red_RMSSD,0.8085709314090538,0.48555961686228494,-0.08329325746723937,-0.32321070086009795,0.9860089921878683,0.9999927897814734,1.0,-0.790727811204117,0.9999927897814751,0.9752760721025495,0.2585478230696098,0.6992920320880065,0.19994995730408827,-0.041396713139615855,-0.0650009023583657,0.7500734493526918,0.7604801198478895,0.7602132834454612,-0.6724979875417859,0.7604801198478918,0.7427613184227755,0.07938108163921948,0.09949962098979453,0.13121811605790995,-0.03656955519656463,-0.21974347213876677,-0.026005785110178554,-0.009011145271743475,-0.009050274199972928,-0.1335332613686633,-0.00901114527174343,-0.030659819271111936,0.09873170534461742,0.14515708366709876,0.3107704657901706,-0.055517949051566685,-0.2290452866634169,0.0035788993749591323,0.027996029645402626,0.027941758669829224,-0.16640284739157676,0.02799602964540342,-0.003272089788525523,0.12868023216587313,-0.013189832345598914,0.2819673133852012,0.014708949621539335,-0.09692377866455769,-0.07649336950989752,-0.07290345052288837,-0.0730361168682776,-0.04734305529061308,-0.07290345052288788,-0.0771135487524313,0.07061894251737597
red_NN_Count,-0.9079127224120024,-0.7828189986520714,0.15356826960480086,0.6382078687737496,-0.7810834521090297,-0.7924009358781902,-0.790727811204117,1.0,-0.7924009358781906,-0.7722363208196529,-0.1873101164734692,-0.8043461119017052,-0.4837717337983893,0.12441403147583305,0.3721821445880141,-0.6039865385579946,-0.6326920704346902,-0.631594993023878,0.9639692737907732,-0.6326920704346906,-0.5912291321156204,-0.24531178968895206,-0.12668498818021115,-0.1905041932970159,0.035414061687931264,0.3151997876676333,0.08074446401575966,0.05113333731703598,0.05241244352729163,0.8698900408376009,0.051133337317036315,0.08891071140332656,-0.20735524399913935,-0.21331848431476624,-0.4042031449372403,0.09559397353773975,0.3545560723507148,0.023011041633658795,-0.006912541972328474,-0.005742074430449013,0.8820068201568898,-0.00691254197232901,0.03144999826658343,-0.17780502691604788,-0.007270918302236974,-0.41678721348514847,0.039635190548461464,0.19099488779416254,0.10806542687711364,0.10415128028993996,0.10487779198369086,0.8503718350666668,0.10415128028994035,0.10890190712493333,-0.15341615352145244
red_SD1,0.8096992463103132,0.48665702415369416,-0.08370830528452099,-0.3248442193528897,0.9859213690022721,1.0000000000000007,0.9999927897814751,-0.7924009358781906,1.0,0.9751551637121685,0.2587818614078919,0.7002908930857987,0.20096773048649608,-0.041871219021487854,-0.0665245102795269,0.7499070819160694,0.7604091098603497,0.7601356981369531,-0.6739700389486616,0.7604091098603512,0.7425616042952273,0.08021212288553176,0.10015509008826701,0.13179653472594016,-0.03647277451984166,-0.22078599820243106,-0.025963639476963618,-0.008875148151927336,-0.008925165487632489,-0.13530438952201282,-0.008875148151927473,-0.030645610121027286,0.09939158883270247,0.14604268277144403,0.31180230301823925,-0.055785469545750595,-0.2302535838261798,0.0037600332576941792,0.02827358685855856,0.028209387105765503,-0.16838671748334771,0.028273586858558866,-0.0031207348088368907,0.12927589118312294,-0.012647842444168977,0.28311056846779326,0.014436582436820472,-0.09810945090608422,-0.07650868997752674,-0.07290007502754642,-0.07303706491916861,-0.04920428562376538,-0.07290007502754624,-0.07713459989328389,0.07104316110444907
red_SD2,0.7637273521475342,0.438739764760649,-0.06454593132142224,-0.24223360261940569,0.998463208001518,0.975155163712169,0.9752760721025495,-0.7722363208196529,0.9751551637121685,1.0,0.04925954317194656,0.6558588304895911,0.1496596276816966,-0.01932958498174701,0.003848100480284237,0.7557519343416765,0.7580540974542657,0.7579332324586362,-0.6540188890496577,0.7580540974542647,0.7510323765059352,0.045476150018914085,0.08161760997503667,0.10461455793773101,-0.031010824163174404,-0.18020285652956097,-0.013032716906880315,0.004966633687595213,0.004857440178174668,-0.12745062453149925,0.004966633687595022,-0.01801992652874211,0.09652505932156472,0.10884997146139425,0.2468731798084588,-0.052296441049644475,-0.17323968566471126,0.0042409181050990724,0.03092707810923243,0.030821299035499565,-0.14781308187494024,0.03092707810923295,-0.00325893623775773,0.14260242055524602,-0.042140319091104404,0.23043007439588814,0.015001240850131374,-0.037191162144374956,-0.07609201772509197,-0.0721424560193888,-0.0722692763804624,-0.02413841019228654,-0.07214245601938882,-0.07681334385345476,0.0731049119442902
