,red_Mean_NN,red_Median_NN,red_Heart_Rate,red_Mean_HR,red_SDNN,red_SDSD,red_RMSSD,red_NN_Count,red_SD1,red_SD2,red_SD1_SD2,infrared_Mean_NN,infrared_Median_NN,infrared_Heart_Rate,infrared_Mean_HR,infrared_SDNN,infrared_SDSD,infrared_RMSSD,infrared_NN_Count,infrared_SD1,infrared_SD2,infrared_SD1_SD2,ppg0_Mean_NN,ppg0_Median_NN,ppg0_Heart_Rate,ppg0_Mean_HR,ppg0_SDNN,ppg0_SDSD,ppg0_RMSSD,ppg0_NN_Count,ppg0_SD1,ppg0_SD2,ppg0_SD1_SD2,ppg1_Mean_NN,ppg1_Median_NN,ppg1_Heart_Rate,ppg1_Mean_HR,ppg1_SDNN,ppg1_SDSD,ppg1_RMSSD,ppg1_NN_Count,ppg1_SD1,ppg1_SD2,ppg1_SD1_SD2,ppg2_Mean_NN,ppg2_Median_NN,ppg2_Heart_Rate,ppg2_Mean_HR,ppg2_SDNN,ppg2_SDSD,ppg2_RMSSD,ppg2_NN_Count,ppg2_SD1,ppg2_SD2,ppg2_SD1_SD2
red_Mean_NN,77712.37230319627,48582.08265617692,-2069.611184297472,-2018.409234276092,59423.64110587424,89257.67047652752,88466.66424546589,-5013.782532101315,63114.70406686681,71190.60774415643,3.844260518746433,80231.8606131038,32554.712473235526,-1595.7456885300178,-1667.7824936811178,74297.19107394101,113527.74696208375,112480.28414902919,-4361.258247002814,80276.23972972017,88377.07996126146,5.4057579838677166,4540.398925158545,461.7760724669291,-229.72622756311472,-357.7702893790871,-2611.4289340753257,-1675.923139438497,-1667.0758063604915,-914.9031111456934,-1185.0566166444041,-3741.2002820517937,2.6049789096165905,7937.055554175492,4869.866604895729,-662.6922654702554,-484.0289388163826,1348.3063212189995,3449.937227964261,3431.5191544614836,-1422.1452269269173,2439.4740085614794,1235.7747489010367,2.103633264710067,3633.3996474353316,5324.1409109930355,-281.8378614395261,-353.9478574938442,-6968.762783690013,-7765.943771998409,-7722.014034072823,-753.0939234506837,-5491.3515034935135,-9075.106574979021,1.6191388295585096
red_Median_NN,48582.08265617692,45120.505313262205,-1641.789481733176,-1593.1229049750493,26330.014508931014,40877.72363600252,40480.510601539114,-3294.00794509183,28904.915582486978,31162.568618496807,2.6991223101927817,51641.54995673382,31221.951898621614,-1303.6478890122526,-1491.5863741013563,31870.67769467241,51656.93591492766,51125.25837403321,-2958.7596917782007,36526.96968076423,37061.090800714366,4.365252437669464,1589.3397834247394,259.7853071503699,-263.75105185067866,-221.73247273018862,-5574.99046322064,-6306.978304314044,-6274.935979976983,-296.8940285766368,-4459.707127776906,-7251.290446839554,1.8833954585664245,3819.3092772622417,2840.26378728302,-410.2310301596514,-296.8184418068983,-2547.0792935457043,-2504.206290662169,-2492.924633022716,-623.7289329275948,-1770.7412496172126,-3413.340451417796,1.1814211501304164,748.5765491756241,3137.5226801307244,-254.6013174324776,-198.28891479669778,-8282.2927351628,-9755.876808546825,-9700.710688175639,-167.45040665673227,-6898.446647744037,-10648.786700606017,1.3129374209423468
red_Heart_Rate,-2069.611184297472,-1641.789481733176,1809.751853189232,79.52509682309211,-812.3877523683817,-1408.1690481027606,-1390.7075308086467,129.41580361131986,-995.7258829704704,-918.1584995815147,-0.164217954770205,-2377.2617171500106,-1405.5028448588519,170.53437645692682,77.21750902470131,-1072.7456934067118,-1701.8814880787897,-1678.7124879744108,127.92937902111356,-1203.4119409963644,-1251.4510552344345,-0.17358936549534443,-105.21906354106886,-17.00057129578265,40.914538867252,10.933386805178243,208.21830078308597,216.9600983663478,216.5467977952027,33.653582054549126,153.41395680174372,275.40527508852267,-0.06864977212244393,-184.47125426586396,-168.78227409693633,19.01322232436803,13.948097464917382,97.67765183651697,58.50963368226884,58.85130344424437,42.902655822772935,41.372558741471344,140.47878546535333,-0.059398503131457885,-38.395964984156194,-170.83979248901827,9.427299815712262,12.731715295245685,622.2575773066488,714.4828916406294,712.211274118462,28.202979079718737,505.21569772086343,803.9092564963298,-0.043096994707741205
red_Mean_HR,-2018.409234276092,-1593.1229049750493,79.52509682309211,84.32683542979494,-664.2148857472212,-1179.6000270605555,-1164.8904281632988,116.09709785968042,-834.1031782223531,-743.8006644477742,-0.14903153358944543,-2043.478458108521,-1316.1902380963058,70.03279890579101,83.15024124868543,-454.11318254415505,-1072.0211159300634,-1055.0998356611155,97.26811104901762,-758.0334006493194,-430.75267010638345,-0.234311969831626,-174.57300483073053,-16.945539210002323,6.080485611609333,12.870484749975528,99.94836991905281,78.22818891170415,77.3173601540391,21.996990809799563,55.31568285940743,139.53843059029214,-0.0936276213975553,-292.03641004739706,-161.205119137069,24.905561792269168,17.424550681682458,-53.24521151390394,-100.0278475089527,-99.87751581343329,38.788046458586045,-70.73036928107547,-58.327125577788465,-0.04360080289095319,-236.80835244378991,-181.42010320003695,19.032110552811883,16.220071488683168,102.55505643592103,108.58600177759855,108.08906023487285,29.687455304734275,76.7818981988763,135.55287613884204,-0.05337915175258767
red_SDNN,59423.64110587424,26330.014508931014,-812.3877523683817,-664.2148857472212,74865.07856921972,106674.01753165705,105885.61475217955,-4233.634748632624,75429.92117304729,91350.5110016438,1.4171940110190464,61234.31107210569,9204.675270285825,-303.5337354184104,-43.877126479229624,103629.40102935006,145701.28805544385,144583.04850179065,-3658.7695929983847,103026.36881161889,126926.57958542167,0.9156102990574152,2144.855564858211,188.72558121091086,-190.4155058517893,-178.85850313833777,-764.5616270760205,111.08715818414656,104.4922227309103,-703.2346077388796,78.55048285473866,-1252.323978441718,1.2888920252830467,2967.789371440462,2440.581262715428,-306.8773973433844,-193.6871631190011,187.33695477512168,1727.2896258574078,1713.6904211893425,-823.3367590661366,1221.3782075169727,-159.90101188264424,1.8460404832252677,-1335.8907601384135,2358.775285925345,87.15889998837436,-57.36230387943508,-7181.172128190286,-8221.298001800707,-8167.405144255604,-175.88331597430147,-5813.335567228655,-9281.92342505384,0.9466156795786149
red_SDSD,89257.67047652752,40877.72363600252,-1408.1690481027606,-1179.6000270605555,106674.01753165705,156370.00834094966,155199.40170083535,-6207.232563433671,110570.29327208256,128940.6118959358,5.201208985200006,92445.10894262431,16349.659563413321,-732.0383699261951,-295.30076290100345,148222.99772226487,210090.39354403698,208447.2295348702,-5380.577737819173,148556.34193713893,181061.94352818537,1.9413564475581926,3574.8487401949674,321.09196435994676,-308.16084600350314,-298.1524132129106,-1780.3384882386015,-807.3270012960019,-807.8521709545452,-1054.6075510179844,-570.866397251412,-2634.102337011495,1.89449216234293,5261.767247474912,4154.663221763546,-462.1078262135485,-341.5271307982949,231.1698420596234,2297.4759383853116,2281.4387898092855,-1299.5662090848725,1624.5608156452363,-241.02686370061772,2.4617268231850247,-702.8867925010992,3940.8981751242354,123.58101708556067,-153.51662094682206,-10385.119604980391,-11936.163483609162,-11858.974863538244,-403.47335358210535,-8440.142140611215,-13409.590709105718,1.3336747446955406
red_RMSSD,88466.66424546589,40480.510601539114,-1390.7075308086467,-1164.8904281632988,105885.61475217955,155199.40170083535,154039.77969036222,-6147.800501915804,109742.54937875582,127992.13572897724,5.157640552507807,91622.84109758295,16145.199526127562,-718.329686573401,-286.3795373812596,147147.07885922826,208538.6047726701,206909.37422361816,-5328.672429602961,147459.06157393672,179756.11845336316,1.9068740075353512,3524.8917625338936,317.2918802348054,-306.66770892387916,-294.52522617943737,-1769.8917098832933,-813.5674644811417,-813.0496573870039,-1033.01864778296,-575.2790710873576,-2615.6141418176553,1.867839403669496,5190.746025073893,4109.944529017574,-456.452257795762,-337.1940362913036,218.38796054212838,2257.9079020001354,2242.8933480068226,-1274.6502857559271,1596.5819887990313,-250.82655410997623,2.4320576649019396,-727.525007363599,3895.6292047352904,124.97085620605242,-150.52707042136586,-10305.385526773172,-11847.441745178545,-11770.12908670986,-385.3079090894921,-8377.40639772828,-13305.668396503994,1.315796038389417
red_NN_Count,-5013.782532101315,-3294.00794509183,129.41580361131986,116.09709785968042,-4233.634748632624,-6207.232563433671,-6147.800501915804,1527.0448406085343,-4389.176238005907,-5115.23751662199,-0.1885954816333716,-5319.220636938661,-1971.6165433243505,108.96503971100509,82.76333735955234,-5980.465299051216,-8756.909329109472,-8676.473708790501,1385.496896886654,-6192.06996884905,-7221.877072023151,-0.2974289725857004,-226.52147346285037,-23.25035364734487,14.989390485637745,21.32319582251769,277.36352288522727,233.01162210288763,237.65644944269806,1831.9559575367061,164.76409808423006,382.8406410756038,-0.19799662204916427,-385.0169934786278,-269.8085905260653,39.66909778119586,26.34531022191871,70.87210730599246,-28.138919911460878,-23.26395593141744,1847.4611901075314,-19.897221084660686,121.6826862133136,-0.16961565380104812,-20.242203137988458,-290.6384688230248,16.99682874233687,14.971519439896626,734.8303550704344,854.281446181569,853.0744794899717,1775.0867559687515,604.0682036368404,948.4214216666213,-0.14427740343503784
red_SD1,63114.70406686681,28904.915582486978,-995.7258829704704,-834.1031782223531,75429.92117304729,110570.29327208256,109742.54937875582,-4389.176238005907,78185.0041704748,91174.78104195897,3.6778101438033297,65368.563420858605,11560.955147381028,-517.6292954635576,-208.80917193685994,104809.48681721176,148556.34193713876,147394.44952365555,-3804.6430051133134,105045.19677201845,128030.12808359567,1.372746308768616,2527.799785908018,227.0463053834278,-217.90262390526007,-210.82559320998124,-1258.8894178409435,-570.8663972514469,-571.2377482782782,-745.7201508153493,-403.66350064803754,-1862.5916248401895,1.3396082548974508,3720.631301714751,2937.790537655344,-326.7595775549733,-241.49615014665832,163.46176292616636,1624.5608156451551,1613.2208391361355,-918.9320790448012,1148.7379691926494,-170.43172977086505,1.7407037301029493,-497.0160173839996,2786.6358235960333,87.3849752071304,-108.55264369634159,-7343.388496115032,-8440.142140611324,-8385.56154392875,-285.29874434597946,-5968.081741804595,-9482.012523344827,0.943050455871458
red_SD2,71190.60774415643,31162.568618496807,-918.1584995815147,-743.8006644477742,91350.5110016438,128940.6118959358,127992.13572897724,-5115.23751662199,91174.78104195897,111809.45865241982,0.8371887704837483,73211.3428747193,10295.550879976121,-285.7612339863501,14.444144655415098,126313.55189554466,177101.24967042505,175751.27767359532,-4415.106196401076,125229.49459856917,154851.66904739037,0.9307038386313791,2463.3780109705444,215.51629497783378,-221.55650576374833,-205.774243955619,-755.674061216907,382.0309417547535,371.7796570398555,-840.0081526045864,270.1366695378586,-1309.724435406475,1.5557714580013233,3316.215106144965,2781.5890019167296,-366.3168603336277,-217.28449688168814,220.4763034006122,2125.061474170179,2107.7963718242913,-964.641616448612,1502.6453788240394,-212.83693231112971,2.296210811931699,-1980.292298489874,2712.319427366657,108.58681543950759,-49.209261735292145,-8733.782652896827,-9988.2694414244,-9922.476641895419,-167.37212615415822,-7062.773054349564,-11291.860528344281,1.160477570348937
