host_timestamp_ns,red,infrared,ppg0,ppg1,ppg2,label
1784137816080237573,126732,45512,367078,473222,444108,deceptive
1784137816123236074,126788,45533,366994,473114,444065,deceptive
1784137816123236075,126872,45547,366994,473114,444065,deceptive
1784137816123236076,126928,45605,366994,473114,444065,deceptive
1784137816123236077,126844,45526,366994,473114,444065,deceptive
1784137816123236078,126788,45519,366994,473114,444065,deceptive
1784137816123236079,126816,45504,366994,473114,444065,deceptive
1784137816123236080,126760,45447,366994,473114,444065,deceptive
1784137816123236081,126760,45483,366994,473114,444065,deceptive
1784137816123236082,126760,45533,366994,473114,444065,deceptive
1784137816123236083,126872,45576,366994,473114,444065,deceptive
1784137816123236084,126928,45605,366994,473114,444065,deceptive
1784137816123236085,126816,45547,366994,473114,444065,deceptive
1784137816123236086,126816,45547,366994,473114,444065,deceptive
1784137816123236087,126788,45526,366994,473114,444065,deceptive
1784137816123236088,126760,45454,366994,473114,444065,deceptive
1784137816123236089,126760,45512,366994,473114,444065,deceptive
1784137816123236090,126844,45562,366994,473114,444065,deceptive
1784137816164247391,126928,45620,367074,473117,444029,deceptive
1784137816164247392,126956,45663,367074,473117,444029,deceptive
1784137816164247393,126900,45584,367074,473117,444029,deceptive
1784137816164247394,126900,45598,367074,473117,444029,deceptive
1784137816164247395,126900,45584,367074,473117,444029,deceptive
1784137816164247396,126872,45504,367074,473117,444029,deceptive
1784137816164247397,126872,45576,367074,473117,444029,deceptive
1784137816164247398,126956,45627,367074,473117,444029,deceptive
1784137816164247399,127012,45678,367074,473117,444029,deceptive
1784137816164247400,127068,45779,367074,473117,444029,deceptive
1784137816164247401,126984,45663,367074,473117,444029,deceptive
1784137816164247402,127012,45678,367074,473117,444029,deceptive
1784137816164247403,127040,45685,367074,473117,444029,deceptive
1784137816164247404,126984,45612,367074,473117,444029,deceptive
1784137816164247405,126984,45678,367074,473117,444029,deceptive
1784137816164247406,127040,45721,367074,473117,444029,deceptive
1784137816164247407,127180,45772,367074,473117,444029,deceptive
1784137816205950408,127208,45837,366991,473101,444022,deceptive
1784137816205950409,127152,45757,366991,473101,444022,deceptive
1784137816205950410,127096,45757,366991,473101,444022,deceptive
1784137816205950411,127180,45743,366991,473101,444022,deceptive
1784137816205950412,127096,45699,366991,473101,444022,deceptive
1784137816205950413,127096,45772,366991,473101,444022,deceptive
1784137816205950414,127180,45816,366991,473101,444022,deceptive
1784137816205950415,127264,45852,366991,473101,444022,deceptive
1784137816205950416,127349,45955,366991,473101,444022,deceptive
1784137816205950417,127292,45867,366991,473101,444022,deceptive
1784137816205950418,127292,45859,366991,473101,444022,deceptive
1784137816205950419,127264,45889,366991,473101,444022,deceptive
1784137816205950420,127236,45779,366991,473101,444022,deceptive
1784137816205950421,127236,45867,366991,473101,444022,deceptive
1784137816205950422,127349,45918,366991,473101,444022,deceptive
1784137816205950423,127433,45962,366991,473101,444022,deceptive
1784137816205950424,127461,46028,366991,473101,444022,deceptive
1784137816243391725,127405,45955,367026,473175,444023,deceptive
1784137816243391726,127377,45947,367026,473175,444023,deceptive
1784137816243391727,127377,45947,367026,473175,444023,deceptive
1784137816243391728,127377,45867,367026,473175,444023,deceptive
1784137816243391729,127349,45940,367026,473175,444023,deceptive
1784137816243391730,127461,45999,367026,473175,444023,deceptive
1784137816243391731,127574,46028,367026,473175,444023,deceptive
1784137816243391732,127546,46146,367026,473175,444023,deceptive
1784137816243391733,127490,46050,367026,473175,444023,deceptive
1784137816243391734,127518,46021,367026,473175,444023,deceptive
1784137816243391735,127546,46035,367026,473175,444023,deceptive
1784137816243391736,127518,45977,367026,473175,444023,deceptive
1784137816243391737,127461,46057,367026,473175,444023,deceptive
1784137816243391738,127603,46094,367026,473175,444023,deceptive
1784137816243391739,127687,46139,367026,473175,444023,deceptive
1784137816286815040,127659,46220,367074,473241,444077,deceptive
1784137816286815041,127659,46124,367074,473241,444077,deceptive
1784137816286815042,127631,46131,367074,473241,444077,deceptive
1784137816286815043,127603,46139,367074,473241,444077,deceptive
1784137816286815044,127631,46080,367074,473241,444077,deceptive
1784137816286815045,127603,46102,367074,473241,444077,deceptive
1784137816286815046,127659,46168,367074,473241,444077,deceptive
1784137816286815047,127801,46242,367074,473241,444077,deceptive
1784137816286815048,127772,46302,367074,473241,444077,deceptive
1784137816286815049,127744,46220,367074,473241,444077,deceptive
1784137816286815050,127772,46213,367074,473241,444077,deceptive
1784137816286815051,127801,46227,367074,473241,444077,deceptive
1784137816286815052,127744,46146,367074,473241,444077,deceptive
1784137816286815053,127744,46205,367074,473241,444077,deceptive
1784137816286815054,127886,46272,367074,473241,444077,deceptive
1784137816286815055,127886,46332,367074,473241,444077,deceptive
1784137816286815056,127886,46384,367074,473241,444077,deceptive
1784137816328979057,127886,46302,367095,473360,444129,deceptive
1784137816328979058,127857,46294,367095,473360,444129,deceptive
1784137816328979059,127829,46294,367095,473360,444129,deceptive
1784137816328979060,127857,46235,367095,473360,444129,deceptive
1784137816328979061,127857,46302,367095,473360,444129,deceptive
1784137816328979062,127914,46354,367095,473360,444129,deceptive
1784137816328979063,128000,46406,367095,473360,444129,deceptive
1784137816328979064,128028,46474,367095,473360,444129,deceptive
1784137816328979065,128028,46406,367095,473360,444129,deceptive
1784137816328979066,127971,46384,367095,473360,444129,deceptive
1784137816328979067,127971,46384,367095,473360,444129,deceptive
1784137816328979068,127943,46309,367095,473360,444129,deceptive
1784137816328979069,127914,46384,367095,473360,444129,deceptive
1784137816328979070,128028,46436,367095,473360,444129,deceptive
1784137816328979071,128113,46496,367095,473360,444129,deceptive
1784137816328979072,128085,46541,367095,473360,444129,deceptive
1784137816328979073,128113,46481,367095,473360,444129,deceptive
1784137816373260574,128113,46466,367162,473467,444222,deceptive
1784137816373260575,128170,46474,367162,473467,444222,deceptive
