host_timestamp_ns,red,infrared,ppg0,ppg1,ppg2,label
1783422592229398063,117407,43497,224980,182625,190130,truth
1783422592229398064,117503,43524,224980,182625,190130,truth
1783422592229398065,117527,43543,224980,182625,190130,truth
1783422592229398066,117479,43543,224980,182625,190130,truth
1783422592229398067,117503,43576,224980,182625,190130,truth
1783422592229398068,117527,43524,224980,182625,190130,truth
1783422592270168159,117455,43563,224938,182577,190071,truth
1783422592270168160,117479,43537,224938,182577,190071,truth
1783422592270168161,117479,43543,224938,182577,190071,truth
1783422592270168162,117503,43563,224938,182577,190071,truth
1783422592270168163,117503,43590,224938,182577,190071,truth
1783422592270168164,117527,43616,224938,182577,190071,truth
1783422592270168165,117599,43623,224938,182577,190071,truth
1783422592270168166,117575,43583,224938,182577,190071,truth
1783422592270168167,117551,43576,224938,182577,190071,truth
1783422592270168168,117551,43590,224938,182577,190071,truth
1783422592270168169,117527,43603,224938,182577,190071,truth
1783422592270168170,117575,43609,224938,182577,190071,truth
1783422592270168171,117599,43642,224938,182577,190071,truth
1783422592270168172,117599,43642,224938,182577,190071,truth
1783422592270168173,117623,43676,224938,182577,190071,truth
1783422592270168174,117575,43649,224938,182577,190071,truth
1783422592270168175,117599,43642,224938,182577,190071,truth
1783422592307695880,117599,43649,224954,182671,190026,truth
1783422592307695881,117599,43636,224954,182671,190026,truth
1783422592307695882,117647,43695,224954,182671,190026,truth
1783422592307695883,117695,43709,224954,182671,190026,truth
1783422592307695884,117719,43709,224954,182671,190026,truth
1783422592307695885,117719,43722,224954,182671,190026,truth
1783422592307695886,117695,43669,224954,182671,190026,truth
1783422592307695887,117647,43702,224954,182671,190026,truth
1783422592307695888,117695,43715,224954,182671,190026,truth
1783422592307695889,117695,43695,224954,182671,190026,truth
1783422592307695890,117671,43715,224954,182671,190026,truth
1783422592307695891,117719,43735,224954,182671,190026,truth
1783422592307695892,117719,43742,224954,182671,190026,truth
1783422592307695893,117767,43742,224954,182671,190026,truth
1783422592307695894,117719,43715,224954,182671,190026,truth
1783422592350809469,117671,43702,224997,182684,190030,truth
1783422592350809470,117647,43715,224997,182684,190030,truth
1783422592350809471,117647,43662,224997,182684,190030,truth
1783422592350809472,117623,43669,224997,182684,190030,truth
1783422592350809473,117599,43682,224997,182684,190030,truth
1783422592350809474,117575,43656,224997,182684,190030,truth
1783422592350809475,117623,43656,224997,182684,190030,truth
1783422592350809476,117527,43563,224997,182684,190030,truth
1783422592350809477,117431,43537,224997,182684,190030,truth
1783422592350809478,117455,43543,224997,182684,190030,truth
1783422592350809479,117287,43465,224997,182684,190030,truth
1783422592350809480,117287,43452,224997,182684,190030,truth
1783422592350809481,117311,43425,224997,182684,190030,truth
1783422592350809482,117216,43386,224997,182684,190030,truth
1783422592350809483,117239,43366,224997,182684,190030,truth
1783422592350809484,117073,43314,224997,182684,190030,truth
1783422592350809485,117025,43256,224997,182684,190030,truth
1783422592392663785,117049,43223,225051,182646,190098,truth
1783422592392663786,116930,43178,225051,182646,190098,truth
1783422592392663787,116930,43165,225051,182646,190098,truth
1783422592392663788,116930,43146,225051,182646,190098,truth
1783422592392663789,116859,43120,225051,182646,190098,truth
1783422592392663790,116812,43094,225051,182646,190098,truth
1783422592392663791,116764,43042,225051,182646,190098,truth
1783422592392663792,116740,43017,225051,182646,190098,truth
1783422592392663793,116693,42985,225051,182646,190098,truth
1783422592392663794,116670,42965,225051,182646,190098,truth
1783422592392663795,116670,42940,225051,182646,190098,truth
1783422592392663796,116670,42953,225051,182646,190098,truth
1783422592392663797,116646,42933,225051,182646,190098,truth
1783422592392663798,116670,42940,225051,182646,190098,truth
1783422592392663799,116599,42889,225051,182646,190098,truth
1783422592392663800,116528,42876,225051,182646,190098,truth
1783422592392663801,116528,42857,225051,182646,190098,truth
1783422592435319431,116504,42850,225152,182754,190156,truth
1783422592435319432,116528,42876,225152,182754,190156,truth
1783422592435319433,116552,42869,225152,182754,190156,truth
1783422592435319434,116528,42850,225152,182754,190156,truth
1783422592435319435,116575,42882,225152,182754,190156,truth
1783422592435319436,116504,42850,225152,182754,190156,truth
1783422592435319437,116504,42850,225152,182754,190156,truth
1783422592435319438,116504,42831,225152,182754,190156,truth
1783422592435319439,116528,42844,225152,182754,190156,truth
1783422592435319440,116575,42838,225152,182754,190156,truth
1783422592435319441,116552,42882,225152,182754,190156,truth
1783422592435319442,116552,42876,225152,182754,190156,truth
1783422592435319443,116622,42901,225152,182754,190156,truth
1783422592435319444,116552,42889,225152,182754,190156,truth
1783422592435319445,116528,42850,225152,182754,190156,truth
1783422592435319446,116528,42844,225152,182754,190156,truth
1783422592435319447,116528,42850,225152,182754,190156,truth
1783422592477650265,116552,42876,225273,182900,190346,truth
1783422592477650266,116552,42863,225273,182900,190346,truth
1783422592477650267,116575,42876,225273,182900,190346,truth
1783422592477650268,116575,42901,225273,182900,190346,truth
1783422592477650269,116575,42863,225273,182900,190346,truth
1783422592477650270,116552,42850,225273,182900,190346,truth
1783422592477650271,116528,42857,225273,182900,190346,truth
1783422592477650272,116504,42857,225273,182900,190346,truth
1783422592477650273,116528,42869,225273,182900,190346,truth
1783422592477650274,116528,42876,225273,182900,190346,truth
1783422592477650275,116528,42857,225273,182900,190346,truth
1783422592477650276,116528,42869,225273,182900,190346,truth
1783422592477650277,116504,42825,225273,182900,190346,truth
1783422592477650278,116457,42812,225273,182900,190346,truth
1783422592477650279,116457,42787,225273,182900,190346,truth
1783422592477650280,116363,42774,225273,182900,190346,truth
1783422592477650281,116410,42793,225273,182900,190346,truth
1783422592521643698,116434,42806,225451,182963,190383,truth
1783422592521643699,116410,42787,225451,182963,190383,truth
1783422592521643700,116387,42787,225451,182963,190383,truth
1783422592521643701,116340,42742,225451,182963,190383,truth
1783422592521643702,116340,42748,225451,182963,190383,truth
1783422592521643703,116293,42704,225451,182963,190383,truth
1783422592521643704,116222,42685,225451,182963,190383,truth
1783422592521643705,116293,42691,225451,182963,190383,truth
1783422592521643706,116222,42698,225451,182963,190383,truth
1783422592521643707,116222,42691,225451,182963,190383,truth
1783422592521643708,116199,42691,225451,182963,190383,truth
1783422592521643709,116175,42635,225451,182963,190383,truth
1783422592521643710,116152,42616,225451,182963,190383,truth
1783422592521643711,116105,42609,225451,182963,190383,truth
1783422592521643712,116058,42597,225451,182963,190383,truth
1783422592521643713,116105,42597,225451,182963,190383,truth
1783422592559866934,116082,42603,225488,183027,190419,truth
1783422592559866935,116058,42578,225488,183027,190419,truth
1783422592559866936,116082,42584,225488,183027,190419,truth
1783422592559866937,115988,42565,225488,183027,190419,truth
1783422592559866938,115988,42528,225488,183027,190419,truth
1783422592559866939,115942,42528,225488,183027,190419,truth
1783422592559866940,116012,42521,225488,183027,190419,truth
1783422592559866941,115988,42521,225488,183027,190419,truth
1783422592559866942,115942,42521,225488,183027,190419,truth
1783422592559866943,115965,42540,225488,183027,190419,truth
1783422592559866944,116012,42546,225488,183027,190419,truth
1783422592559866945,115965,42502,225488,183027,190419,truth
1783422592559866946,115988,42502,225488,183027,190419,truth
1783422592559866947,115918,42496,225488,183027,190419,truth
1783422592559866948,115942,42502,225488,183027,190419,truth
1783422592559866949,115942,42502,225488,183027,190419,truth
1783422592559866950,116012,42521,225488,183027,190419,truth
1783422592605722324,115965,42546,225163,182773,190220,truth
1783422592605722325,115988,42540,225163,182773,190220,truth
1783422592605722326,115965,42515,225163,182773,190220,truth
1783422592605722327,115942,42515,225163,182773,190220,truth
1783422592605722328,115942,42502,225163,182773,190220,truth
1783422592605722329,115918,42496,225163,182773,190220,truth
1783422592605722330,115988,42521,225163,182773,190220,truth
1783422592605722331,115988,42540,225163,182773,190220,truth
1783422592605722332,116012,42528,225163,182773,190220,truth
1783422592605722333,116035,42565,225163,182773,190220,truth
1783422592605722334,115988,42509,225163,182773,190220,truth
1783422592605722335,115942,42502,225163,182773,190220,truth
1783422592605722336,115988,42490,225163,182773,190220,truth
1783422592605722337,116012,42509,225163,182773,190220,truth
1783422592605722338,115988,42502,225163,182773,190220,truth
1783422592605722339,116058,42534,225163,182773,190220,truth
1783422592605722340,116012,42540,225163,182773,190220,truth
1783422592650865417,116082,42546,225033,182665,190148,truth
1783422592650865418,115965,42477,225033,182665,190148,truth
1783422592650865419,116035,42502,225033,182665,190148,truth
1783422592650865420,116012,42502,225033,182665,190148,truth
1783422592650865421,115988,42502,225033,182665,190148,truth
1783422592650865422,116035,42521,225033,182665,190148,truth
1783422592650865423,116058,42528,225033,182665,190148,truth
1783422592650865424,116035,42534,225033,182665,190148,truth
1783422592650865425,116082,42521,225033,182665,190148,truth
1783422592650865426,116012,42502,225033,182665,190148,truth
1783422592650865427,116035,42490,225033,182665,190148,truth
1783422592650865428,116012,42502,225033,182665,190148,truth
1783422592650865429,116035,42465,225033,182665,190148,truth
1783422592650865430,116058,42502,225033,182665,190148,truth
1783422592650865431,116082,42515,225033,182665,190148,truth
1783422592650865432,116082,42528,225033,182665,190148,truth
1783422592650865433,116058,42540,225033,182665,190148,truth
1783422592682316847,116058,42496,224875,182530,189987,truth
1783422592682316848,116058,42502,224875,182530,189987,truth
1783422592682316849,116082,42496,224875,182530,189987,truth
1783422592682316850,116082,42490,224875,182530,189987,truth
1783422592682316851,116105,42546,224875,182530,189987,truth
1783422592682316852,116129,42553,224875,182530,189987,truth
1783422592682316853,116105,42546,224875,182530,189987,truth
1783422592682316854,116152,42546,224875,182530,189987,truth
1783422592682316855,116105,42565,224875,182530,189987,truth
1783422592682316856,116152,42546,224875,182530,189987,truth
1783422592682316857,116175,42528,224875,182530,189987,truth
1783422592682316858,116105,42528,224875,182530,189987,truth
1783422592682316859,116152,42572,224875,182530,189987,truth
1783422592682316860,116246,42565,224875,182530,189987,truth
1783422592682316861,116222,42546,224875,182530,189987,truth
1783422592724832630,116222,42578,224758,182466,189990,truth
1783422592724832631,116246,42546,224758,182466,189990,truth
1783422592724832632,116246,42559,224758,182466,189990,truth
1783422592724832633,116269,42572,224758,182466,189990,truth
1783422592724832634,116222,42553,224758,182466,189990,truth
1783422592724832635,116293,42584,224758,182466,189990,truth
1783422592724832636,116293,42616,224758,182466,189990,truth
1783422592724832637,116316,42647,224758,182466,189990,truth
1783422592724832638,116387,42635,224758,182466,189990,truth
1783422592724832639,116340,42635,224758,182466,189990,truth
1783422592724832640,116340,42635,224758,182466,189990,truth
1783422592724832641,116363,42628,224758,182466,189990,truth
1783422592724832642,116316,42622,224758,182466,189990,truth
1783422592724832643,116387,42641,224758,182466,189990,truth
