window_start_ns,window_end_ns,red_Mean_NN,red_Median_NN,red_Heart_Rate,red_Mean_HR,red_SDNN,red_SDSD,red_RMSSD,red_NN_Count,red_SD1,red_SD2,red_SD1_SD2,infrared_Mean_NN,infrared_Median_NN,infrared_Heart_Rate,infrared_Mean_HR,infrared_SDNN,infrared_SDSD,infrared_RMSSD,infrared_NN_Count,infrared_SD1,infrared_SD2,infrared_SD1_SD2,ppg0_Mean_NN,ppg0_Median_NN,ppg0_Heart_Rate,ppg0_Mean_HR,ppg0_SDNN,ppg0_SDSD,ppg0_RMSSD,ppg0_NN_Count,ppg0_SD1,ppg0_SD2,ppg0_SD1_SD2,ppg1_Mean_NN,ppg1_Median_NN,ppg1_Heart_Rate,ppg1_Mean_HR,ppg1_SDNN,ppg1_SDSD,ppg1_RMSSD,ppg1_NN_Count,ppg1_SD1,ppg1_SD2,ppg1_SD1_SD2,ppg2_Mean_NN,ppg2_Median_NN,ppg2_Heart_Rate,ppg2_Mean_HR,ppg2_SDNN,ppg2_SDSD,ppg2_RMSSD,ppg2_NN_Count,ppg2_SD1,ppg2_SD2,ppg2_SD1_SD2,label
1783334403960507487,1783334413960507487,1229.9804761791047,1133.198208,36.655954135131786,66.66049663743664,672.3571986011015,921.3755553021981,917.9086735171642,134.0,651.5109031737052,831.8023662771906,0.7832520434987499,1345.7574895483874,1385.0200320000001,47.65274037567132,63.016234440716,721.9801217473293,1001.1433441756083,997.084267656168,124.0,707.9152476063504,889.909317571064,0.7954914434861163,943.1395018181819,713.495168,84.0930712511847,72.49031820363406,442.14882713241525,550.7109772622296,549.1354725697615,176.0,389.41146649599307,561.4005036957669,0.6936428876220285,892.4330769892474,713.495168,84.0930712511847,75.36129843017638,388.3605364250184,527.2679186959112,525.8411350600728,186.0,372.834720811996,481.8142255923714,0.7738142649350185,943.1395018181819,713.495168,84.0930712511847,73.06813327296496,463.5756175467218,618.8338333386295,617.0633900037972,176.0,437.58159998141065,577.9843233570468,0.7570821254110328,truth
1783334404960507487,1783334414960507487,1228.9526793481482,1091.227904,178.6977764087675,68.77178354378468,715.9166376764985,946.9906018680078,943.4579243227196,135.0,669.6234763007984,894.9164565463429,0.7482525004456907,1331.8802116129032,1385.0200320000001,75.24116901421789,63.4099002556158,708.0268827536219,1001.0842470472708,997.0196317495136,124.0,707.8734596261542,867.214919141773,0.8162607030869478,942.0791965649718,713.495168,84.0930712511847,72.66266227347981,434.8092478879504,555.620175588289,554.0510075691232,177.0,392.8827939225394,548.5797291347722,0.7161817563733166,891.7006299037434,713.495168,84.0930712511847,76.21176227471192,452.5855621733537,640.0302347618697,638.316378457265,187.0,452.569719164536,554.3083138680204,0.8164584723733584,942.0791965649719,713.495168,84.0930712511847,73.66303454019021,483.9604334289508,644.1799800099494,642.3572758385602,177.0,455.50403216964986,603.8985350107013,0.7542724576432003,truth
1783334405960507487,1783334415960507487,1278.630191627907,1175.1685120000002,36.655954135131786,66.52399767955485,731.0631551077392,1007.8520753593701,1003.9139129529394,129.0,712.659036919546,902.7542423387538,0.7894275135980191,1375.9264661333334,1468.9606400000002,178.6977764087675,62.37569685646744,728.4153511272857,994.8880706703217,990.8559862392784,120.0,703.4921012925855,902.0683340109246,0.7798656429547896,958.8980043294117,713.495168,19.855308489863056,72.41723575761922,487.3197052223354,574.1954127421477,572.5078786351608,170.0,406.0174700761812,626.5268527305406,0.6480448017617578,900.8543151381216,713.495168,62.15574831609303,75.81611943244727,461.0053269922394,652.5715201920084,650.7578006795251,181.0,461.43774713698315,564.4372647061991,0.8175182185697302,948.8199938959536,713.495168,21.337047929405074,74.43100157551741,537.6466657845585,689.9282958730292,688.0367784366283,173.0,487.8529765442977,677.5895594657137,0.7199830188189068,truth
1783334406960507487,1783334416960507487,1248.6165440000002,1133.198208,109.96786240539538,67.56713802436431,709.6188282567039,974.7595334479308,971.0321612925505,132.0,689.2590761272672,877.2563626562807,0.7856985773693693,1385.7195370666668,1385.0200320000001,43.32067306879212,61.63605475700469,751.2997365835324,1027.8643805252102,1023.5633085080128,120.0,726.8098736094861,929.933488047856,0.7815718897651777,951.3268906666664,713.495168,84.0930712511847,73.03127952073584,478.8399750481566,601.3576835768466,599.617185781325,174.0,425.22409597582237,606.7682238787812,0.7008015239452827,923.1135196444444,713.495168,84.0930712511847,75.67111889873857,521.7155640288165,731.9051493948318,729.8988716333237,180.0,517.5350943224387,640.6660382540537,0.8078079114866584,934.7284653559324,713.495168,95.30548075134264,74.90024673322762,507.57280515558733,674.0981095509529,672.1803301043142,177.0,476.659344448511,633.7651297933498,0.7521072429528176,truth
1783334407960507487,1783334417960507487,1260.7233624615385,1154.18336,32.490504801594085,67.45364278116907,714.8699612700888,989.4913352446858,985.6494950878247,130.0,699.6760330768487,881.6489366077174,0.7935993614067772,1321.3876356129033,1385.0200320000001,39.71061697972611,62.45960483595028,672.0041923707337,963.8943881508578,959.9836464935138,124.0,681.5762582091297,819.0886223422377,0.8321154019452958,959.4264230175439,713.495168,84.0930712511847,73.3678663731714,554.75406920325,723.4110225700762,721.2803739247479,171.0,511.5288396443955,696.1848014005748,0.7347601364110635,920.3154993777779,713.495168,68.07534339381618,75.74302423861343,518.0534617656803,724.4227887039667,722.397797138979,180.0,512.2442663386444,636.8372510276092,0.8043566319527949,915.418963911111,713.495168,84.0930712511847,75.4789975587207,474.69031485948705,613.3435058820594,611.6280361225955,180.0,433.69935220593527,597.1718563285397,0.7262555118929308,truth
1783334408960507487,1783334418960507487,1273.5264,1175.1685120000002,44.67444410219188,66.71029563776409,721.7047121781247,991.2233039242785,987.4314671814184,131.0,700.9007198749915,892.2356603496518,0.7855556004120263,1331.9695677440002,1385.0200320000001,44.67444410219188,62.01329903095359,675.8506269490164,957.324531053333,953.4565373319481,125.0,676.9306677040433,827.3031943946766,0.8182377057051518,964.8261112514621,713.495168,84.0930712511847,72.45935129414146,537.5204715694873,707.0013423425339,704.9188596382627,171.0,499.9254434783975,672.9738406461516,0.7428601429713779,932.1201413785312,713.495168,38.63735706135513,74.94908909386098,511.34750076633753,718.7431568516192,716.7142331416519,177.0,508.22816014120633,627.5385260680823,0.8098756315816507,944.0933723636365,713.495168,44.67444410219188,73.9825919254853,496.3762633189363,669.0774775395455,667.163778553593,176.0,473.10922150740254,617.1406823693198,0.7666148659833066,truth
1783334409960507487,1783334419960507487,1317.401208888889,1343.049728,37.620584507108944,66.01130952925199,760.4476550113051,1023.772636220333,1019.6693778497779,126.0,723.9165734646259,945.7979009048408,0.7654030240203092,1394.8953976470589,1468.9606400000002,36.655954135131786,58.6069756165687,687.1640000464562,972.1242112879862,967.9963420148102,119.0,687.3956219573591,841.5060043615969,0.8168635974010042,945.890737005714,713.495168,84.0930712511847,73.33382762073282,523.1215756849928,683.3189875193123,681.3649368034268,175.0,483.17948978843157,656.1868302687845,0.7363443877569343,918.0134449502763,713.495168,84.0930712511847,75.33509589222439,490.1936399303138,677.0850224186903,675.2017722382969,181.0,478.7714107921015,604.9533679221322,0.7914187046128281,938.759511502825,713.495168,84.0930712511847,74.6076915390583,498.9029555951984,663.4113853191689,661.5241810591789,177.0,469.1026892755459,622.719561006778,0.7533129174826739,truth
1783334410960507487,1783334420960507487,1325.590081536,1343.049728,25.528253772681065,65.54770601730567,763.8837832465073,1033.017883113377,1028.942262674138,125.0,730.4539502364412,948.8178865862421,0.7698568508911083,1375.5767136000002,1447.975488,54.98393120269769,60.64205058151072,708.9363277068934,999.6824433110817,995.483794194518,120.0,706.8822346984023,869.1030932052698,0.8133468172244173,938.9966318644068,713.495168,84.0930712511847,73.93743305507714,526.7363391799231,681.9957626853052,680.0555147631684,177.0,482.2438285352707,662.2860310660011,0.7281503850520018,928.5050493854748,713.495168,84.0930712511847,74.99523526864868,508.3890876930951,703.7537097833208,701.7830016787865,179.0,497.62902047297564,626.9781558893328,0.7936943509094303,955.1862289655171,713.495168,84.0930712511847,74.13229071258479,523.6245502968409,703.4340355388009,701.3980427431454,174.0,497.402976646905,651.6597875874627,0.7632862823841895,truth
1783334411960507487,1783334421960507487,1335.327192064,1385.0200320000001,36.655954135131786,66.10543828600541,776.0275856759661,1057.1709120711605,1052.8999866068243,125.0,747.532720798685,961.7874209656702,0.7772327902231602,1379.1233777190084,1426.990336,36.655954135131786,59.46984311447576,694.7174802936589,989.4850528772214,985.3566147847707,121.0,699.6715907722128,848.8195258029126,0.824287813254981,917.1203242197801,713.495168,43.32067306879212,75.576002315704,531.1710344632672,685.890208737055,684.0029220796242,182.0,484.99761774742814,668.3367348090442,0.7256785277349758,917.1203242197801,713.495168,89.34888820438375,75.71230626343075,505.9474653911417,700.8537725881463,698.9150693796001,182.0,495.57845521725267,623.832247349944,0.7944098069993706,944.5703076363639,713.495168,84.0930712511847,74.83176810617839,521.3592635690861,699.0321378536908,697.0320418005,176.0,494.29036494367426,649.2068090990145,0.7613758174065716,truth
1783334412960507487,1783334422960507487,1299.1120660000001,1301.079424,26.973249269247923,67.8328079699001,769.4159841836519,1058.337633661005,1054.1701748139194,128.0,748.3577175466207,950.7798255794037,0.7870988607594537,1433.4473058461542,1468.9606400000002,49.295938319659996,56.534111178923496,688.7306069360437,982.914227570279,978.6978519990524,117.0,695.0253156396816,840.9337685995033,0.8264923369615438,911.8793918251367,713.495168,89.34888820438375,75.82468291508022,526.8273005228124,673.7024161110772,671.8490755157261,183.0,476.37954693390384,664.5489242966477,0.7168464645971694,902.0212362378379,713.495168,89.34888820438375,76.79144880286646,511.34244798917246,706.3087435587225,704.386848374702,185.0,499.43570218172295,631.0500676842082,0.7914359379035071,927.077381688889,713.495168,89.34888820438375,75.7822063339649,510.49997793176396,688.7018861451932,686.7754835544466,180.0,486.9857739092316,634.5414745638589,0.7674609043387636,truth
