host_timestamp_ns,red,infrared,ppg0,ppg1,ppg2,label
1783770424369838558,72096,33954,499842,441619,313805,base
1783770424369838559,72084,33978,499842,441619,313805,base
1783770424369838560,72108,33962,499842,441619,313805,base
1783770424369838561,72084,33986,499842,441619,313805,base
1783770424369838562,72096,33978,499842,441619,313805,base
1783770424369838563,72132,33986,499842,441619,313805,base
1783770424369838564,72132,33994,499842,441619,313805,base
1783770424369838565,72132,34010,499842,441619,313805,base
1783770424369838566,72156,34034,499842,441619,313805,base
1783770424369838567,72156,34010,499842,441619,313805,base
1783770424369838568,72156,34002,499842,441619,313805,base
1783770424369838569,72192,34026,499842,441619,313805,base
1783770424369838570,72180,34042,499842,441619,313805,base
1783770424413270008,72192,34034,500047,441799,313979,base
1783770424413270009,72216,34058,500047,441799,313979,base
1783770424413270010,72204,34050,500047,441799,313979,base
1783770424413270011,72228,34074,500047,441799,313979,base
1783770424413270012,72228,34090,500047,441799,313979,base
1783770424413270013,72240,34098,500047,441799,313979,base
1783770424413270014,72264,34115,500047,441799,313979,base
1783770424413270015,72289,34123,500047,441799,313979,base
1783770424413270016,72289,34147,500047,441799,313979,base
1783770424413270017,72289,34123,500047,441799,313979,base
1783770424413270018,72313,34147,500047,441799,313979,base
1783770424413270019,72301,34163,500047,441799,313979,base
1783770424413270020,72301,34155,500047,441799,313979,base
1783770424413270021,72325,34188,500047,441799,313979,base
1783770424413270022,72349,34188,500047,441799,313979,base
1783770424413270023,72349,34188,500047,441799,313979,base
1783770424413270024,72361,34220,500047,441799,313979,base
1783770424461708601,72337,34220,500337,442080,314329,base
1783770424461708602,72361,34204,500337,442080,314329,base
1783770424461708603,72410,34204,500337,442080,314329,base
1783770424461708604,72410,34236,500337,442080,314329,base
1783770424461708605,72422,34253,500337,442080,314329,base
1783770424461708606,72446,34253,500337,442080,314329,base
1783770424461708607,72446,34269,500337,442080,314329,base
1783770424461708608,72458,34293,500337,442080,314329,base
1783770424461708609,72446,34302,500337,442080,314329,base
1783770424461708610,72483,34293,500337,442080,314329,base
1783770424461708611,72495,34326,500337,442080,314329,base
1783770424461708612,72483,34318,500337,442080,314329,base
1783770424461708613,72495,34318,500337,442080,314329,base
1783770424461708614,72507,34351,500337,442080,314329,base
1783770424461708615,72507,34351,500337,442080,314329,base
1783770424461708616,72544,34367,500337,442080,314329,base
1783770424461708617,72544,34367,500337,442080,314329,base
1783770424499151788,72556,34367,500580,442317,314545,base
1783770424499151789,72544,34367,500580,442317,314545,base
1783770424499151790,72568,34367,500580,442317,314545,base
1783770424499151791,72568,34408,500580,442317,314545,base
1783770424499151792,72568,34416,500580,442317,314545,base
1783770424499151793,72580,34433,500580,442317,314545,base
