,red_Mean_NN,red_Median_NN,red_Heart_Rate,red_Mean_HR,red_SDNN,red_SDSD,red_RMSSD,red_NN_Count,red_SD1,red_SD2,red_SD1_SD2,infrared_Mean_NN,infrared_Median_NN,infrared_Heart_Rate,infrared_Mean_HR,infrared_SDNN,infrared_SDSD,infrared_RMSSD,infrared_NN_Count,infrared_SD1,infrared_SD2,infrared_SD1_SD2,ppg0_Mean_NN,ppg0_Median_NN,ppg0_Heart_Rate,ppg0_Mean_HR,ppg0_SDNN,ppg0_SDSD,ppg0_RMSSD,ppg0_NN_Count,ppg0_SD1,ppg0_SD2,ppg0_SD1_SD2,ppg1_Mean_NN,ppg1_Median_NN,ppg1_Heart_Rate,ppg1_Mean_HR,ppg1_SDNN,ppg1_SDSD,ppg1_RMSSD,ppg1_NN_Count,ppg1_SD1,ppg1_SD2,ppg1_SD1_SD2,ppg2_Mean_NN,ppg2_Median_NN,ppg2_Heart_Rate,ppg2_Mean_HR,ppg2_SDNN,ppg2_SDSD,ppg2_RMSSD,ppg2_NN_Count,ppg2_SD1,ppg2_SD2,ppg2_SD1_SD2
red_SD1_SD2,9.660473685504819,6.258278118281632,-0.3050831187167737,-0.2786590870077399,5.966418564678288,11.327546644328066,11.221517894316307,-0.5745947907412703,8.009785046411295,6.46779383530421,0.0025231988808691623,10.31707627388847,5.501951159425075,-0.34527640835302364,-0.2933904663562929,5.912202223458937,9.693350828170715,9.584429752235533,-0.5448047196314549,6.854234103019753,6.836870037472701,0.0007131266576670624,0.5899110615328286,0.07931310581166122,0.001046313263211415,-0.04097616006046758,-0.07463235998976778,0.013275331537116235,0.0123023377876909,-0.1029815610653775,0.009387076952394664,-0.12383604262234968,0.0001886065316090134,0.8943238938926455,0.4870437017778157,-0.03515256372033091,-0.04996603874744176,0.5086349643854688,0.7865278153811011,0.7823400307142788,-0.15049228201344517,0.5561591518478174,0.6044651391602754,9.683087667878285e-05,1.1454261324164896,0.6652810514107022,-0.03040367299999187,-0.06174787769463177,0.6124902196456803,0.8488177840060194,0.8428863356427583,-0.17857782376238135,0.6002048110623943,0.7548324376479354,5.662144446004763e-05
infrared_Mean_NN,137653.381976402,89711.28837854794,-3838.01671022908,-4067.286274378506,79939.39191457097,127624.73455209324,126327.68988981025,-8395.884829811037,90244.3152489182,93566.30095982812,10.31707627388847,158401.08041103827,81707.58970891254,-4056.2467813274684,-4419.279308294546,97843.05551234256,159971.8904660021,158236.30988360287,-8408.531140262236,113117.20854774173,113305.08263444224,12.245647748021483,10254.734504265904,868.6578911304268,-220.45251834603957,-673.9679098241488,175.21812919661508,4194.481102256893,4162.675209877809,-2086.868975286689,2965.946030964675,-847.0990464902981,5.764308773829294,14045.500723375693,8706.723010246962,-771.0946333712317,-870.2603734603995,1584.203636240101,3892.4246091053787,3850.394073586446,-2609.8080354009703,2752.3598363558112,1505.0066419508257,1.9375460179480088,15940.09249333517,11274.374561712675,-823.45562984919,-1023.8140585679361,-1137.9136071479697,453.43516765491074,423.07027440094004,-2932.1499056953153,320.6270818772457,-1944.3845582449123,2.310698069374402
infrared_Median_NN,69447.90315658804,56066.47464228908,-2196.1163670174083,-2201.2681293400474,35296.12745255845,57081.192159061175,56489.20783240485,-4579.290121576827,40362.49805388454,41110.18567955873,5.501951159425075,81707.58970891254,60253.307916250174,-2629.8603138845533,-2621.912655272429,37749.728992798235,63367.73171696992,62623.13783563856,-4776.933925712928,44807.7528054793,43241.750248714656,6.421463048747096,2525.5645464907134,386.01252329727646,3.498279786244405,-243.09500793482866,-3961.661759854284,-3199.229660461519,-3193.9250275951263,-549.1563725540459,-2262.1969874854763,-5503.510542672127,3.364320145364059,1815.494451403487,2864.940824758397,-181.07324320221403,-215.04480252165118,-4913.497850710532,-5523.647927016972,-5511.004699683533,-385.21008890452396,-3905.8089060807165,-6400.097495948453,1.4115520820996057,4925.388706409492,5069.014281381901,-294.3231270597659,-418.1093516921323,-5700.424711849725,-6290.538965427777,-6278.1098058351345,-932.942101310917,-4448.08275977219,-7460.666381777251,1.7980108791838958
infrared_Heart_Rate,-3479.8453830984786,-2542.6939428029473,276.92973132067664,110.82222690046231,-1686.5137474516678,-2827.5758637682084,-2797.344913457427,219.3269141830252,-1999.3980675899086,-1935.984871885613,-0.34527640835302364,-4056.2467813274684,-2629.8603138845533,1537.8659651945914,134.72274012200086,-1724.3203522337515,-2970.1547103791295,-2932.5662042917534,223.3904319507993,-2100.2165368822484,-1950.756367479551,-0.315722217464785,-144.33919962004902,-7.090697807231425,-14.92994666104736,13.679613857748096,212.173016357883,223.79621797806126,223.327871143605,35.35874881378323,158.24782333618978,281.0118443194949,-0.11077233280949206,-202.36773878805016,-159.35029090310022,6.407999245765776,15.228638960330773,98.79530046548908,83.22316660454423,83.42509559958238,42.49076581033476,58.84766545789091,136.75479708385376,-0.0662906775436207,-311.5433246107496,-273.36033049294036,9.224707020688566,22.341444583725423,102.86752076296942,99.39871387031117,99.39883952545055,61.74073767114976,70.28550461891852,138.93437654412904,-0.05023468645281424
infrared_Mean_HR,-3778.410574279427,-2680.0271318811488,118.32795342668214,118.06734464492865,-1999.284255613868,-3229.2024399086977,-3195.396288208497,234.91614751506032,-2283.3909430835856,-2329.4188353432555,-0.2933904663562929,-4419.279308294546,-2621.912655272429,134.72274012200086,142.1606108192153,-2166.328837166513,-3631.8946837137073,-3588.5709918016883,240.79530239239494,-2568.137359409333,-2482.3267210467734,-0.33315804579037644,-287.92976962240226,-25.918815848055207,4.455421938503728,20.07144125121907,59.37798471385491,-27.845471463688344,-27.21056272479365,59.164520636356556,-19.689721697310574,102.97914330719976,-0.16535313623317965,-363.83463519475924,-225.55425398930575,19.413176185186497,23.72059319298466,19.094107005854593,-34.261534136062934,-33.33788942322837,68.04919271496557,-24.226563121464544,39.61539717485368,-0.07254101390685816,-442.0186754496253,-314.7543169715265,23.817912320357493,29.69731306641439,103.37928795344064,71.84247028369226,72.44349598276162,81.6702057883469,50.80029791479182,146.64274858645348,-0.08648281420954283
infrared_SDNN,84968.35211408387,48499.86408038988,-1911.7852358960424,-2321.239239123759,55922.766846463346,87821.4945830033,86961.94288831986,-5051.749403475053,62099.17435357927,65876.31858068316,5.912202223458937,97843.05551234256,37749.728992798235,-1724.3203522337515,-2166.328837166513,82755.72145005026,131169.8306937533,129899.2200830715,-5029.97892470212,92751.0767706443,97048.16357440683,7.426091527964785,6367.7680359916285,430.68659163404624,-111.94186906770355,-373.53067547964616,2448.3746888870164,5779.37962915889,5750.760537918377,-1266.8380192382845,4086.6385268296467,2377.326933637963,3.4575809267666675,9415.887958639245,5944.798134321268,-544.2609151917293,-536.6134293330447,3250.6189239760447,5329.74352195816,5294.626522493045,-1718.9432328465691,3768.6977863616885,3789.4106646911914,0.9511942231458307,10132.157922568345,6636.271234882161,-425.4799148204614,-583.623556967108,2842.186932500029,4727.137037576361,4694.116756479285,-1825.3895834298169,3342.5906548683347,3296.2782738150404,0.8869973298640834
infrared_SDSD,138963.5077267505,80101.74979351071,-3296.106686529702,-3829.6815106955473,90377.78193770394,142220.000889607,140820.3945497385,-8250.707665073209,100564.72704939797,106378.89926159734,9.693350828170715,159971.8904660021,63367.73171696992,-2970.1547103791295,-3631.8946837137073,131169.8306937533,211578.07829940622,209507.74262166632,-8194.985250367507,149608.29391592843,152745.71371505124,14.592593540454024,10779.693729549095,679.779865341587,-165.67061524270508,-633.3892722632345,4219.699692976011,9834.716122540074,9786.169714585301,-2140.125085419647,6954.194461292755,4132.717555037666,5.722894450848361,16108.739327696077,9801.10746848534,-914.2699547460238,-919.7261414836,5512.222392453125,9018.87835293694,8959.306696860933,-2938.010649965332,6377.310042058268,6432.024111938484,1.575128442674538,16988.81147661045,10897.105022170324,-731.0814058098534,-984.3853207916588,4578.6035407899235,7580.441121530029,7526.70753426225,-3066.7461716341572,5360.181321419239,5318.617304040724,1.3838248769465826
infrared_RMSSD,137452.41543473615,79212.7339314746,-3256.624487159605,-3786.9324808590195,89430.80787580417,140719.2552324289,139334.67853252913,-8161.457028867228,99503.53961837105,105267.38329953495,9.584429752235533,158236.30988360287,62623.13783563856,-2932.5662042917534,-3588.5709918016883,129899.2200830715,209507.74262166632,207458.89267382893,-8106.9612521069,148144.34551886615,151272.4236398191,14.443968640154392,10654.341580521485,671.8256488495607,-163.05723529575246,-625.8428195264896,4181.434149143447,9741.82984066381,9693.79028581565,-2115.155702838087,6888.513941498845,4096.248368997374,5.665437696454188,15927.324394407442,9693.765275860485,-904.386428111872,-909.1780016064258,5458.6035121261375,8927.881376253184,8868.96067995894,-2904.8866004121746,6312.965462777715,6370.334647615146,1.5561849702480264,16795.160355350894,10775.834961681432,-722.1848063842428,-972.8796627773357,4543.112631464637,7515.269814378814,7462.092343829889,-3031.6066146158128,5314.098248193825,5279.107062605371,1.365525028976472
infrared_NN_Count,-7199.577095317832,-5066.780073684189,199.62934607642916,216.5073021831958,-4055.55410797617,-6477.85502424242,-6412.197239650301,454.3665190804888,-4580.535215185164,-4746.48598886996,-0.5448047196314549,-8408.531140262236,-4776.933925712928,223.3904319507993,240.79530239239494,-5029.97892470212,-8194.985250367507,-8106.9612521069,467.85408041332425,-5794.729642258601,-5834.158765239802,-0.6417832373444935,-427.60631353523087,-43.21300777927188,5.632042195920222,30.77266302632117,128.5978404689096,-52.26178613195607,-51.322304191751854,88.87573841140971,-36.95466337082717,220.55707936874543,-0.33685893806275624,-538.6237526783682,-398.7424522271328,32.11780061327362,36.65985992962804,102.87297876962644,44.069249334281736,45.08716962706361,102.60660757896865,31.161665046071416,152.8001373392514,-0.11134788387334245,-693.403440279724,-561.6564973503291,36.531112704538764,47.877602850771346,225.49876880372312,188.235610870198,188.82751892328994,128.6526026590351,133.10267690710916,311.2369204370818,-0.1409894977185674
infrared_SD1,98262.03865105443,56640.49046389958,-2330.6993895594746,-2707.9937659975635,63906.742476749525,100564.72704939796,99575.05591548522,-5834.1313395610905,71110.0004448035,75221.24104303608,6.854234103019753,113117.20854774173,44807.7528054793,-2100.2165368822484,-2568.137359409333,92751.0767706443,149608.29391592843,148144.34551886615,-5794.729642258601,105789.03914970311,108007.52996509182,10.318521847554049,7622.394535278274,480.6769524971142,-117.14681548146406,-447.8738495481455,2983.7782674741284,6954.194461292755,6919.866967025691,-1513.2969604876723,4917.358061270035,2922.2726078958244,4.046697474209738,11390.598814980323,6930.429554104102,-646.4864848360315,-650.3445914775917,3897.72983311194,6377.310042058268,6335.18652008041,-2077.487253788781,4509.439176468468,4548.127866307082,1.1137840030549728,12012.903799411091,7705.41685647862,-516.9526196475417,-696.0655356322774,3237.56161205729,5360.181321419238,5322.18593748472,-2168.5170141403964,3790.2205607650144,3760.8303622233093,0.9785119544635675
infrared_SD2,98382.26610923118,55929.09079184483,-2164.9859753052447,-2677.8872151434716,65073.45599082337,102102.80944008143,101105.77506499295,-5852.980606682879,72197.58893327942,76681.81681222351,6.836870037472701,113305.08263444224,43241.750248714656,-1950.756367479551,-2482.3267210467734,97048.16357440683,152745.71371505124,151272.4236398191,-5834.158765239802,108007.52996509182,114126.43131206729,7.886467501030195,7265.946602147853,506.8816013424598,-133.81207600076885,-425.9310946394301,2771.744034931942,6582.185422392886,6549.545957362581,-1446.7750228184611,4654.307947201249,2680.246851711304,3.987458616982385,10697.387722906567,6860.394775767733,-622.7555951505774,-609.059519344907,3712.1367514124254,6091.853188124633,6051.781448226024,-1953.6412892645953,4307.590699315818,4325.680885094627,1.0986508369793888,11607.641448104778,7672.335098631237,-481.9189176096293,-666.9252594764616,3311.168675257259,5520.2931070705645,5481.977623770717,-2089.406863748776,3903.4366901469525,3836.880879110137,1.0514879949119833
infrared_SD1_SD2,10.698405029214689,7.134479325866937,-0.36536446584474835,-0.3196394820215956,6.162015279508123,9.79706337924187,9.69673887450602,-0.6522321871476012,6.927569951176317,7.224643014499037,0.0007131266576670624,12.245647748021483,6.421463048747096,-0.315722217464785,-0.33315804579037644,7.426091527964785,14.592593540454024,14.443968640154392,-0.6417832373444935,10.318521847554049,7.886467501030195,0.0030800215566312255,0.9458645057921623,0.04413811802841982,0.003940665772594766,-0.05823108269671901,0.36383759501459095,0.9178945180635248,0.9135907774867124,-0.18406571611248967,0.6490494381366767,0.3391400112096135,0.0005527642113514995,1.5474110664195122,0.7182770579337252,-0.07410524353524411,-0.09067519006451569,0.4264824534482549,0.7058787037811187,0.7008583315716935,-0.27934740720565515,0.4991316181387993,0.49679202021093255,0.00011985988995633678,1.3614631668647466,0.848704966907345,-0.07209863069443104,-0.0858442023999707,0.11620745135135338,0.25601997848889174,0.25344766919940487,-0.2490619648189276,0.18103346290872968,0.11743607011250047,0.00010128997352623716
ppg0_Mean_NN,9353.040360260837,3494.546149655854,-325.8807423728638,-269.99916393224737,5706.656593963589,9100.780308609796,9002.118473922827,-450.6252223917702,6435.223470306986,6678.209506338904,0.5899110615328286,10254.734504265904,2525.5645464907134,-144.33919962004902,-287.92976962240226,6367.7680359916285,10779.693729549095,10654.341580521485,-427.60631353523087,7622.394535278274,7265.946602147853,0.9458645057921623,5776.593466293752,199.58686100155182,-255.4389541026535,-246.21985677970272,7056.0373754708,9509.338047157225,9469.09771171533,-1082.9724161198287,6724.117417740115,8769.89996147664,-0.3202054315964904,6231.354664576285,1610.2764751943462,-272.87431338917355,-276.55068148454575,6344.684792432858,8507.381368417855,8467.83464311547,-1105.1064634863974,6015.627055748354,7900.292659079437,-0.28056246863065126,5803.320258903512,1454.9788238235622,-210.91771705927502,-242.48922926134932,6717.530167779945,8809.719832194864,8766.733017237922,-1002.7568731274683,6229.412633698603,8417.494089815234,-0.43430151219921764
ppg0_Median_NN,827.5135867602281,451.1132883124762,-34.15547022487448,-24.938014559443108,480.8074546660083,776.5687964131452,768.9717494399899,-48.76935741537599,549.1170620016103,560.8639956506959,0.07931310581166122,868.6578911304268,386.01252329727646,-7.090697807231425,-25.918815848055207,430.68659163404624,679.779865341587,671.8256488495607,-43.21300777927188,480.6769524971142,506.8816013424598,0.04413811802841982,199.58686100155182,105.93453765454834,-12.938144183270364,-11.614066132897596,70.70166836142657,132.42265473993297,131.4531542627483,-42.759008412728356,93.63695714933148,77.86888207161586,0.04593400806498345,166.6643461458848,139.95820721944543,-10.011942407948526,-9.88730736043461,39.35984819659095,86.626381706493,85.83506982609003,-36.74222499585315,61.254101934315486,39.64652309103283,0.044440172190617314,157.1806721801852,148.6948535997926,-18.620085280861876,-9.793814615700237,-0.9951081112356903,-16.25945137049539,-16.654001098553127,-36.53964204722505,-11.497168322450205,3.0195961521968737,-0.032417899652868405
ppg0_Heart_Rate,-280.8858092156362,-67.9974873514155,29.225502358398693,8.471820509200482,-163.0295084101996,-245.51019611904567,-242.7327521741717,12.486832408970388,-173.60192452621644,-194.60389719960082,0.001046313263211415,-220.45251834603957,3.498279786244405,-14.92994666104736,4.455421938503728,-111.94186906770355,-165.67061524270508,-163.05723529575246,5.632042195920222,-117.14681548146406,-133.81207600076885,0.003940665772594766,-255.4389541026535,-12.938144183270364,458.0091214486892,12.480717991437752,-251.8160506969436,-258.90047043131597,-258.0792979212747,43.22592961451929,-183.07027829437075,-334.9686040580088,0.1224589737793554,-256.75431486180014,-9.838416880543154,174.9378149997149,12.068633372746802,-250.9095624282365,-283.0806986029619,-281.9002587223941,43.106483846751125,-200.16828160517954,-326.68304941477993,0.09939136792244589,-236.9074287075555,-22.071832957065336,171.1384272445755,10.979807190035137,-242.95977959281055,-299.319723060968,-298.2285391844834,38.43356121868868,-211.65100591928984,-309.63862355098985,0.06475706210840551
ppg0_Mean_HR,-609.8699145488479,-308.4386751820494,21.49019091536225,18.125755872008895,-349.43204095481934,-560.4121374379539,-554.4032186481312,32.329442494832385,-396.27122264162443,-408.1158213865485,-0.04097616006046758,-673.9679098241488,-243.09500793482866,13.679613857748096,20.07144125121907,-373.53067547964616,-633.3892722632345,-625.8428195264896,30.77266302632117,-447.8738495481455,-425.9310946394301,-0.05823108269671901,-246.21985677970272,-11.614066132897596,12.480717991437752,12.40899352750722,-199.17055906599523,-273.9233626507397,-272.6186734591817,47.4111828349125,-193.69306725575993,-246.09587967517797,0.003627203885381759,-286.9896712699057,-85.45689573821338,14.177321937517045,14.195537006535835,-215.45621318006147,-298.3892170581203,-296.86572508388144,51.86173074626422,-210.9930388147415,-265.77064609921,-0.0009625610277420619,-248.6495693100636,-78.44721324510765,11.09096886025685,12.304961837711662,-187.04972765311064,-254.39585460250174,-253.04621140150908,44.9245143494703,-179.88503389517592,-231.99287013769987,0.0035443596212399327
