Model,Evaluation,Mean Accuracy,Std Accuracy,Mean Precision,Std Precision,Mean Recall,Std Recall,Mean Specificity,Std Specificity,Mean F1,Std F1,Mean ROC-AUC,Std ROC-AUC
SVM,SubjectSpecific,0.9300653594771241,0.04866075182754989,0.9089308151275329,0.05160070504962104,0.9244711608842046,0.05765836830366442,0.9654955310622065,0.02811206731473725,0.9132385972699274,0.053541083847212984,0.9906985984880049,0.015234199639295547
RandomForest,SubjectSpecific,0.9600653594771241,0.03103486565251186,0.9447474910710204,0.05926011960546812,0.9392814009661835,0.03701287401869147,0.9811010295669128,0.013215612276984019,0.9396774939592504,0.048370837416421834,0.9946309351988951,0.00740793740883419
MLP,SubjectSpecific,0.8173202614379084,0.11542567302193636,0.7717337894678759,0.1892482521406902,0.7591641048162786,0.1673280029092686,0.8980475682052199,0.07231497417231474,0.7609447452725614,0.17710482391043408,0.9109805812220374,0.12644831807617224
SVM,LOSOCV,0.3196243386243386,0.08923510448064778,0.19476052615602754,0.07117868264717603,0.2912779780377834,0.07000656342509243,0.6450559876063754,0.025070861827911975,0.21033529874287651,0.036931327420906004,0.45026030769751196,0.11208434598577988
RandomForest,LOSOCV,0.28885185185185186,0.1374837304254116,0.15759526556725803,0.08513972301651188,0.24680286457107373,0.12949937656227073,0.61033071577012,0.06655888150595633,0.18601565809324158,0.0969356635952179,0.38497351080250075,0.20048972903100487
MLP,LOSOCV,0.3501005291005291,0.08874409616900882,0.2293122080677119,0.10302267930765599,0.3082477424927626,0.10050934528700765,0.6480560786523634,0.04738540415932521,0.2320182973421907,0.08579981812551134,0.46942958102772075,0.13691312857668847
