window_start_ns,window_end_ns,red_Mean_NN,red_Median_NN,red_Heart_Rate,red_Mean_HR,red_SDNN,red_SDSD,red_RMSSD,red_NN_Count,red_SD1,red_SD2,red_SD1_SD2,infrared_Mean_NN,infrared_Median_NN,infrared_Heart_Rate,infrared_Mean_HR,infrared_SDNN,infrared_SDSD,infrared_RMSSD,infrared_NN_Count,infrared_SD1,infrared_SD2,infrared_SD1_SD2,ppg0_Mean_NN,ppg0_Median_NN,ppg0_Heart_Rate,ppg0_Mean_HR,ppg0_SDNN,ppg0_SDSD,ppg0_RMSSD,ppg0_NN_Count,ppg0_SD1,ppg0_SD2,ppg0_SD1_SD2,ppg1_Mean_NN,ppg1_Median_NN,ppg1_Heart_Rate,ppg1_Mean_HR,ppg1_SDNN,ppg1_SDSD,ppg1_RMSSD,ppg1_NN_Count,ppg1_SD1,ppg1_SD2,ppg1_SD1_SD2,ppg2_Mean_NN,ppg2_Median_NN,ppg2_Heart_Rate,ppg2_Mean_HR,ppg2_SDNN,ppg2_SDSD,ppg2_RMSSD,ppg2_NN_Count,ppg2_SD1,ppg2_SD2,ppg2_SD1_SD2,label
1784138348949592526,1784138358949592526,1439.8377409122809,1008.033792,89.28272118877537,77.12961447596905,1396.9964375630564,1956.5118759970906,1947.8377753348277,114.0,1383.4628149895561,1716.4537316509081,0.8060006450968668,1582.4530480761905,1008.033792,19.84060470861675,85.64176234805456,2284.93431699415,3019.1865877816595,3004.721321857516,105.0,2134.887309887885,2857.092534902375,0.7472237191508508,1005.7566072289156,714.023936,37.59272471106332,70.23577291182919,525.8443721569553,676.4439549649121,674.3968225640489,166.0,478.3181076483369,662.2918551561253,0.7222165030786626,883.3700384680851,714.023936,84.03079641296506,75.98400901828488,394.46049937583314,509.3840068712559,508.02515696063557,188.0,360.18888548663995,496.3165869902087,0.7257240538159684,938.2687414237288,714.023936,84.03079641296506,73.0110669356865,435.8900768139479,557.2245955769384,555.644440938177,177.0,394.0172901763847,549.8868116719732,0.7165425353234873,truth
1784138349949592526,1784138359949592526,1470.4209738761067,1008.033792,25.509348911078682,76.06627550779749,1345.163716752555,1913.514461179043,1905.037877556862,113.0,1353.059051398224,1644.2464691918194,0.8229052497605667,1591.2071876923078,1008.033792,44.641360594387685,88.36072717486867,2338.710124813949,3124.089061626828,3108.8865915473402,104.0,2209.064560507048,2915.3296519554106,0.7577409158601853,1030.2084483975157,714.023936,71.42617695102031,69.14137990322043,545.3730013949063,732.9627639166789,730.6690895358553,161.0,518.2829407227182,678.641892295843,0.7637060821125689,894.4493391827958,714.023936,95.23490260136039,75.83216424882771,427.87243616402657,563.0993493605486,561.5755806134566,186.0,398.17136841457665,535.6112619664655,0.7433961843011174,968.7342289590644,714.023936,95.23490260136039,71.50828180547964,459.92520313195735,588.8355326376494,587.1013169833112,171.0,416.36959813167454,579.9832444370944,0.7178993567922537,truth
1784138350949592526,1784138360949592526,1441.5613684869566,1008.033792,46.08140448452923,72.85993899002256,1180.8789425199786,1661.1344332175988,1653.854417524834,115.0,1174.5994221906362,1448.8299598189285,0.810722758892586,1647.8128148686874,1008.033792,89.28272118877537,88.34429018864861,2472.2927836628733,3298.6907441317026,3281.8193261077377,99.0,2332.5265942128253,3082.8757775732706,0.7566073894968635,1036.6472512,714.023936,68.02493042954313,68.40030274512807,522.0611867141685,698.6744837804899,696.4747302865746,160.0,494.03746532319497,650.4300552521602,0.7595550994820887,882.2541744598931,714.023936,84.03079641296506,75.86004309804254,386.2159868528541,514.1319556920683,512.7480179040026,187.0,363.54619229456307,481.915615056734,0.7543772829435382,975.6680011294118,714.023936,37.59272471106332,71.17130235045965,463.3584504167295,583.1456932746731,581.4412746398835,170.0,412.3462741342518,586.8452796512772,0.7026490429969574,truth
1784138351949592526,1784138361949592526,1509.3533498715599,1344.0450560000002,44.641360594387685,68.06413445823745,1174.3057996599794,1670.8161148374618,1663.0628659729982,109.0,1181.4454049173305,1435.2984358069891,0.8231357155023087,1596.869065320389,1008.033792,35.713088475510155,89.63556292473245,2432.1309285838033,3223.8753862389876,3208.039916346082,103.0,2279.624147309988,3038.450029381499,0.750258890311263,1020.6599821349695,714.023936,44.641360594387685,69.33148606269624,521.9364403954389,702.7941634714571,700.6221196516053,163.0,496.9505187689943,649.11893099257,0.7655769921994195,881.5827445106381,714.023936,84.03079641296506,75.62786171931394,368.54778874686525,503.44479088083324,502.10411150572,188.0,355.9892255848805,456.38884825787164,0.780012980036132,963.5904416744186,714.023936,84.03079641296506,71.58943345352371,448.12344706351826,553.391537428052,551.7789333042934,172.0,391.30690876662464,570.1479625429998,0.6863251900810095,truth
1784138352949592526,1784138362949592526,1528.2347167706423,1344.0450560000002,42.01539820648253,65.56326885649142,1170.943605825936,1684.5305487790445,1676.7181696535831,109.0,1191.1429741575587,1425.7654307798434,0.8354410539369337,1656.8214985531918,1008.033792,3.79926473143725,86.75172854444016,2567.2419718719902,3131.8428874325223,3117.5252779543694,94.0,2214.547343314394,3275.569067565505,0.676080185651621,987.2830963809524,714.023936,68.02493042954313,71.29053688599525,516.6435320405267,701.5459541807985,699.4430868659196,168.0,496.0679015152296,640.9363439076923,0.7739737436182482,873.1871663157892,714.023936,64.93288813729119,76.6233522469421,394.09789354344247,541.0017291375649,539.5697535646676,190.0,382.54599130682,487.29414285244417,0.7850412259575577,937.0822609717515,714.023936,68.02493042954313,73.14247583531017,437.61416870337445,543.1018863756511,541.5576267116776,177.0,384.0310267314287,556.1226542352805,0.6905509491597793,truth
1784138353949592526,1784138363949592526,1554.8445753962267,1344.0450560000002,35.713088475510155,66.01417189712404,1202.1641561344697,1747.808560153132,1739.4775253741814,106.0,1235.8872851001754,1458.3170525824837,0.8474750280891148,1616.442537009709,1008.033792,44.641360594387685,87.02285045536185,2499.603559978192,3193.7481211049226,3178.053932166146,103.0,2258.3209538350857,3153.7325740851898,0.7160787735752014,990.0693343614455,714.023936,84.03079641296506,71.2316354227361,521.3122960145324,704.0718961789858,701.9351024919262,166.0,497.8540122310317,647.7682542426874,0.7685680935585181,865.0079447578946,714.023936,84.03079641296506,76.45985931412851,359.4682380426818,496.40058610675015,495.08561535680366,190.0,351.0082206210597,443.6568976712061,0.7911704347741072,941.1162945084747,714.023936,95.23490260136039,72.99067892670064,437.0962430106885,539.2466471858204,537.712726040599,177.0,381.3049609572033,556.2459120594331,0.6854971024334685,truth
1784138354949592526,1784138364949592526,1552.8744864299067,1344.0450560000002,178.56544237755074,65.54441097025565,1216.392698059613,1768.4088609311773,1760.0497284133712,107.0,1250.4538974748136,1475.603238316626,0.8474187810141542,1641.4150246400002,840.0281600000001,57.14094156081623,88.83420538725595,2598.4061873661226,3335.755907410157,3318.873732285087,100.0,2358.735622512807,3274.3873565339914,0.7203593728170202,948.0317805714286,714.023936,64.93288813729119,73.23698058638759,479.8505400901666,670.2969827723467,668.3691563332303,175.0,473.97154192720876,590.0750548627024,0.8032394150901561,867.5915840000001,714.023936,89.28272118877537,76.52665739433866,370.93783234993435,517.7832605140288,516.4260749580366,192.0,366.12805469435045,456.25089010302366,0.8024708830960898,926.8467128491621,714.023936,64.93288813729119,73.47873552556055,413.63229819155566,515.8694830346824,514.4197234498205,179.0,364.7748096610226,525.0266901147393,0.6947738401285937,truth
1784138355949592526,1784138365949592526,1566.4525116952382,1344.0450560000002,43.28859209152746,64.01595497141095,1145.3928060190037,1702.9311339988944,1694.7280869724887,105.0,1204.1541527443155,1377.9897490092167,0.8738484111439218,1601.875481346535,672.0225280000001,178.56544237755074,89.78825793314421,2520.7846141382033,3289.6255218342985,3273.136067010436,101.0,2326.1165140533676,3162.799570519113,0.7354612463386607,979.8681419294119,714.023936,95.23490260136039,71.83060684496891,513.9386152430479,726.2431497558766,724.0914840758663,170.0,513.5314559826577,629.6098175330886,0.8156344480058388,881.362878984127,714.023936,95.23490260136039,75.7114624612085,385.20454818278745,527.1983008462632,525.7944980616181,189.0,372.78549355841835,476.7395261331014,0.7819479466746376,935.8291243146068,714.023936,95.23490260136039,72.77788017556239,412.5434704731127,504.47386582759714,503.0470037703667,178.0,356.7168914580865,526.0805639198618,0.6780651404419218,truth
1784138356949592526,1784138366949592526,1537.1730254953272,1344.0450560000002,35.713088475510155,62.38041067682528,1111.9843087486856,1701.3929210353508,1693.3618628654474,107.0,1203.0664719268848,1322.62380814398,0.909605939738172,1703.0055429278354,1008.033792,44.641360594387685,84.94476260176492,2561.2610803873085,3379.0684923627737,3361.430394537678,97.0,2389.362245043521,3203.996047874251,0.7457444420472323,985.6661782721894,714.023936,89.28272118877537,71.42250963894172,514.6761166149015,718.9825367257747,716.9811468216495,169.0,508.39742727350125,632.8894358404427,0.8032958025257242,868.3956030994765,714.023936,89.28272118877537,76.23682896259862,358.4184467872967,499.360730617267,498.0497956911301,191.0,353.1013588777383,441.12048373906174,0.8004646619099424,901.4323923478261,714.023936,89.28272118877537,74.12822436915971,365.3128279364147,457.85318602462746,456.6005650660999,184.0,323.7510926258799,463.14094995106564,0.6990336152743277,truth
1784138357949592526,1784138367949592526,1638.878469019608,1344.0450560000002,25.509348911078682,62.880858089913474,1376.0739141509493,1968.7232537163404,1958.9980533762644,102.0,1392.0975629824682,1678.7468606024452,0.8292480514202669,1738.4161711157894,1008.033792,14.880453531462566,84.1689900394388,2587.9247901444955,3311.9640410799598,3294.424223723128,95.0,2341.9122324936407,3263.8065179384007,0.7175401543020757,975.4209340235294,714.023936,95.23490260136039,71.8498901582424,498.2837146187874,719.7921639919831,717.6621959149941,170.0,508.96992020367077,605.8449724744185,0.8400992718069668,888.2850968510639,714.023936,95.23490260136039,75.50209849147716,397.98453161510105,558.2580674868295,556.8221098278059,188.0,394.7480651720345,488.7436519600539,0.8076791659368665,916.1412087513812,714.023936,95.23490260136039,73.61632316105674,387.48196876847834,484.79717210143315,483.4522416832102,181.0,342.80336789298514,491.454451319759,0.6975282591752214,truth
