window_start_ns,window_end_ns,red_Mean_NN,red_Median_NN,red_Heart_Rate,red_Mean_HR,red_SDNN,red_SDSD,red_RMSSD,red_NN_Count,red_SD1,red_SD2,red_SD1_SD2,infrared_Mean_NN,infrared_Median_NN,infrared_Heart_Rate,infrared_Mean_HR,infrared_SDNN,infrared_SDSD,infrared_RMSSD,infrared_NN_Count,infrared_SD1,infrared_SD2,infrared_SD1_SD2,ppg0_Mean_NN,ppg0_Median_NN,ppg0_Heart_Rate,ppg0_Mean_HR,ppg0_SDNN,ppg0_SDSD,ppg0_RMSSD,ppg0_NN_Count,ppg0_SD1,ppg0_SD2,ppg0_SD1_SD2,ppg1_Mean_NN,ppg1_Median_NN,ppg1_Heart_Rate,ppg1_Mean_HR,ppg1_SDNN,ppg1_SDSD,ppg1_RMSSD,ppg1_NN_Count,ppg1_SD1,ppg1_SD2,ppg1_SD1_SD2,ppg2_Mean_NN,ppg2_Median_NN,ppg2_Heart_Rate,ppg2_Mean_HR,ppg2_SDNN,ppg2_SDSD,ppg2_RMSSD,ppg2_NN_Count,ppg2_SD1,ppg2_SD2,ppg2_SD1_SD2,label
1784137690152305327,1784137700152305327,1719.6336719175256,1343.504384,95.27322837526371,59.51107875891244,1262.7808603712276,1791.244749149037,1781.9064370482527,97.0,1266.6013088880804,1545.0215418567134,0.8197952420559493,2248.759478356164,1343.504384,5.4132516122308925,61.70953257827203,2714.890109475621,3713.4913855966074,3690.2677120445583,73.0,2625.8349406331895,3360.6178070902447,0.7813548256196204,1001.7759014787879,713.736704,84.06461327229151,69.76250869962965,499.440912554647,692.68581085646,690.5844481642694,165.0,489.80283408830513,615.5721258523402,0.7956871559284934,878.342647873016,713.736704,31.06735707889034,75.80772128832105,353.55316958828706,483.7433213357452,482.4624973178811,189.0,342.0581828702085,437.6046014584555,0.7816603886937926,939.1649076363636,713.736704,84.06461327229151,73.34567465480113,465.24116094968457,651.0906531806812,649.2277290386031,176.0,460.39061603123827,571.7682362800588,0.8052049533680873,truth
1784137691152305327,1784137701152305327,1728.5112919148935,1343.504384,10.431375369554422,60.153404491112454,1277.8162641665233,1851.306423556233,1841.84689766565,94.0,1309.0713261508272,1552.02929787483,0.8434578702498197,2286.02625484058,1679.38048,19.848589244846607,58.57638133749418,2660.6540218583805,3810.6221190116244,3782.5280871995833,69.0,2694.516740892571,3244.680171386263,0.8304413990181845,983.033810556213,713.736704,84.06461327229151,70.67881545595283,472.5090558830599,649.1873384912028,647.2679808965485,169.0,459.0447693075761,584.0963667655179,0.7859058803080295,874.3827051789473,713.736704,84.06461327229151,76.04276803916802,350.43385160586024,484.5595619895838,483.292499445651,190.0,342.63535217161797,432.32889843700224,0.792534002261581,917.8602982541438,713.736704,84.06461327229151,74.43132011304121,450.62014696459767,617.2368642603963,615.5342480786977,181.0,436.4523723168467,557.5586938164354,0.7827917978094331,truth
1784137692152305327,1784137702152305327,1749.9501916595748,1385.488896,36.64354937510143,59.05951878526679,1230.7227432487307,1804.6563769237628,1794.9787944558839,94.0,1276.084761834339,1488.3416213378102,0.8573870027818733,2414.10944,1532.434688,8.506538247791402,58.64078459842964,2806.698337309413,3894.1459238834213,3866.149353716007,68.0,2753.5769897079203,3458.904160884829,0.7960836327432451,975.2755169882354,713.736704,36.64354937510143,71.21894073057004,469.6349559016583,640.4656369252008,638.5913454398275,170.0,452.8775949867707,581.8633220860414,0.7783229803232085,865.1019183157896,713.736704,64.95901934677072,76.51565295392889,341.29419658045236,470.14824284729525,468.90413032134757,190.0,332.4450106802622,421.5490655616415,0.788627084814757,909.8182160879121,713.736704,84.06461327229151,75.04607596412323,450.11712753941845,609.7960307459322,608.109178190113,182.0,431.1909084810891,558.7916044737078,0.7716488669997142,truth
1784137693152305327,1784137703152305327,1763.8108722637362,1385.488896,12.646888722380139,58.014460064932734,1240.7115047206541,1791.7997992205292,1782.208329964043,91.0,1266.9937885575305,1508.672743099277,0.8398069060058287,2282.757895314285,1679.38048,158.78871395877286,63.14746401724763,2579.91494409058,3553.706756659819,3527.941084618017,70.0,2512.8501459826102,3186.646247922946,0.7885563537592177,969.5721513918129,713.736704,84.06461327229151,71.67739489792763,487.3959996010225,671.4881842390203,669.5103060568275,171.0,474.813848562053,601.9847385615401,0.788747318904852,863.5251973333334,713.736704,84.06461327229151,76.67211202358247,345.32061237715783,470.6840377205235,469.4502635467751,192.0,332.8238748684469,427.90978584725866,0.7777898189672334,907.0500065054947,713.736704,84.06461327229151,75.04731955871058,441.17156228602687,596.9581486832765,595.3068090089404,182.0,422.1131550185121,547.8822290601751,0.7704450566732116,truth
1784137694152305327,1784137704152305327,1768.3154140215054,1343.504384,29.77288386726991,60.8555564692441,1310.0134455304658,1860.9965027443238,1850.8674153971713,93.0,1315.9232468549608,1602.0123155377282,0.8214189329832091,2517.798462060606,1679.38048,44.65932580090487,56.749680936351346,2643.193217426147,3666.286912321109,3638.008420780275,66.0,2592.4563374777454,3257.687191617837,0.7957965835848948,956.9573252413794,713.736704,84.06461327229151,72.04391065305067,458.85878658080645,626.7662835876213,624.9521950256898,174.0,443.1906893438977,568.2374314353644,0.7799392733146787,862.7490911502593,713.736704,84.06461327229151,76.84199056427472,350.11290414877936,481.0625583280108,479.8081557800838,193.0,340.1625971686855,432.7849293202249,0.7859853107708228,876.3714452210526,713.736704,84.06461327229151,76.27492342717177,395.56235247503173,533.4448573323868,532.0317558902573,190.0,377.2024760088212,491.7299008984199,0.7670928192889017,truth
1784137695152305327,1784137705152305327,1695.3951907628866,1343.504384,178.63730320361947,65.50886918042465,1362.7251875795714,1833.5637631577783,1823.9923077595495,97.0,1296.5253706667897,1695.1551124708994,0.764841731077307,2373.691514268657,1679.38048,89.31865160180973,56.13409511238599,2516.411658363492,3492.6002934882026,3466.279305656811,67.0,2469.6413514996343,3100.8210309814604,0.7964475623792943,948.5121647816093,713.736704,84.06461327229151,72.5966580204766,454.972835193472,634.8381977311788,633.0193543715461,174.0,448.89839457196285,559.6835509494,0.8020575087663189,858.8334371813472,713.736704,84.06461327229151,76.9877323427216,340.0577503842769,461.77634063465075,460.57555038433753,193.0,326.5251818542706,421.86395911519645,0.7740058727441751,885.4712238297872,713.736704,84.06461327229151,75.47599523291494,389.51128100613045,518.2236578969976,516.8361757340887,188.0,366.4394626702645,486.10609558103397,0.7538261009302217,truth
1784137696152305327,1784137706152305327,1620.6021632000002,1343.504384,35.72746064072389,63.944016075620084,1208.619596997605,1646.0148956093012,1637.6841036343897,100.0,1163.9082946194042,1498.0592115638758,0.7769441191876255,2394.3894419393946,1679.38048,29.77288386726991,50.63694305047027,2383.789545978693,3248.5945941446307,3223.545820752591,66.0,2297.1032668456287,2954.0757420482933,0.7776047290015882,931.2496842485875,713.736704,84.06461327229151,73.50492104448972,446.1916761092031,631.5325550662249,629.7358727482815,177.0,446.56095222739435,546.3201274263666,0.8173979500463895,872.1227201693125,713.736704,42.032306636145755,76.08769925726789,343.101246157617,454.5572419051202,453.3467011622874,189.0,321.4205081885643,428.6972809427673,0.7497610143029463,874.344122920635,713.736704,84.06461327229151,75.8556161191598,362.26915659997456,483.64816248673725,482.36531873665524,189.0,341.9908954027851,451.66248170300184,0.757182429927104,truth
1784137697152305327,1784137707152305327,1663.8462105600001,1343.504384,89.31865160180973,64.30123055610844,1338.1483026047144,1820.180487619302,1811.340128654549,100.0,1287.061965779045,1659.2219585246112,0.7757021049332709,2279.816514630137,1679.38048,22.329662900452433,55.549061092968884,2317.537086042118,3074.0096788076094,3052.5913120553532,73.0,2173.6530893179415,2894.74911071935,0.7508951574659212,910.3641685333332,713.736704,84.06461327229151,74.24065437487533,404.0799473837847,586.2647238534695,584.6250075179721,180.0,414.551761807247,490.5452335377628,0.8450836609246847,871.0681384421054,713.736704,84.06461327229151,75.93713418197567,332.86192386638004,443.3869235402398,442.23939043808764,190.0,313.5219003247448,415.2663358959355,0.7549899262802571,879.2182114042554,713.736704,84.06461327229151,76.2472772030605,400.4285298271711,548.1767998254617,546.7563268962779,188.0,387.61953244572464,495.5416874818688,0.7822137717927256,truth
1784137698152305327,1784137708152305327,1579.5144077669902,1343.504384,13.741331015663038,68.6672546917802,1311.3233724472852,1730.214534149385,1721.9672469313095,103.0,1223.4464300045533,1640.3436806680484,0.7458476198757878,2108.4949078441564,1637.395968,29.77288386726991,59.41715992387178,2080.3094731585174,2829.38299053685,2810.710465564472,77.0,2000.6758991824797,2579.539296355325,0.7755942706549456,936.3961384269661,713.736704,84.06461327229151,73.5352698805135,480.31308871984726,698.8045389678433,696.8277187726949,178.0,494.129428228101,582.5112706812502,0.8482744508105635,896.1210356989247,713.736704,84.06461327229151,74.93809318843377,399.6610204466084,553.0174676326762,551.5208005646474,186.0,391.0424014776774,492.95109559887806,0.7932681456009475,868.9255284607333,713.736704,84.06461327229151,76.79182648168924,399.53714134437064,551.3664827745467,549.9136041417682,191.0,389.87497888885775,493.21253536935734,0.790480677051097,truth
1784137699152305327,1784137709152305327,1603.4854006153848,1343.504384,35.72746064072389,68.59273407117816,1311.1562429792284,1712.673153348535,1704.3498952411933,104.0,1211.042800688897,1644.672932365766,0.7363426349741663,2334.938645942857,1658.388224,4.944977251311265,58.49380752450012,2454.737964799526,3126.889631414636,3108.0541533613614,70.0,2211.0448623951934,3099.5350070444674,0.7133472786627806,963.4210665411764,713.736704,95.27322837526371,72.19127335399187,496.7729412974394,699.9016119811589,697.8280017520077,170.0,494.90517599527317,609.1807152209943,0.8124111017134462,902.7817197814209,713.736704,84.06461327229151,74.59239448453447,405.8366769867012,568.2559421663998,566.6926491297655,183.0,401.8176301554119,498.67636080263554,0.8057683534641056,897.0239284301076,713.736704,64.95901934677072,75.33559502796909,434.0073970606556,591.8669117924885,590.2661946318709,186.0,418.5131068884088,537.7250515719319,0.7783031600721767,truth
1784137700152305327,1784137710152305327,1641.512096627451,1343.504384,178.63730320361947,67.69714826562188,1313.5063576497591,1691.595534114306,1683.2004672368648,102.0,1196.1386731971056,1653.851275179787,0.7232443999942351,2058.796069925926,1385.488896,29.77288386726991,66.86454602019934,2130.9408996980856,2557.542642660376,2541.5112022979297,81.0,1808.4557457989147,2728.83897358485,0.6627198465372119,1038.399545242236,713.736704,36.64354937510143,69.44964720842486,599.286771412015,842.0781382300896,839.4606058004059,161.0,595.4391618314393,735.5374708725655,0.8095293379480341,908.5996020869567,713.736704,28.0215377574305,74.07170017948545,404.5665589473027,573.2605551755861,571.7422533242469,184.0,405.35642595142195,495.167936367923,0.8186241397711004,913.5646272349728,713.736704,42.032306636145755,74.4250362466932,445.79579140466825,611.0216259883794,609.3518614210678,183.0,432.0575351880135,551.4806600524249,0.783450021886427,truth
