,red_Mean_NN,red_Median_NN,red_Heart_Rate,red_Mean_HR,red_SDNN,red_SDSD,red_RMSSD,red_NN_Count,red_SD1,red_SD2,red_SD1_SD2,infrared_Mean_NN,infrared_Median_NN,infrared_Heart_Rate,infrared_Mean_HR,infrared_SDNN,infrared_SDSD,infrared_RMSSD,infrared_NN_Count,infrared_SD1,infrared_SD2,infrared_SD1_SD2,ppg0_Mean_NN,ppg0_Median_NN,ppg0_Heart_Rate,ppg0_Mean_HR,ppg0_SDNN,ppg0_SDSD,ppg0_RMSSD,ppg0_NN_Count,ppg0_SD1,ppg0_SD2,ppg0_SD1_SD2,ppg1_Mean_NN,ppg1_Median_NN,ppg1_Heart_Rate,ppg1_Mean_HR,ppg1_SDNN,ppg1_SDSD,ppg1_RMSSD,ppg1_NN_Count,ppg1_SD1,ppg1_SD2,ppg1_SD1_SD2,ppg2_Mean_NN,ppg2_Median_NN,ppg2_Heart_Rate,ppg2_Mean_HR,ppg2_SDNN,ppg2_SDSD,ppg2_RMSSD,ppg2_NN_Count,ppg2_SD1,ppg2_SD2,ppg2_SD1_SD2
red_Mean_NN,1.0,0.8988349458615376,-0.18447333760569765,-0.7280885345732876,0.782623113921772,0.8190793820287021,0.8170012649554566,-0.7695122317878486,0.8190793820287067,0.7648347231184978,0.38203034196541613,0.5341426526857294,0.3646990303746143,-0.1780726570731368,-0.6093654672194277,0.4564852627071111,0.512709413136059,0.5102092683663988,-0.6816446707112727,0.5130314650844343,0.44203828173859566,0.35014416197575715,0.3533164707162905,0.45654578611302676,-0.06193073876856988,-0.48083022057999236,-0.007227537383256776,0.025929972673866056,0.024454772147246565,-0.26796951488045806,0.025929972673866947,-0.016978464997173422,0.16827842356571235,0.3890702852043983,0.5266031951544277,-0.0987765978644764,-0.4906743706091513,0.02721823877529353,0.04073699959620463,0.03944516800518331,-0.3168696580330237,0.040736999596204776,0.02313243681296408,0.057543650683268145,0.3054883935960767,0.6096597721557414,-0.09153441399681073,-0.5045041328197726,-0.03957213917965385,-0.0332682349136461,-0.033995865041270515,-0.29151966104380267,-0.03326823491364481,-0.0410146740690646,0.041394222239514014
red_Median_NN,0.8988349458615376,1.0,-0.16370843099997767,-0.6487121252103817,0.4943115933385898,0.5369516968184477,0.5331125336724969,-0.6086345103141809,0.5369516968184492,0.47627727957283655,0.35129027869794716,0.5259656061292738,0.4509428155594742,-0.193287400461718,-0.6858677499324951,0.2397712799953053,0.3066369840427972,0.2983962066329294,-0.541773367787056,0.30650548174694625,0.22097132025798372,0.3709869900700301,0.2406556340559235,0.5038883906092777,-0.04709728232486756,-0.3602409756316819,-0.0919092509133338,-0.06198972813594296,-0.06367636483344923,-0.16831665711373264,-0.061989728135942154,-0.1002789342467206,0.1687123202521539,0.2542139933388689,0.4558128574518598,-0.06597486897185255,-0.3519364834135323,-0.06520796641042244,-0.0499613662297472,-0.05126811971319777,-0.20023180370152383,-0.04996136622974735,-0.06927625084920128,0.07995018947013949,0.2057608251810583,0.5432414030791018,-0.07413987326383735,-0.3757399667112097,-0.0899969577591195,-0.08393957811805731,-0.08480197228919639,-0.18665183400933805,-0.08393957811805698,-0.09130883916311026,0.08243822979269978
red_Heart_Rate,-0.18447333760569765,-0.16370843099997767,1.0,0.23661930232201078,-0.1179354528972739,-0.1321154267428511,-0.13206607392489714,0.19964450338433215,-0.13211542674285143,-0.11219753202945214,-0.10358441387250723,-0.08984968477791519,-0.06557717004114834,0.14841480738953397,0.1817939335278765,-0.04724391851535,-0.06064155994454372,-0.06158681161514021,0.161345851267818,-0.06087911625495124,-0.04160790316579699,-0.10518294960818406,-0.07111909124778032,-0.04335881086115634,0.04025317246471591,0.11627707564798363,0.013995587866063506,0.0075230374334512625,0.007679390706785881,0.057147808739619374,0.007523037433450667,0.0157826485079588,-0.029601966115768673,-0.09728107328194663,-0.11758574261634774,0.03686519380298133,0.12880272091517425,-0.009119954174023398,-0.011986501530935372,-0.011835210386249474,0.07769130745901297,-0.011986501530935627,-0.008261748036151522,-0.010838642400185452,-0.06117897496449832,-0.12246203587571827,0.020785998047254353,0.12836562456941622,0.03331874278340129,0.03123845060472472,0.03137704546915684,0.06297888600530027,0.031238450604724844,0.03376018350358543,-0.019628335719249084
red_Mean_HR,-0.7280885345732876,-0.6487121252103817,0.23661930232201078,1.0,-0.36823014441266555,-0.43155294621356755,-0.4302649928814374,0.7343979206814607,-0.4315529462135679,-0.34358033238572117,-0.4051292209536359,-0.35413174611643505,-0.2716659816000476,0.2096905305106337,0.813155145590591,-0.08419885380683974,-0.1611152642803751,-0.15771469625272555,0.6177956785886766,-0.16104295174908195,-0.060107231419808234,-0.4442209944850535,-0.23774620689588524,-0.17300299790587853,0.0408625433244254,0.39786186243217625,0.07758600910631211,0.03700475077296246,0.03704954409700811,0.12627555253623865,0.03700475077295996,0.08900636267413728,-0.2403029967945531,-0.3954509724320094,-0.42992534240649966,0.1143925040961903,0.5213155655430551,-0.03644318897206383,-0.05441474568826329,-0.05411979832922553,0.24641978964322683,-0.05441474568826462,-0.030988811787700094,-0.09369369508143492,-0.29765467010866137,-0.5043495478313869,0.11502040838210609,0.5280446219608909,0.047287645093763,0.03513270314466017,0.035366385917670565,0.2129456082160611,0.035132703144659785,0.05038162916717909,-0.12165508817806396
red_SDNN,0.782623113921772,0.4943115933385898,-0.1179354528972739,-0.36823014441266555,1.0,0.9867326641837395,0.9869387243958904,-0.7465954384911926,0.9867326641837371,0.9984021325517873,0.20314390082951306,0.41797867709875225,0.20142871226495346,-0.05967403747220092,-0.09690249699778868,0.7204330402650501,0.7101965740802597,0.7161818527978986,-0.6673630480619132,0.7113722845844208,0.728353132414639,0.04842355351602297,0.30839200392534893,0.23921595647409463,-0.056629793559257194,-0.4034207913220945,0.06552404818120826,0.08068768071196177,0.08011980061034078,-0.2838217003338394,0.08068768071196261,0.06089271621956249,0.04155718114650565,0.23376907853547538,0.32224836256286526,-0.05743166790035477,-0.3002390969524746,0.0137232180561896,0.017471768499895828,0.01674717433332099,-0.23760069131247147,0.017471768499895277,0.012717507429065538,-0.01175074490816387,0.18151938431377973,0.3569578813214618,-0.031047049999836027,-0.3151700282118404,-0.025384215316426168,-0.025350198212519357,-0.025675773939209365,-0.2290998905435357,-0.0253501982125177,-0.025074421504989956,-0.043902287878917194
red_SDSD,0.8190793820287021,0.5369516968184477,-0.1321154267428511,-0.43155294621356755,0.9867326641837395,1.0,0.9999347491706556,-0.7681298062690101,0.9999999999999978,0.9759956179841749,0.3490638043622712,0.440964959697851,0.22857031172558612,-0.08073446431457514,-0.16919499081331327,0.6893266879453147,0.6892385768063624,0.6951021955352183,-0.6896443595617502,0.6904666499879819,0.6923177705265381,0.0964710596385764,0.3207728209519193,0.2542339285086761,-0.059501764581044995,-0.42571066327791635,0.056342935165514405,0.07178827476303565,0.0711916281850719,-0.287667241118396,0.0717882747630365,0.0516878956421534,0.04814456744339259,0.27023685393897184,0.3535695815479067,-0.06147790413551307,-0.34373121801807444,0.025649361232003776,0.029766699545076235,0.02904324636764817,-0.2609727686736903,0.029766699545075936,0.024455342550878858,-0.009092986152983727,0.21139517157590715,0.3890621272421255,-0.03380961605339274,-0.3575956973104001,-0.019646185204269837,-0.01902776829361638,-0.019363430595107214,-0.2498636839480466,-0.019027768293614727,-0.019507026215517583,-0.041138667590455744
red_RMSSD,0.8170012649554566,0.5331125336724969,-0.13206607392489714,-0.4302649928814374,0.9869387243958904,0.9999347491706556,1.0,-0.7667375191748128,0.9999347491706537,0.9763026040239289,0.3484806399777854,0.4351587075302255,0.22228577307055808,-0.08043011307410858,-0.16754066418155555,0.6888349892285961,0.6888814104725474,0.6942294986031227,-0.6883619866205347,0.6899693356993744,0.692556661262433,0.09483062313148527,0.31895058648847613,0.247594755915147,-0.059492996444810466,-0.42405827008154795,0.056387020764018185,0.07176004762218458,0.0712036419522368,-0.2842786879246179,0.07176004762218517,0.051754734960241265,0.047497032843386064,0.26858847855230206,0.3500050261816883,-0.0610748586428669,-0.3420706253500806,0.025723879143909695,0.029761111070395176,0.02906436067793567,-0.2573181342960077,0.029761111070394468,0.024554331424202897,-0.009700222028098551,0.20990638463887956,0.3850256468925157,-0.033406133543628105,-0.35580997829469957,-0.019459409105550943,-0.018848475512430334,-0.01916628229041924,-0.24629368170097043,-0.018848475512428686,-0.019317064745376693,-0.04164003362041889
red_NN_Count,-0.7695122317878486,-0.6086345103141809,0.19964450338433215,0.7343979206814607,-0.7465954384911926,-0.7681298062690101,-0.7667375191748128,1.0,-0.7681298062690158,-0.7341702643797784,-0.34035815310339207,-0.41536057876253346,-0.23823569969029165,0.16075098263926813,0.4643686592498125,-0.5215907741425805,-0.5343674599199819,-0.5549246831117551,0.9722118664993451,-0.540003553771592,-0.5021385492937434,-0.2743065983244943,-0.27240472621335615,-0.19382790090172666,0.04059208414226916,0.4303515547673884,0.046067752333454566,0.008795367203304025,0.011064767315904122,0.8932785807656893,0.00879536720330234,0.05666623915448393,-0.19988207407934702,-0.261759074093389,-0.37305527334303,0.07345918461236212,0.38296860205511307,0.0544393132310861,0.03780516802176557,0.03948486621012973,0.8934536341811964,0.037805168021766256,0.058882903142776395,-0.07853470209341229,-0.19181067291570494,-0.44523692507255846,0.06900421221929383,0.4025571837938899,0.09844534249025827,0.09125013567138829,0.092475222073817,0.8894863364802725,0.09125013567138698,0.10003028661773825,-0.08708117036215608
red_SD1,0.8190793820287067,0.5369516968184492,-0.13211542674285143,-0.4315529462135679,0.9867326641837371,0.9999999999999978,0.9999347491706537,-0.7681298062690158,1.0,0.9759956179841779,0.3490638043622738,0.4409649596978504,0.22857031172558628,-0.08073446431457582,-0.1691949908133161,0.6893266879453152,0.689238576806364,0.6951021955352185,-0.6896443595617489,0.6904666499879805,0.6923177705265379,0.09647105963857673,0.32077282095191817,0.25423392850867665,-0.05950176458104478,-0.42571066327791623,0.056342935165514106,0.07178827476303572,0.07119162818507133,-0.2876672411183957,0.07178827476303619,0.051687895642153106,0.0481445674433937,0.2702368539389719,0.35356958154790763,-0.061477904135513246,-0.3437312180180763,0.025649361232003957,0.029766699545077012,0.029043246367648504,-0.26097276867368996,0.02976669954507612,0.02445534255087867,-0.009092986152982497,0.21139517157590706,0.3890621272421268,-0.0338096160533927,-0.3575956973104008,-0.019646185204270156,-0.019027768293616694,-0.01936343059510719,-0.24986368394804728,-0.019027768293614758,-0.01950702621551813,-0.04113866759045446
red_SD2,0.7648347231184978,0.47627727957283655,-0.11219753202945214,-0.34358033238572117,0.9984021325517873,0.9759956179841749,0.9763026040239289,-0.7341702643797784,0.9759956179841779,1.0,0.15126872881777337,0.406915013993245,0.19028447864231166,-0.051983362023481916,-0.07072432547026757,0.7265937351744032,0.7130021400985541,0.7188330069892052,-0.6552357441826364,0.7141596795228777,0.7363884207639891,0.031185036862069176,0.30197671831907913,0.23236897863826753,-0.05526425521805529,-0.3930294699108036,0.06810580092474118,0.0830429604760012,0.08249384936354728,-0.2802706709493213,0.08304296047600149,0.06352296158063081,0.03886138214053527,0.2193532389980433,0.3090791151137602,-0.055529523035205974,-0.28295176343100226,0.009364805724339346,0.0129273697623805,0.012209934391442087,-0.22743103044810684,0.012927369762379714,0.008441770463398397,-0.012738942171003118,0.16983152974928462,0.34347705140026064,-0.029701145178640767,-0.2982281864618102,-0.027281058422201025,-0.027466439840325985,-0.027784981227545677,-0.21996189395909324,-0.02746643984032411,-0.02690914723575632,-0.04473538874106467
